person_id,person_name,person_nat
,Olivier Cruveiller,FR
,Olivier Dahan,FR
,Olivier Ducray,FR
,Olivier Goujon,FR
,Olivier Gourmet,BE
,Olivier Guerpillon,FR
,Olivier Lejeune,FR
,Olivier Marchal,FR
,Olivier Nakache,FR
,Olivier Pagès,FR
,Olivier Pagès,FR
,Olivier Pajot,FR
,Olivier Perrier,FR
,Olivier Peyon,FR
,Olivier Rabourdin,FR
,Olivier Saladin,FR
,Olivier Treiner,FR
,Olivier Van Hoofstadt,BE
,Olli Dittrich,DE
,Olwen Fouéré,IE
,Omar Marwan,FR
,Ombretta Colli,IT
,Om Puri,IN
,Orfeo Orlando,IT
,Oriol Grau,ES
,Oriol Paulo,ES
,Ornella Muti,IT
,Ornella Vanoni,IT
,Orsetta De Rossi,IT
,Orsi Nagypál,HU
,Orsolya Báthory,HU
,Orso Maria Guerrini,IT
,Óscar Aibar,ES
,Óscar Barberán,ES
,Óscar Bernàcer,ES
,Óscar Ladoire,ES
,Oscar Martínez,AR
,Óscar Montón,ES
,Óscar Peyrou,AR
,Oskar Lafontaine,DE
,Oskar Roehler,DE
,Oskar Tejedor,ES
,Oswald Aulestia,ES
,Oszkár Gáti,HU
,Otello Cenci,IT
,Oti Rodríguez Marchante,ES
,Ottaviano Dell'Acqua,IT
,Ottavia Piccolo,IT
,Ottfried Fischer,DE
,Otto Waalkes,DE
,Ovidiu Crișan,RO
,Ovidiu Cuncea,RO
,Ovidiu Georgescu,RO
,Ovidiu Ghiniță,RO
,Ovidiu Ioanițoaia,RO
,Ovidiu Lipan,RO
,Owen Lewis,GB
,Oxana Moravec,RO
,Ozana Oancea,RO
,Özay Fecht,TR
,Özgür Yildirim,DE
,Ozzie Yue,GB
,P. H. Moriarty,GB
,Pablo Aragüés,ES
,Pablo Carbonell,ES
,Pablo Larraín,CH
,Pablo Malo,ES
,Pablo Maqueda,ES
,Pablo Moreno,ES
,Pablo Romero-Fresco,ES
,Paca Gabaldón,ES
,Paco Arango,ES
,Paco Arango,MX
,Paco Caballero,ES
,Paco Cabezas,ES
,Paco Coll,ES
,Paco de Lucía,ES
,Paco León,ES
,Paco Limón,ES
,Paco Lobatón,ES
,Paco Ortiz,ES
,Paco Plaza,ES
,Paco R. Baños,ES
,Paco Revilla,ES
,Paco Sagarzazu,ES
,Paco Tous,ES
,Paddy Glynn,GB
,Pakiza Baig,IN
,Pál Frenák,HU
,Pál Kanda,HU
,Pál Lovas,HU
,Pál Mácsai,HU
,Pál Oberfrank,HU
,Paloma Albaladejo,ES
,Paloma Zapata,ES
,Pál Sándor,HU
,Pål Waaktaar,NO
,Pamela Blair,US
,Pamela Field,GB
,Pamela Villoresi,IT
,Pameli Benham,GB
,Pancho García Matienzo,ES
,Pancho Varona,ES
,Paola Cortellesi,IT
,Paola Pitagora,IT
,Paola Randi,IT
,Paola Riolo,IT
,Paola Sambo,IT
,Paola Settimini,IT
,Paola Sotgiu,IT
,Paola Tiziana Cruciani,IT
,Paolo Angelini,IT
,Paolo Bonacelli,IT
,Paolo Calabresi,IT
,Paolo Conte,IT
,Paolo Costella,IT
,Paolo De Vita,IT
,Paolo Genovese,IT
,Paolo Geremei,IT
,Paolo Giovannucci,IT
,Paolo Graziosi,IT
,Paolo Hendel,IT
,Paolo Licata,IT
,Paolo Lorimer,IT
,Paolo Malco,IT
,Paolo Pierobon,IT
,Paolo Pisanu,IT
,Paolo Rossi,IT
,Paolo Ruffini,IT
,Paolo Sassanelli,IT
,Paolo Sorrentino,IT
,Paolo Strippoli,IT
,Paolo Taviani,IT
,Paolo Virzì,IT
,Paolo Vita,IT
,Paolo Zucca,IT
,Pappi Corsicato,IT
,Páraic Breathnach,IE
,Paride Benassai,IT
,Paris Zarcilla,GB
,Pascal Bernier,BE
,Pascal Bonitzer,FR
,Pascal Bourdiaux,FR
,Pascal Demolon,FR
,Pascale Arbillot,FR
,Pascale Bodet,FR
,Pascal Elbé,FR
,Pascal Elso,FR
,Pascale Roberts,FR
,Pascale Schiller,DE
,Pascal Gaigne,ES
,Pascal Greggory,FR
,Pascal Humbert,FR
,Pascal Légitimus,FR
,Pascal Nzonzi,CD
,Pascal Nzonzi,CD
,Pascal-Pierre Garbarini,FR
,Pascal Plisson,FR
,Pascal Praud,FR
,Pascal Rabaté,FR
,Pascal Tagnati,FR
,Pascal Thomas,FR
,Pasquale d'Inca,FR
,Pasquale De Michele,IT
,Pasquale Donatone,IT
,Pasquale Lillo Petrolo,IT
,Pasquale Marrazzo,IT
,Pasquale Plastino,IT
,Pastora Vega,ES
,Patakfalvi Ferenc,HU
,Patakfalvi Ferenc,RO
,Pat Bonner,IE
,Patch Adams,US
,Patrice Carmouze,FR
,Patrice Gautier,FR
,Patrice Laffont,FR
,Patrice Leconte,FR
,Patrice Melennec,FR
,Patricia Barzyk,FR
,Patricia Clarkson,US
,Patricia Font,ES
,Patricia Franklin,GB
,Patricia French,US
,Patricia Hodge,GB
,Patricia Mazuy,FR
,Patricia Ortega,VE
,Patricia Viel,FR
,Patricio Guzmán,CL
,Patrick Avrane,FR
,Patrick Bauchau,BE
,Patrick Bergin,IE
,Patrick Bonnel,FR
,Patrick Bosso,FR
,Patrick Bouchitey,FR
,Patrick Braoudé,FR
,Patrick Bruel,FR
,Patrick Cassir,FR
,Patrick Catalifo,FR
,Patrick Chesnais,FR
,Patrick d'Assumçao,FR
,Patrick Descamps,BE
,Patrick Drury,GB
,Patrick Hastert,LU
,Patrick Hongniat,FR
,Patrick Ligardes,FR
,Patrick-Mario Bernard,FR
,Patrick McEnroe,US
,Patrick Paroux,FR
,Patrick Pelloux,FR
,Patrick Poivre d'Arvor,FR
,Patrick Préjean,FR
,Patrick Puzenat,FR
,Patrick Rocca,FR
,Patrick Rocca,FR
,Patrick Romer,GB
,Patrick Sobelman,FR
,Patrick Stewart,GB
,Patrick Timsit,FR
,Patrik Cottet-Moine,FR
,Patrizia Gattaceca,FR
,Patrizia La Fonte,IT
,Patrizia Pellegrino,IT
,Patti Smith,US
,Patty Smyth,US
,Patxi Bisquert,ES
,Patxi Santamaría,ES
,Patxi Uriz,ES
,Patxo Telleria,ES
,Pau Durà,ES
,Pau Faus,ES
,Paula Cons,ES
,Paula Knüpling,DE
,Paul Andrew Williams,GB
,Paula Ortiz,ES
,Paul Bandey,GB
,Paul Barber,GB
,Paul Barge,FR
,Paul Blain,FR
,Paul Borne,FR
,Paul Butterworth,GB
,Paul Cassel,US
,Paul Chiribuță,RO
,Paul Duddridge,GB
,Paul Dugdale,GB
,Paulette Frantz,FR
,Paulette Victor Lifton,US
,Paul Faßnacht,DE
,Paul Freeman,GB
,Paul Gross,CA
,Paul Guilfoyle,US
,Paul Hartmann,
,Paul Hipp,US
,Paul Hyett,GB
,Pauline Collins,GB
,Paul Kaye,GB
,Paul King,GB
,Paul Lapidus,AR
,Paul Lavers,GB
,Paul Leonard,GB
,Paul Le Person,FR
,Paul Manate,FR
,Paul McCartney,GB
,Paul McGann,GB
,Paul McGrath,IE
,Paul McGuigan,GB
,Paul Middleton,
,Paul Morrison,GB
,Paul Negoescu,RO
,Paul Robinson,GB
,Paul Rumsey,
,Paul Simonon,GB
,Paul Urkijo Alijo,ES
,Paulus Manker,DE
,Paul Vecchiali,FR
,Paul Verhoeven,NL
,Paul Whitehouse,GB
,Paul Wolff-Plottegg,AT
,Pavel Nový,CZ
,Paz Jiménez,ES
,Peace Osigbe,GB
,Peadar Cox,IE
,Pedro Almodóvar,ES
,Pedro Álvarez-Ossorio,ES
,Pedro B. Abreu,ES
,Pedro Ballesteros,ES
,Pedro Casablanc,ES
,Pedro Civera,ES
,Pedro Collantes,ES
,Pedro G. Romero,ES
,Pedro Mari Sánchez,ES
,Pedro Miguel Martínez,ES
,Pedro Olea,ES
,Pedro Pérez Rosado,ES
,Pedro Ruiz,ES
,Pedro Subijana,ES
,Peer Jäger,DE
,Peer Martiny,DE
,Peio Arnáez,ES
,Penelope Wilton,GB
,Penny Arcade,US
,Penny Ryder,GB
,Pepa López,ES
,Pep Anton Gómez,ES
,Pep Cruz,ES
,Pepe Dámaso,ES
,Pepe Danquart,DE
,Pepe Quero,ES
,Pepe Salas,ES
,Pepe Viyuela,ES
,Pep Jové,ES
,Pep Munné,ES
,Pepón Nieto,ES
,Peppeddu Cuccu,IT
,Peppe Lanzetta,IT
,Peppe Servillo,IT
,Pep Ricart,ES
,Pep Sais,ES
,Pep Sarrà,ES
,Pep Tosar,ES
,Pere Marzo,ES
,Pere Ponce,ES
,Pere Puigbert,ES
,Pernilla August,SE
,Perrine Michel,FR
,Perry Benson,GB
,Perry Friedman,US
,Per Tofte,NO
,Pete Jones,GB
,Peter Aaby,SE
,Peter Altmann,DE
,Péter Andorai,HU
,Peter Badstübner,DE
,Péter Barbinek,HU
,Peter Benedict,CH
,Péter Bergendy,HU
,Peter Bowles,GB
,Peter Brachschoss,DE
,Peter Brombacher,DE
,Peter Capaldi,GB
,Peter Cattaneo,GB
,Peter Chelsom,GB
,Peter Cieslinski,DE
,Peter Clös,DE
,Peter Compton,GB
,Peter Coyote,US
,Peter Davison,GB
,Péter Dóczy,HU
,Peter Dourountzis,FR
,Péter Eötvös,HU
,Péter Eötvös,RO
,Péter Erdei,HU
,Peter Evers,DE
,Péter Fazakas,HU
,Peter Fleming,US
,Peter Forbes,GB
,Péter Forgács,HU
,Peter Frampton,GB
,Peter Franke,DE
,Péter Galambos,HU
,Peter Genkel,DE
,Péter Gothár,HU
,Peter Guinness,GB
,Peter Guralnick,US
,Peter Hottinger,CH
,Peter Howson,GB
,Peter Jordan,DE
,Péter Kálloy Molnár,HU
,Peter Keller,DE
,Peter Kelly,GB
,Péter Kertész,HU
,Peter Kremer,DE
,Peter Kurth,DE
,Péter Lecső,HU
,Peter Lohmeyer,DE
,Peter Mackie Burns,GB
,Peter Macqueen,GB
,Peter Maffay,RO
,Peter Marcias,IT
,Peter Marinker,GB
,Peter McAllum,AU
,Peter Meister,DE
,Peter Mullan,GB
,Peter Mullan,GB
,Peter Ott,DE
,Peter Pfister,DE
,Peter Pogany-Wnendt,HU
,Peter Polycarpou,GB
,Peter Popp,DE
,Peter Prager,DE
,Peter Rappenglück,DE
,Peter Rauch,DE
,Peter Reid,GB
,Peter-René Lüdicke,DE
,Péter Rudolf,HU
,Péter Scherer,HU
,Peter Schneider,DE
,Peter Simonischek,AT
,Peter Simonischek,AT
,Peter Sodann,DE
,Peter Stormare,SE
,Peter Strickland,GB
,Péter Szajki,HU
,Péter Takátsy,HU
,Peter Thorwarth,DE
,Péter Trokán,HU
,Péter Varsics,DE
,Péter Végh,HU
,Peter Webber,GB
,Peter Wight,GB
,Peter Wolf,AT
,Pete Thomas,
,Petra Berndt,DE
,Petra Kalkutschke,DE
,Petra Kleinert,DE
,Petra Landers,DE
,Petra Lüschow,DE
,Petra Marie Cammin,DE
,Petra Martínez,ES
,Petra Nadolny,DE
,Petra Seeger,DE
,Petra Welteroth,DE
,Petra Zieser,DE
,Petre Ghimbășan,RO
,Pétronille Moss,FR
,Phil Davis,GB
,Philip Barantini,GB
,Philip Groening,DE
,Philip Gröning,DE
,Philip Jackson,UK
,Philippa Lowthorpe,GB
,Philippe Beglia,FR
,Philippe Borrel,FR
,Philippe Brigaud,FR
,Philippe Caroit,FR
,Philippe Caubère,FR
,Philippe Chevallier,FR
,Philippe Collin,FR
,Philippe Corti,FR
,Philippe de Chauveron,FR
,Philippe Dormoy,FR
,Philippe du Janerand,FR
,Philippe Duquesne,FR
,Philippe Dusseau,FR
,Philippe Faucon,FR
,Philippe Fretun,FR
,Philippe Garrel,FR
,Philippe Girard,FR
,Philippe Godeau,FR
,Philippe Guillard,FR
,Philippe Guilloux,FR
,Philippe Harel,FR
,Philipp Eichholtz,DE
,Philippe Lacheau,FR
,Philippe Lacôte,CI
,Philippe Laudenbach,FR
,Philippe Le Guay,FR
,Philippe Lellouche,FR
,Philippe Lemaire,FR
,Philippe Leroy,FR
,Philippe Lespinasse,FR
,Philippe Magnan,FR
,Philippe Mechelen,FR
,Philippe Meirieu,FR
,Philippe Mercier,FR
,Philippe Minyana,FR
,Philippe Morier-Genoud,FR
,Philippe Nahon,FR
,Philippe Noiret,FR
,Philippe Pollet-Villard,FR
,Philippe Ramos,FR
,Philippe Rebbot,FR
,Philippe Résimont,BE
,Philippe Rigot,FR
,Philippe Rouyer,FR
,Philippe Torreton,FR
,Philippe Uchan,FR
,Philippe Vieux,FR
,Philippe Worms,FR
,Philipp Fleischmann,AT
,Philippine Leroy-Beaulieu,FR
,Philipp Jedicke,DE
,Philipp Kadelbach,DE
,Philipp Leinemann,DE
,Philipp Moog,DE
,Philipp Stölzl,DE
,Philip Scheffner,DE
,Phil Knight,US
,Phillip Gill,GB
,Phil Marboeuf,FR
,Phil Tippett,US
,Phoebe Nicholls,GB
,Phyllis Logan,GB
,Pia Engleberth,IT
,Pia Lenz,DE
,Piera Degli Esposti,IT
,Pierce Brosnan,IE
,Pierfrancesco Campanella,IT
,Pierfrancesco Favino,IT
,Pier Giorgio Bellocchio,IT
,Piergiorgio Piccoli,IT
,Piergiuseppe Giuffrida,IT
,Piergiuseppe Zaia,IT
,Pierluigi Di Lallo,IT
,Pierluigi Ferrandini,IT
,Pier Luigi Mecchia,IT
,Piero Maggiò,IT
,Piero Marcialis,IT
,Piero Pelù,IT
,Pierre Abramovici,FR
,Pierre-Alain de Garrigues,FR
,Pierre Arditi,FR
,Pierre Aussedat,FR
,Pierre Barnérias,FR
,Pierre Berriau,FR
,Pierre Bosset,FR
,Pierre Cardin,FR
,Pierre Carles,FR
,Pierre Cassignard,FR
,Pierre Coré,FR
,Pierre Creton,FR
,Pierre Deny,FR
,Pierre Dudan,FR
,Pierre Filmon,FR
,Pierre Forest,FR
,Pierre-François Martin-Laval,FR
,Pierre Glénat,FR
,Pierre Godeau,FR
,Pierre-Henri Salfati,FR
,Pierre Jolivet,FR
,Pierre Laur,FR
,Pierre Lemaitre,FR
,Pierre Léon,FR
,Pierre Meunier,FR
,Pierre Mondy,FR
,Pierre-Olivier Scotto,FR
,Pierre Pinaud,FR
,Pierre Pirol,FR
,Pierre Pradinas,FR
,Pierre Rabhi,FR
,Pierre Richard,FR
,Pierre Santini,FR
,Pierre Schoeller,FR
,Pierre Sénélas,FR
,Pierre Stambul,FR
,Pierre Tchernia,FR
,Pierre Trividic,FR
,Pierre Vaneck,FR
,Pierre Vernier,FR
,Pierre Vial,FR
,Pierre Westelynck,FR
,Pierre Zellner,FR
,Piet De Rycker,BE
,Piet Fuchs,DE
,Pietra Montercorvino,IT
,Pietro Belfiore,IT
,Pietro Bontempo,IT
,Pietro Castellitto,IT
,Pietro De Silva,IT
,Pietro Ditano,ES
,Pietro Ditano,IT
,Pietro Laino,IT
,Pietro Marcello,IT
,Pietro Ragusa,IT
,Pietro Sarubbi,IT
,Pilar Aguilar,ES
,Pilar Miguélez,ES
,Pilar Ordóñez,ES
,Pilar Pérez Solano,ES
,Pim van Lommel,NL
,Pino Ammendola,IT
,Pino Calabrese,IT
,Pino Mauro,IT
,Pino Quartullo,IT
,Pinuccio Sinisi,IT
,Piotr J. Lewandowski,PL
,Pippa Haywood,GB
,Pippo Delbono,IT
,Pippo Franco,IT
,Pippo Mezzapesa,IT
,Piro Milkani,AL
,Piter Moreira,UY
,Plácido Domingo,ES
,Pola Beck,DE
,Polo Menárguez,ES
,Pope Benedict XVI,DE
,Porpora Marcasciano,IT
,Portia Simpson Miller,JM
,Pravesh Kumar,GB
,Predrag Bjelac,RS
,Priscilla Wittman,DE
,Priscilla Wittman,US
,Proschat Madani,IR
,Puk Grasten,DK
,Pupi Avati,IT
,Pushan Kripalani,IN
,Qadji Ismayilov,AZ
,Qi Zhang,
,Quarxx,FR
,Quentin Delcourt,FR
,Quentin Dupieux,FR
,Quentin Reynaud,FR
,Quentin Tarantino,US
,Quimet Pla,ES
,Rabah Ameur-Zaïmeche,DZ
,Rachid Bouchareb,DZ
,Radek Wegrzyn,PL
,Radu Bânzaru,RO
,Radu Botar,RO
,Radu Dragomir,RO
,Radu Fetke,RO
,Radu Jude,RO
,Radu Muntean,RO
,Rafael Álvarez 'El Brujo',ES
,Rafael Farina Issas,BR
,Rafael Martín,ES
,Rafael Molés,ES
,Rafael Rojas,ES
,Rafael Sánchez Ferlosio,ES
,Rafa Montesinos,ES
,Rafel Ramis,ES
,Raffaele Minichiello,IT
,Raffaele Pisu,IT
,Raine Allen-Miller,GB
,Rainer Bock,DE
,Rainer Egger,AT
,Rainer Ewerrien,DE
,Rainer Guldener,CH
,Rainer Kaufmann,DE
,Rainer Laupichler,DE
,Rainer Reiners,DE
,Rainer Sellien,DE
,Rainer Steffen,AT
,Raja Amari,TN
,Rajit Kapoor,IN
,Ralf Dittrich,DE
,Ralf Drexler,DE
,Ralf Harster,DE
,Ralf Komorr,DE
,Ralf Richter,DE
,Ralf Rudolf Moeller,DE
,Ralf Thomsen,DE
,Ralf Walker,DE
,Ralf Westhoff,DE
,Ralph Arliss,GB
,Ralph Brown,GB
,Ralph Fiennes,GB
,Ralph Gladitz,DE
,Ralph Herforth,DE
,Ralph Palka,DE
,Ralph Riach,GB
,Rami Heuberger,IL
,Ramiro A. Calle,ES
,Ramiro Blas,ES
,Ramón Agirre,ES
,Ramona Kunze-Libnow,DE
,Ramón Barea,ES
,Ramon Clotet Sala,ES
,Ramon Fontserè,ES
,Ramon Laguarta,ES
,Ramón Langa,ES
,Ramón Lluís Bande,ES
,Ramón Salazar,ES
,Ramon Térmens,ES
,Ramon Tikaram,SG
,Ramsay Gilderdale,GB
,Rana Kazkaz,FR
,Randa Chahoud,DE
,Raniero Cantalamessa,IT
,Ranulph Fiennes,GB
,Raouf Ben Amor,TN
,Raphaël Almosni,FR
,Raphaël Jacoulot,FR
,Raphaël Kirgo,FR
,Raphaël Mezrahi,FR
,Raphaël Thiéry,FR
,Raphaël Thiéry,FR
,Raphaël Vital-Durand,FR
,Raquel Gómez Troyano,ES
,Ratko Mladic,BA
,Raúl Capdevila Murillo,ES
,Raúl Cerezo,ES
,Raúl Rosillo,ES
,Ravil Isyanov,RU
,Ray Burdis,GB
,Ray Cooper,GB
,Raymond Bouchard,CA
,Raymond Hosni,LB
,Raymond Tarabay,LB
,Ray Stubbs,GB
,Ray Winstone,GB
,Ray Wise,US
,Răzvan Săvescu,RO
,Răzvan Vasilescu,RO
,Rebecca Basso,IT
,Rebecca Zlotowski,FR
,Red Ronnie,IT
,Regina Lamm,AR
,Regina Schulte am Hülse,DE
,Regina Welker,DE
,Régine Elmaleh,FR
,Regine Vergeen,DE
,Régis Laspalès,FR
,Régis Roinsard,FR
,Régis Sauder,FR
,Regula Imboden,CH
,Rehana Rose,GB
,Reimert Ravenholt,US
,Reiner Holzemer,DE
,Reiner Krausz,
,Reiner Schöne,DE
,Reinhard Kungel,
,Reinhard Mahlberg,DE
,Reinhild Dettmer-Finke,DE
,Réka Szabó,HU
,Remedios Malvárez,ES
,Rémi Bezançon,FR
,Rémi Cotta,FR
,Remo Girone,IT
,Remus Mărgineanu,RO
,Rémusz Szikszai,HU
,Rémusz Szikszai,RO
,Rémy Girard,CA
,Rémy Leboucq,FR
,Rémy Roubakha,FR
,Renato Carpentieri,IT
,Renato Cortesi,IT
,Renato De Maria,IT
,Renato Pozzetto,IT
,Renato Sarti,IT
,Renato Scarpa,IT
,Renaud Cohen,FR
,Renaud Rutten,BE
,René Böll,DE
,Renee Edwards,US
,Renée Le Calm,FR
,Renée Soutendijk,NL
,René Frölke,DE
,René Gebhardt,DE
,René Loyon,FR
,René Malleville,FR
,Renzo Arbore,IT
,Renzo Carbonera,IT
,Renzo Rossellini,IT
,Reza Naji,IR
,Rhys Ifans,GB
,Ricardo Darín,AR
,Ricardo Lacámara,ES
,Riccardo Magherini,IT
,Riccardo Milani,IT
,Riccardo Pizzuti,IT
,Riccardo Polizzy Carbonelli,IT
,Ricci Hohlt,DE
,Richard Abibon,FR
,Richard Anconina,FR
,Richard Berry,FR
,Richard Billingham,GB
,Richard Bohringer,FR
,Richard Bremmer,GB
,Richard Campbell,GB
,Richard Cant,GB
,Richard Cordery,GB
,Richard Cunningham,GB
,Richard Dreyfuss,US
,Richard Durden,GB
,Richard E. Grant,GB
,Richard Eyre,GB
,Richard Fréchette,CA
,Richard Heap,
,Richard Hope,GB
,Richard Huber,DE
,Richard Jutras,CA
,Richard Loncraine,GB
,Richard McCabe,GB
,Richard Minier,FR
,Richard Ray Whitman,US
,Richard Roxburgh,AU
,Richard Sammel,DE
,Richard Syms,GB
,Richard Waugh,CA
,Richy Müller,DE
,Rickey Portera,IT
,Rick Minnich,US
,Rick Ostermann,DE
,Ricky Gervais,GB
,Ricky Memphis,IT
,Ricky Tomlinson,GB
,Rike Eckermann,DE
,Rikki Beadle Blair,GB
,Rino Barillari,IT
,Rita Feldmeier,DE
,Rita Russek,DE
,Rita Tushingham,GB
,Ritesh Batra,IN
,Rivka Michaeli,IS
,Robbie Fraser,GB
,Robbie Moffat,GB
,Robbie Vondenhoff,
,Rob Brydon,GB
,Robert Abirached,FR
,Roberta Fiorentini,IT
,Roberta Fossile,IT
,Roberta Lena,IT
,Roberta Taylor,GB
,Roberta Torre,IT
,Roberta Wallach,US
,Robert B. Bruce,GB
,Robert Bahar,US
,Robert Bohrer,DE
,Róbert Bolla,HU
,Robert Cantarella,FR
,Robert Carlyle,GB
,Robert Cavanah,GB
,Robert Chandler,GB
,Robert Charlebois,CA
,Robert Coudray,FR
,Robert Davi,US
,Robert Daws,GB
,Robert de Niro,US
,Robert Eugen Popa,RO
,Robert F. Spetzler,US
,Robert Fripp,GB
,Robert Gallinowski,DE
,Robert Glenister,GB
,Robert Guédiguian,FR
,Róbert Hermann,HU
,Robert Higden,CA
,Robert Hossein,FR
,Robert Kramer,US
,Róbert Lakatos,HU
,Róbert Lakatos,RO
,Robert LaSardo,US
,Robert Llimós,ES
,Robert Malley,US
,Robert Miller,
,Robert Mullan,GB
,Roberto Accornero,IT
,Roberto Alagna,FR
,Roberto Álvarez,ES
,Roberto Andò,IT
,Roberto Benigni,IT
,Roberto Blanco,TN
,Roberto Bob Messini,IT
,Roberto Bocchi,IT
,Roberto Bueso,ES
,Roberto Cannavò,IT
,Roberto Citran,IT
,Roberto Ciufoli,IT
,Roberto D'Agostino,IT
,Roberto De Feo,IT
,Roberto De Francesco,IT
,Roberto Enríquez,ES
,Roberto Frontali,IT
,Roberto Gasparro,IT
,Roberto Girault,MX
,Roberto Herlitzka,IT
,Roberto Lázaro,ES
,Roberto Leal,AR
,Roberto Peroni,IT
,Roberto Pruzzo,IT
,Roberto Vecchioni,IT
,Robert Pickavance,GB
,Robert Plant,GB
,Robert Porter Templeton,
,Robert Pugh,GB
,Robert Reynolds,CA
,Robert Rollis,FR
,Robert Royal,US
,Robert Salis,FR
,Robert Schwentke,DE
,Robert Thalheim,DE
,Robert Willar,FR
,Robin Colvill,GB
,Robin Gooch,US
,Robin Herd,GB
,Robin Shaw,
,Robin Soans,GB
,Robin Sykes,FR
,Rob Paulsen,US
,Rob Sloman,GB
,Rocco Forte,IT
,Rocco Papaleo,IT
,Rocco Papaleo,IT
,Rocío Martín,ES
,Rocío Mesa,ES
,Rocko Schamoni,DE
,Roc Lafortune,CA
,Roddy Bogawa,US
,Roddy Bogawa,JP
,Roddy Doyle,IE
,Rodica Mandache,RO
,Rodica Negrea,RO
,Rodolfo Bisatti,IT
,Rodolfo Laganà,IT
,Rodolphe Burger,FR
,Rodolphe Lauga,FR
,Rodrig Andrisan,RO
,Rodrigo Bazzano,ES
,Rodrigo Sorogoyen,ES
,Rod Stewart,GB
,Roger Ahston-Griffiths,GB
,Roger Alborough,GB
,Roger Allam,GB
,Roger Andrew Taylor,GB
,Roger Ashton-Griffiths,GB
,Roger Cornillac,FR
,Roger Dumas,FR
,Roger Goldby,GB
,Roger Ibáñez,FR
,Roger Michell,GB
,Roger Mirmont,FR
,Roger Taylor,GB
,Roger Van Hool,BE
,Roger Waters,GB
,Roland Baier,CH
,Roland Bertin,FR
,Roland Blanche,FR
,Roland Düringers,AT
,Roland Florstedt,DE
,Roland Geck,DE
,Roland Gelhausen,DE
,Roland Giraud,FR
,Roland Gori,FR
,Roland Klick,DE
,Roland Marchisio,FR
,Roland Nurier,FR
,Rolando Ravello,IT
,Roland Rába,HU
,Roland Reber,DE
,Roland Stone,UK
,Rolf Becker,DE
,Rolf Berg,DE
,Rolf Kanies,DE
,Rolf Lambert,DE
,Rolf Lassgård,SE
,Rolf Peter Kahl,DE
,Romain Cogitore,FR
,Romain Gavras,FR
,Romain Goupil,FR
,Romain Quirot,FR
,Romain Saudubois,FR
,Romane Bohringer,FR
,Romane Gueret,FR
,Román Gubern,ES
,Roman Kuhn,DE
,Romano Talevi,IT
,Roman Polanski,FR
,Romanus Fuhrmann,DE
,Romola Garai,GB
,Romolo Guerrieri,IT
,Romuald Andrzej Klos,PL
,Romy Haag,NL
,Romy Trajman,FR
,Ronald Guttman,BE
,Ronald Pickup,GB
,Ronan Le Page,FR
,Ron Cook,GB
,Ron Livingstone,US
,Ronnie Wood,GB
,Ronny Trocker,IT
,Ron Scalpello,GB
,Rony Kramer,FR
,Rosa Álvarez,ES
,Rosa Enskat,DE
,Rosalba Bologna,IT
,Rosa León,ES
,Rosalía Omil,ES
,Rosalia Porcaro,IT
,Rosalina Neri,IT
,Rosa María Calaf,ES
,Rosa Maria Sardà,ES
,Rosa Márquez,ES
,Rosa Montero,ES
,Rosana Pastor,ES
,Rosanna Arquette,US
,Rosanna Lowe,
,Rosa Regàs,ES
,Rosaria De Cicco,IT
,Rosario Errico,IT
,Rosario Lara,ES
,Rosario Ortega,ES
,Rosario Pardo,ES
,Rosario Scandura,IT
,Rosa Torres Pardo,ES
,Rosa Valiente,ES
,Rosa Villacastín,ES
,Rosa von Praunheim,LV
,Roschdy Zem,FR
,Roselyne de Nobili,FR
,Rosemary Blakeley,GB
,Rosemary Henderson,IE
,Rosendo Mercado,ES
,Rosie Flores,US
,Rosita Amores,ES
,Rosi Troyano Díaz,ES
,Ross Boyask,GB
,Rossella Canaccini,IT
,Rossy de Palma,ES
,Roswitha Selle,DE
,Rowan Atkinson,GB
,Rowe David McClelland,GB
,Roy Andersson,SE
,Roy Sampson,GB
,Rozanne Colchester,GB
,Rubén Abruña,PR
,Ruben Alves,FR
,Rubin Stein,ES
,Rudi Gaul,DE
,Rüdiger Vogler,DE
,Rüdiger Wendt,DE
,Rudolf Kowalski,DE
,Rudolf Krause,DE
,Rudolf Schenker,DE
,Rudolph Ghevondyan,AM
,Rudy Chernicoff,AR
,Rufus,FR
,Ruggero Deodato,IT
,Ruggero Raimondi,IT
,Rupert Everett,GB
,Rupert Goold,GB
,Rupert Vansittart,GB
,Rusell Biles,
,Russell Owen,GB
,Rutger Hauer,NL
,Ruth Bickelhaupt,DE
,Ruth Elkrief,MA
,Ruth Elkrief,FR
,Ruth McCabe,IE
,Ruth Olshan,DE
,Ruth Paxton,
,Ruth Rosenfeld,DE
,Ruth Sheen,GB
,Ruxandra Ghițescu,RO
,Ryan Andrew Hooper,GB
,Ryan Hendrick,GB
,S.A. Halewood,
,Saadia Bentaïeb,FR
,Sabina Fedeli,IT
,Sabine Azéma,FR
,Sabine Barth,DE
,Sabine Herpich,DE
,Sabine Lamby,DE
,Sabine Michel,DE
,Sabine Rückert,DE
,Sabine Vitua,DE
,Sabine Wackernagel,DE
,Sabine Winterfeldt,DE
,Sabrina Sarabi,DE
,Sacha Bourdo,FR
,Sadia Saeed,PK
,Sadie Frost,GB
,Safy Nebbou,FR
,Saïd Amadis,FR
,Saïd El Mouden,MA
,Salha Nasraoui,TN
,Salimata Kamate,CI
