film_id,nat_title,character_id,person_id,ch_age,ch_gender,ch_sexuality,ch_porigin,ch_class,ch_profession,ch_ability,assisted_mobility
ES2016_022,Villaviciosa de al lado,ES2016_022_02,Miguel Rellán,3,M,HE,WWE,MC,RE,AB,Y
ES2016_022,Villaviciosa de al lado,ES2016_022_03,Tito Valverde,3,M,HE,WWE,MC,RE,AB,Y
ES2016_023,"Señor, dame paciencia",ES2016_023_01,Antonio Dechent,2,M,HE,WWE,MC,EM,AB,N
ES2016_024,Tini: El gran cambio de Violetta,ES2016_024_01,Ángela Molina,3,M,HE,WWE,UM,SE,AB,N
ES2016_025,Cuerpo de élite,ES2016_025_01,César Sarachu,2,M,,WWE,,,,
ES2016_026,El olivo,ES2016_026_01,Manuel Cucala,5,M,HE,WWE,LM,RE,AB,N
ES2016_027,Zipi y Zape y la Isla del Capitán,ES2016_027_01,Fermí Reixach,3,M,,WWE,,,,
ES2016_028,1898. Los últimos de Filipinas,ES2016_028_01,Karra Elejalde,2,M,,WWE,LM,EM,AB,N
ES2016_029,Embarazados,ES2016_029_01,Karra Elejalde,2,M,,WWE,MC,EM,AB,N
ES2016_031,Secuestro,ES2016_031_01,Antonio Dechent,2,M,,WWE,,,,
ES2016_031,Secuestro,ES2016_031_02,José Coronado,2,M,,WWE,,,,
ES2016_031,Secuestro,ES2016_031_03,Josep Maria Pou,3,M,,WWE,UM,EM,AB,N
ES2016_032,My Bakery in Brooklyn,ES2016_032_01,Ernie Sabella,3,M,HE,WNA,MC,,AB,N
ES2016_032,My Bakery in Brooklyn,ES2016_032_02,Linda Lavin,4,F,,WNA,MC,SE,AB,N
ES2016_033,Gernika,ES2016_033_01,Elena Irureta,3,F,HE,WWE,LM,,AB,N
ES2016_034,La punta del iceberg,ES2016_034_01,Jesús Castejón,3,M,HE,WWE,,,AB,N
ES2016_034,La punta del iceberg,ES2016_034_02,Juan Fernández,3,M,HE,WWE,,,AB,N
ES2017_070,Mimosas,ES2017_070_01,Hamid Fardjad,4,M,HE,NAF,UC,RE,CI,Y
ES2016_036,El último traje,ES2016_036_01,Miguel Ángel Solá,4,M,HE,WEE,UM,SE,AB,N
ES2016_036,El último traje,ES2016_036_02,Ángela Molina,3,F,HE,WWE,MC,SE,AB,N
ES2016_036,El último traje,ES2016_036_03,Jan Mayzel,4,M,HE,WEE,,,,
ES2016_036,El último traje,ES2016_036_04,Max Berliner,4,M,,WEE,,,,
ES2016_037,Vientos de la Habana,ES2016_037_01,Luis Alberto García,2,M,HE,WLA,MC,EM,AB,N
ES2016_037,Vientos de la Habana,ES2016_037_02,Enrique Molina,4,M,HE,WLA,UM,EM,AB,N
ES2016_038,Igelak,ES2016_038_01,Ramón Agirre,3,M,,WWE,,,,
ES2016_038,Igelak,ES2016_038_02,Elena Irureta,3,F,,WWE,LM,EM,AB,N
ES2016_040,Acantilado,ES2016_040_01,Ana Gracia,2,F,,WWE,UM,SE,AB,N
ES2016_040,Acantilado,ES2016_040_02,Ramón Ibarra,2,M,,WWE,MC,EM,AB,N
ES2016_042,Luz de Soledad,ES2016_042_01,Roberto Encinas,2,M,HE,WWE,MC,SE,AB,N
ES2016_042,Luz de Soledad,ES2016_042_02,Lolita Flores,2,F,HE,WWE,LM,SE,AB,N
ES2016_042,Luz de Soledad,ES2016_042_03,Juan Lombardero,3,M,HE,WWE,MC,SE,AB,N
ES2016_042,Luz de Soledad,ES2016_042_04,Emilio Linder,3,M,HE,WWE,UM,EM,AB,N
ES2016_042,Luz de Soledad,ES2016_042_05,Gabriel Latorre,3,M,HE,WWE,UM,EM,AB,N
ES2016_042,Luz de Soledad,ES2016_042_06,Julio Lázaro,2,M,HE,WWE,UM,RE,PD,Y
ES2016_043,Cerca de tu casa,ES2016_043_01,Adriana Ozores,2,F,HE,WWE,MC,,AB,N
ES2016_043,Cerca de tu casa,ES2016_043_02,Manuel Morón,2,M,HE,WWE,,,,
ES2016_043,Cerca de tu casa,ES2016_043_03,Lluís Homar,2,M,HE,WWE,MC,,AB,N
ES2016_044,La isla del viento,ES2016_044_01,José Luis Gómez,3,M,HE,WWE,UM,SE,AB,N
ES2016_044,La isla del viento,ES2016_044_02,Isabel Prinz,3,F,HE,WWE,LM,,AB,N
ES2016_045,Migas de pan,ES2016_045_01,Cecilia Roth,2,F,HE,WLA,MC,,AB,N
ES2016_045,Migas de pan,ES2016_045_02,Patxi Bisquert,3,M,,WWE,,,,
ES2016_045,Migas de pan,ES2016_045_03,Ernesto Chao,3,M,,WWE,,,,
ES2016_048,"Oh, quina joia!",ES2016_048_01,Teresa Gimpera,4,F,HE,WWE,UM,RE,AB,N
ES2016_048,"Oh, quina joia!",ES2016_048_02,Josep Maria Pou,3,M,HE,WWE,UC,SE,AB,N
ES2016_048,"Oh, quina joia!",ES2016_048_03,Joan Pera,4,M,,WWE,UM,SE,AB,N
ES2016_048,"Oh, quina joia!",ES2016_048_04,Montserrat Carulla,4,F,HE,WWE,UM,RE,AB,N
ES2016_048,"Oh, quina joia!",ES2016_048_05,Pedro Ruiz,3,M,,WLA,UM,SE,AB,N
ES2016_048,"Oh, quina joia!",ES2016_048_06,Amparo Moreno,3,F,HE,WWE,UM,,AB,N
ES2016_048,"Oh, quina joia!",ES2016_048_07,Minnie Marx,3,F,HE,WNA,UM,,AB,N
ES2016_048,"Oh, quina joia!",ES2016_048_08,Eric L. Goode,3,M,HO,BNA,UM,,AB,N
ES2016_049,Anomalous,ES2016_049_01,Lluís Homar,2,M,,WNA,UM,SE,AB,N
ES2016_049,Anomalous,ES2016_049_02,Jeffrey Alan Solomon,3,M,,WNA,,,,
ES2016_051,Juegos de familia,ES2016_051_01,Vicky Peña,3,F,HE,WWE,MC,,AB,N
ES2016_051,Juegos de familia,ES2016_051_02,Juanjo Puigcorbé,3,M,HE,WWE,MC,EM,AB,N
ES2016_051,Juegos de familia,ES2016_051_03,Antonio Valero,3,M,HE,WWE,MC,SE,AB,N
ES2016_051,Juegos de familia,ES2016_051_04,Juli Mira,4,M,HE,WWE,UM,SE,AB,N
ES2016_052,Julie,ES2016_052_01,Emilio Linder,3,M,HE,WWE,LM,SE,AB,N
ES2016_054,La millor opció,ES2016_054_01,Francesc Orella,2,M,HE,WWE,LM,,AB,N
ES2016_056,Re-emigrantes,ES2016_056_01,Fernando Esteso,3,M,HE,WWE,LM,SE,AB,N
ES2016_056,Re-emigrantes,ES2016_056_02,Valentín Paredes,3,M,HE,WWE,MC,,AB,N
ES2016_058,Todo mujer,ES2016_058_01,Isabel Ordaz,2,F,HE,WWE,LC,UN,AB,N
ES2016_059,Bombay Goa Express,ES2016_059_01,Emma Cohen,4,F,HE,WWE,,,,
ES2016_060,249. La noche en que una becaria encontró a Emiliano Revilla,ES2016_060_01,Txema Blasco,4,M,HE,WWE,UM,SE,AB,N
ES2016_061,Sacramento,ES2016_061_01,Carlos Cañeque,2,M,,WWE,MC,SE,AB,N
ES2016_061,Sacramento,ES2016_061_02,Fermí Reixach,3,M,,WWE,UC,SE,AB,N
ES2016_068,La Ama,ES2016_068_01,Antonio Mayans,3,M,HE,WWE,LM,EM,AB,N
ES2016_073,El manuscrito Vindel,ES2016_073_01,Javier Páez,3,M,,WWE,UM,SE,AB,N
ES2016_073,El manuscrito Vindel,ES2016_073_02,Emilio Linder,3,M,HE,WWE,UM,SE,AB,N
ES2016_074,Relaxing Cup of Coffee,ES2016_074_01,Emilio Gutiérrez Caba,3,M,,WWE,UC,SE,AB,N
ES2016_074,Relaxing Cup of Coffee,ES2016_074_02,Manuel Manquiña,3,M,HE,WWE,MC,,AB,N
ES2016_074,Relaxing Cup of Coffee,ES2016_074_03,Isabel Ordaz,2,F,HE,WWE,MC,,AB,N
ES2016_074,Relaxing Cup of Coffee,ES2016_074_04,Saturnino García,4,M,,WWE,LM,EM,AB,N
ES2016_074,Relaxing Cup of Coffee,ES2016_074_05,Silvia Tortosa,3,F,,WWE,MC,,AB,N
ES2016_074,Relaxing Cup of Coffee,ES2016_074_06,José Manuel Parada,3,M,,WWE,UM,EM,AB,N
ES2016_074,Relaxing Cup of Coffee,ES2016_074_07,Enrique Villén,2,M,HE,WWE,LM,UN,PD,Y
ES2016_078,7 años,ES2016_076_01,Manuel Morón,3,M,,WWE,UM,EM,AB,N
GB2015_001,Spectre,GB2015_001_01,Christoph Waltz,3,M,,WWE,UC,SE,AB,N
GB2015_001,Spectre,GB2015_001_02,Jesper Christensen,3,M,HE,WWE,UC,EM,CI,Y
GB2015_002,Kingsman: The Secret Service,GB2015_002_01,Colin Firth,1,M,,WWE,UM,EM,AB,N
GB2015_002,Kingsman: The Secret Service,GB2015_002_02,Samuel L. Jackson,3,M,,BNA,UC,SE,AB,N
GB2015_002,Kingsman: The Secret Service,GB2015_002_03,Michael Caine,4,M,,WWE,UC,SE,AB,N
GB2015_002,Kingsman: The Secret Service,GB2015_002_04,Mark Hamill,3,M,,WNA,UM,EM,AB,N
GB2015_003,The Second Best Marigold Exotic Hotel,GB2015_003_01,Judi Dench,4,F,HE,WWE,UM,RE,AB,N
GB2015_003,The Second Best Marigold Exotic Hotel,GB2015_003_02,Maggie Smith,4,F,,WWE,UC,SE,AB,N
GB2015_003,The Second Best Marigold Exotic Hotel,GB2015_003_03,Bill Nighy,3,M,HE,WWE,UM,RE,AB,N
GB2015_003,The Second Best Marigold Exotic Hotel,GB2015_003_04,David Strathairn,3,M,,WNA,UC,SE,AB,N
GB2015_003,The Second Best Marigold Exotic Hotel,GB2015_003_05,Celia Imrie,3,F,HE,WWE,UM,RE,AB,N
GB2015_003,The Second Best Marigold Exotic Hotel,GB2015_003_06,Ronald Pickup,4,M,HE,WWE,UM,RE,AB,N
GB2015_003,The Second Best Marigold Exotic Hotel,GB2015_003_07,Avijit Dutt,3,M,,SOA,MC,,AB,N
GB2015_003,The Second Best Marigold Exotic Hotel,GB2015_003_08,Richard Gere,3,M,HE,WNA,UC,,AB,N
GB2015_003,The Second Best Marigold Exotic Hotel,GB2015_003_09,Penelope Wilton,3,F,,WWE,UC,RE,AB,N
GB2015_003,The Second Best Marigold Exotic Hotel,GB2015_003_10,Shishir Sharma,3,M,,SOA,,,,
GB2015_004,The Lady in the Van,GB2015_004_01,Maggie Smith,4,F,,WWE,LC,UN,TD,Y
GB2015_004,The Lady in the Van,GB2015_004_02,Jim Broadbent,3,M,,WWE,,,,
GB2015_004,The Lady in the Van,GB2015_004_03,Deborah Findlay,3,F,,WWE,,,,
GB2015_004,The Lady in the Van,GB2015_004_04,Roger Allam,3,M,,WWE,,,,
GB2015_004,The Lady in the Van,GB2015_004_05,Gwen Taylor,4,F,,WWE,,,,
GB2015_004,The Lady in the Van,GB2015_004_06,Frances de la Tour,3,F,,WWE,MC,,AB,N
GB2015_004,The Lady in the Van,GB2015_004_07,Alex Jennings,2,M,HO,WWE,UM,SE,AB,N
GB2015_005,Suffragette,GB2015_005_01,Meryl Streep,3,F,HE,WWE,MC,SE,AB,N
GB2015_005,Suffragette,GB2015_005_02,Finbar Lynch,2,M,HE,WWE,LM,,AB,N
GB2015_005,Suffragette,GB2015_005_03,Brendan Gleeson,3,M,,WWE,MC,EM,AB,N
GB2015_006,Brooklyn,GB2015_006_01,Jim Broadbent,3,M,,WWE,LM,EM,AB,N
GB2015_006,Brooklyn,GB2015_006_02,Jane Brennan,2,F,HE,WWE,LM,EM,AB,N
GB2015_006,Brooklyn,GB2015_006_03,Julie Walters,3,F,,WWE,MC,SE,AB,N
GB2015_007,Woman in Gold,GB2015_007_01,Helen Mirren,4,F,HE,CEU,UM,RE,AB,N
GB2015_007,Woman in Gold,GB2015_007_02,Charles Dance,3,M,,WWE,UM,SE,AB,N
GB2015_007,Woman in Gold,GB2015_007_03,Jonathan Pryce,3,M,,WWE,UM,EM,AB,N
GB2015_007,Woman in Gold,GB2015_007_04,Frances Fisher,3,F,,WNA,,,,
GB2015_007,Woman in Gold,GB2015_007_05,Allan Corduner,3,M,,CEU,UM,,,
GB2015_007,Woman in Gold,GB2015_007_06,Henry Goodman,3,M,,CEU,UM,,,
GB2015_008,Mr Holmes,GB2015_008_01,Ian McKellen,4,M,,WWE,UM,RE,CI,Y
GB2015_008,Mr Holmes,GB2015_008_02,Hiroyuki Sanada,3,M,,EAS,UC,SE,AB,N
GB2015_008,Mr Holmes,GB2015_008_03,Roger Allam,3,M,,WWE,UM,SE,AB,N
GB2015_008,Mr Holmes,GB2015_008_04,Phil Davis,3,M,,WWE,MC,EM,AB,N
GB2015_008,Mr Holmes,GB2015_008_05,Frances de la Tour,3,F,,WWE,UM,,AB,N
GB2015_008,Mr Holmes,GB2015_008_06,John Sessions,3,M,,WWE,UM,EM,AB,N
GB2015_009,45 years,GB2015_009_01,Charlotte Rampling,3,F,HE,WWE,UM,RE,AB,N
GB2015_009,45 years,GB2015_009_02,Tom Courtenay,4,M,HE,WWE,UM,RE,AB,N
GB2015_009,45 years,GB2015_009_03,Geraldine James,3,F,,WWE,,,,
GB2015_009,45 years,GB2015_009_04,David Sibley,3,M,,WWE,,,,
GB2015_010,A little chaos,GB2015_010_01,Alan Rickman,3,M,HE,WWE,UC,SE,AB,N
GB2015_010,A little chaos,GB2015_010_02,Stanley Tucci,2,M,,WWE,UC,SE,AB,N
GB2015_010,A little chaos,GB2015_010_03,Danny Webb,2,M,,WWE,UM,EM,AB,N
GB2015_011,Sunset Song,GB2015_011_01,Ron Donachie,2,M,HE,WWE,MC,SE,AB,N
GB2015_011,Sunset Song,GB2015_011_02,Peter Mullan,2,M,HE,WWE,MC,SE,AB,N
GB2015_013,Miss You Already,GB2015_013_01,Jacqueline Bisset,3,F,,WWE,,,,
GB2015_013,Miss You Already,GB2015_013_02,Frances de la Tour,3,F,,WWE,MC,SE,AB,N
GB2016_065,Antigang,GB2016_065_01,Jean Reno,3,M,,WWE,MC,EM,AB,N
GB2015_014,The Program,GB2015_014_01,Dustin Hoffman,3,M,,WNA,UM,EM,AB,N
GB2015_015,Man Up,GB2015_015_01,Ken Stott,3,M,HE,WWE,MC,,AB,N
GB2015_015,Man Up,GB2015_015_02,Harriet Walter,3,F,HE,WWE,MC,,AB,N
GB2015_016,Life,GB2015_016_01,Ben Kingsley,3,M,HE,WNA,UC,SE,AB,N
GB2015_017,The Legend of Barney Thomson,GB2015_017_01,Emma Thompson,3,F,HE,WWE,LM,UN,AB,N
GB2015_017,The Legend of Barney Thomson,GB2015_017_02,Ray Winstone,2,M,,WWE,MC,EM,AB,N
GB2015_017,The Legend of Barney Thomson,GB2015_017_03,Tom Courtenay,4,M,,WWE,MC,EM,AB,N
GB2015_017,The Legend of Barney Thomson,GB2015_017_04,Brian Pettifer,3,M,,WWE,,,,
GB2015_017,The Legend of Barney Thomson,GB2015_017_05,James Cosmo,3,M,,WWE,,,,
GB2015_018,London Road,GB2015_018_01,Anita Dobson,4,F,,WWE,MC,RE,AB,N
GB2015_019,Hector,GB2015_019_01,Peter Mullan,2,M,HE,WWE,LC,UN,TD,Y
GB2015_019,Hector,GB2015_019_02,Keith Allen,3,M,,WWE,LC,UN,AB,N
GB2015_020,Catch Me Daddy,GB2015_020_01,Gary Lewis,2,M,HE,WWE,LM,,AB,N
GB2015_021,Testament of Youth,GB2015_021_01,Miranda Richardson,2,F,,WWE,UM,,AB,N
GB2015_021,Testament of Youth,GB2015_021_02,Nicholas Farrell,3,M,,WWE,UM,EM,AB,N
GB2015_022,Second coming,GB2015_022_01,Larrington Walker,3,M,HE,BWE,LM,,AB,N
GB2015_023,Suite Française,GB2015_023_01,Éric Godon,2,M,HE,WWE,MC,,,
GB2015_023,Suite Française,GB2015_023_02,Deborah Findlay,3,F,HE,WWE,MC,,,
GB2015_023,Suite Française,GB2015_023_03,Bernice Stegers,3,F,,WWE,,,,
GB2015_023,Suite Française,GB2015_023_04,Lambert Wilson,2,M,HE,WWE,UC,,,
GB2015_023,Suite Française,GB2015_023_05,Harriet Walter,3,F,HE,WWE,UC,,,
GB2015_023,Suite Française,GB2015_023_06,Kristin Scott Thomas,2,F,HE,WWE,UM,UN,AB,N
GB2015_025,Robot Overlords,GB2015_024_01,Ben Kingsley,3,M,HE,WWE,UM,,AB,N
GB2015_026,Radiator,GB2015_026_01,Richard Johnson,4,M,HE,WWE,MC,RE,PD,Y
GB2015_026,Radiator,GB2015_026_02,Gemma Jones,3,F,HE,WWE,MC,RE,AB,N
GB2016_066,The Danish Girl,GB2016_066_01,Nicholas Woodeson,3,M,,CEU,UM,SE,AB,N
GB2015_027,Legend,GB2015_027_01,Nicholas Farrell,3,M,,WWE,MC,SE,AB,N
GB2015_027,Legend,GB2015_027_02,John Sessions,3,M,,WWE,UC,SE,AB,N
GB2015_027,Legend,GB2015_027_03,Chazz Palminteri,3,M,,WWE,UM,SE,AB,N
GB2015_028,Far from the Madding Crowd,GB2015_028_01,Tilly Vosburgh,2,F,HE,WWE,LM,EM,AB,N
GB2015_029,Macbeth,GB2015_029_01,Hilton McRae,3,M,HE,WWE,UC,SE,AB,N
GB2015_029,Macbeth,GB2015_029_02,David Hayman,3,M,HE,WWE,UC,SE,AB,N
GB2015_030,Absolutely Anything,GB2015_030_01,Joanna Lumley,3,F,,WWE,,,AB,N
GB2015_031,Spooks: The Greater Good,GB2015_031_01,Peter Firth,3,M,,WWE,MC,EM,AB,N
GB2015_031,Spooks: The Greater Good,GB2015_031_02,Tim McInnerny,2,M,,WWE,UM,EM,AB,N
GB2015_032,A Royal Night Out,GB2015_032_01,Rupert Everett,2,M,HE,WWE,UC,SE,AB,N
GB2015_032,A Royal Night Out,GB2015_032_02,Mark Hadfield,2,M,,WWE,LM,EM,AB,N
GB2015_032,A Royal Night Out,GB2015_032_03,Annabel Leventon,4,F,HE,WWE,UC,,,
GB2015_034,The Falling,GB2015_034_01,Greta Scacchi,2,F,,WWE,MC,EM,AB,N
GB2015_035,Howl,GB2015_035_01,Ania Marson,3,F,,WWE,MC,,AB,N
GB2015_035,Howl,GB2015_035_02,Duncan Preston,3,M,,WWE,MC,,AB,N
GB2015_037,A Christmas Star,GB2015_037_01,Roma Tomelty,3,F,HE,WWE,MC,RE,AB,N
GB2015_037,A Christmas Star,GB2015_037_02,Pierce Brosnan,3,M,HE,WWE,UM,SE,AB,N
GB2015_038,The D Train,GB2015_038_01,Jeffrey Tambor,3,M,,WNA,UM,SE,AB,N
GB2016_067,The Survivalist,GB2016_067_01,Olwen Fouéré,3,F,HE,WWE,LC,UN,AB,N
GB2015_040,Tin,GB2015_040_01,Benjamin Luxon,4,M,HE,WWE,UM,SE,AB,N
GB2015_040,Tin,GB2015_040_02,Dudley Sutton,4,M,,WWE,UM,SE,AB,N
GB2015_041,Amar Akbar & Tony,GB2015_041_01,Tanveer Ghani,2,M,HE,AWE,MC,,AB,N
GB2015_044,Nina Forever,GB2015_044_01,David Troughton,3,M,HE,WWE,MC,,AB,N
GB2015_045,Dartmoor Killing,GB2015_045_01,David Hayman,3,M,HE,WWE,MC,SE,AB,N
GB2015_046,The Honourable Rebel,GB2015_046_01,Irene Marot,3,F,,WWE,LM,EM,AB,N
GB2015_050,Honour Killing,GB2015_050_01,Jawed Sheikh,3,M,HE,SOA,UM,,AB,N
GB2015_050,Honour Killing,GB2015_050_02,Tom Alter,3,M,HE,WNA,UM,,AB,N
GB2015_050,Honour Killing,GB2015_050_03,Prem Chopra,4,M,HE,SOA,MC,,AB,N
GB2015_051,Bypass,GB2015_051_01,Donald Sumpter,3,M,HE,WWE,LM,,AB,N
GB2015_053,A Dark Reflection,GB2015_053_01,Marina Sirtis,3,F,HE,WWE,,,AB,N
GB2015_053,A Dark Reflection,GB2015_053_02,Paul Antony-Barber,3,M,,WWE,UM,EM,AB,N
GB2015_054,Still,GB2015_054_01,Clive Russell,3,M,,WWE,MC,EM,AB,N
GB2018_076,Where Do We Go From Here?,GB2018_076_01,Alison Peebles,4,F,HE,WWE,MC,RE,AB,N
GB2018_076,Where Do We Go From Here?,GB2018_076_02,Jim Sweeney,3,M,,WWE,MC,RE,PD,Y
GB2018_076,Where Do We Go From Here?,GB2018_076_03,Richard Addison,3,M,,WWE,MC,RE,PD,Y
GB2018_076,Where Do We Go From Here?,GB2018_076_04,Deirdre Murray,4,F,HE,WWE,MC,RE,AB,Y
GB2015_055,Aaaaaaaah!,GB2015_055_01,Toyah Willcox,2,F,HE,WWE,,,PD,
GB2015_057,The Last Sparks of Sundown,GB2015_057_01,Sara Kestelman,3,F,,WWE,,,,
GB2015_059,Peterman,GB2015_059_01,Alison Steadman,3,F,,WWE,,,,
GB2015_059,Peterman,GB2015_059_02,Peter Bowles,4,M,HE,WWE,UM,SE,AB,N
GB2015_059,Peterman,GB2015_059_03,Phil Davis,3,M,HE,WWE,MC,EM,AB,N
GB2015_061,Pleasure Island,GB2015_061_01,Nicholas Day,3,M,HE,WWE,,,AB,N
GB2015_061,Pleasure Island,GB2015_061_02,Michael J. Jackson,3,M,HE,WWE,,,AB,N
GB2015_061,Pleasure Island,GB2015_061_03,Neil McCaul,3,M,HE,WWE,,,AB,N
GB2015_062,Narcopolis,GB2015_062_01,Jonathan Pryce,3,M,HE,WEE,LC,UN,AB,N
GB2015_062,Narcopolis,GB2015_062_02,Robert Bathurst,2,M,HE,WWE,UM,EM,AB,N
GB2015_067,Katherine of Alexandria,GB2015_067_01,Peter O'Toole,4,M,HE,WWE,UC,EM,AB,N
GB2015_067,Katherine of Alexandria,GB2015_067_02,Joss Ackland,4,M,,WWE,UC,EM,AB,N
GB2015_067,Katherine of Alexandria,GB2015_067_03,Steven Berkoff,4,M,,WWE,UC,EM,AB,N
GB2015_067,Katherine of Alexandria,GB2015_067_04,Edward Fox,4,M,HE,WWE,UC,SE,PD,Y
GB2015_067,Katherine of Alexandria,GB2015_067_05,Jean Marlow,4,F,,WWE,UC,UN,AB,N
GB2015_067,Katherine of Alexandria,GB2015_067_06,Dudley Sutton,4,M,,WWE,UM,EM,AB,N
GB2015_069,Convenience,GB2015_069_02,Anthony Head,3,M,,WWE,MC,EM,AB,N
GB2015_070,North v South,GB2015_070_01,Keith Allen,3,M,HE,WWE,MC,EM,AB,N
GB2015_070,North v South,GB2015_070_02,Steven Berkoff,4,M,HE,WWE,UM,SE,AB,N
GB2015_070,North v South,GB2015_070_03,Oliver Cotton,4,M,HE,WWE,MC,EM,AB,N
GB2015_070,North v South,GB2015_070_04,Bernard Hill,4,M,HE,WWE,UM,SE,AB,N
GB2015_070,North v South,GB2015_070_05,Greta Scacchi,2,F,HE,WWE,MC,,AB,N
GB2015_071,Born of War,GB2015_071_01,Michael Maloney,2,M,,WWE,MC,EM,AB,N
GB2015_071,Born of War,GB2015_071_02,Michael Brandon,3,M,,WWE,MC,EM,AB,N
GB2015_072,Solitary,GB2015_072_01,Anita Dobson,3,F,,WWE,LM,EM,AB,N
GB2015_073,Unhallowed Ground,GB2015_073_01,Andrew Lewis,2,M,,WWE,UM,EM,AB,N
GB2015_073,Unhallowed Ground,GB2015_073_02,Richard Derrington,3,M,,WWE,,,,
GB2015_074,Blood Moon,GB2015_074_01,Tom Cotcher,3,M,HE,WNA,LM,EM,AB,N
GB2015_074,Blood Moon,GB2015_074_02,Dave Fulton,3,M,HE,WNA,LM,EM,AB,N
GB2015_074,Blood Moon,GB2015_074_03,Kerry Shale,3,M,HE,WNA,MC,EM,AB,N
GB2015_074,Blood Moon,GB2015_074_04,David Sterne,4,M,HE,WNA,LM,EM,AB,N
GB2015_075,Residue,GB2015_075_01,Danny Webb,2,M,,WWE,MC,SE,AB,N
GB2015_075,Residue,GB2015_075_02,Richenda Carey,3,F,,WWE,,,,
GB2015_076,Leading Lady,GB2015_076_01,Brümilda van Rensburg,2,F,HE,SAF,UM,SE,AB,N
GB2015_076,Leading Lady,GB2015_076_02,André Stolz,2,M,HE,SAF,MC,,AB,N
GB2015_076,Leading Lady,GB2015_076_03,Mary Twala,4,F,,SAF,,,,
GB2015_077,Age of Kill,GB2015_077_01,Phil Davis,3,M,,WWE,MC,EM,AB,N
GB2015_077,Age of Kill,GB2015_077_02,Patrick Bergin,3,M,,WWE,UM,EM,AB,N
ES2015_001,Ocho apellidos catalanes,ES2015_001_01,Karra Elejalde,2,M,HE,WWE,MC,RE,AB,N
ES2015_001,Ocho apellidos catalanes,ES2015_001_02,Rosa Maria Sardà,3,F,HE,WWE,MC,RE,AB,N
ES2015_002,Perdiendo el Norte,ES2015_002_01,José Sacristán,3,M,HE,WWE,LM,RE,AB,N
ES2015_003,Palmeras en la nieve,ES2015_003_01,Celso Bugallo,3,M,HE,WWE,MC,RE,AB,Y
ES2015_003,Palmeras en la nieve,ES2015_003_02,Petra Martínez,3,F,HE,WWE,MC,RE,AB,N
ES2015_003,Palmeras en la nieve,ES2015_003_03,Ramón Agirre,3,M,,WWE,MC,EM,AB,N
ES2015_003,Palmeras en la nieve,ES2015_003_04,Emilio Gutiérrez Caba,4,M,HE,WWE,UM,SE,AB,N
ES2015_004,Truman,ES2015_004_01,Ricardo Darín,2,M,HE,WLA,UM,EM,CI,N
ES2015_004,Truman,ES2015_004_02,José Luis Gómez,4,M,,WWE,UM,SE,AB,N
ES2015_004,Truman,ES2015_004_03,Susi Sánchez,3,F,,WWE,MC,EM,AB,N
ES2015_004,Truman,ES2015_004_04,Francesc Orella,2,M,,WWE,MC,EM,AB,N
ES2015_005,Anacleto: Agente Secreto,ES2015_005_01,Imanol Arias,2,M,HE,WWE,MC,EM,AB,N
ES2015_005,Anacleto: Agente Secreto,ES2015_005_02,Eduardo Gómez,3,M,,WWE,LM,EM,AB,N
ES2015_005,Anacleto: Agente Secreto,ES2015_005_03,Emilio Gutiérrez Caba,3,M,,WWE,UM,EM,AB,N
ES2015_006,Mi gran noche,ES2015_006_01,Raphael,3,M,HE,WWE,UM,SE,AB,N
ES2015_006,Mi gran noche,ES2015_006_02,Enrique Villén,2,M,,WWE,MC,EM,AB,N
ES2015_006,Mi gran noche,ES2015_006_03,Terele Pávez,4,F,HE,WWE,LM,RE,AB,N
ES2015_007,A perfect day,ES2015_007_01,Tim Robbins,2,M,HE,WNA,MC,EM,AB,N
ES2015_007,A perfect day,ES2015_007_02,Nenad Vukelić,3,M,HE,WEE,LM,RE,AB,N
ES2015_008,Rey Gitano,ES2015_008_01,Karra Elejalde,2,M,HE,WWE,LM,SE,AB,N
ES2015_008,Rey Gitano,ES2015_008_02,Manuel Manquiña,3,M,HE,WWE,LM,SE,AB,N
ES2015_008,Rey Gitano,ES2015_008_03,Rosa Maria Sardà,3,F,HE,WWE,UC,SE,AB,N
ES2015_008,Rey Gitano,ES2015_008_04,Charo López,3,F,HE,WWE,UC,SE,AB,N
ES2015_008,Rey Gitano,ES2015_008_05,Pilar Bardem,4,F,HE,WWE,,,,
ES2015_009,A cambio de nada,ES2015_009_01,Antonia Guzmán,4,F,HE,WWE,LC,SE,AB,N
ES2015_009,A cambio de nada,ES2015_009_02,Felipe García Vélez,2,M,HE,WWE,LM,SE,AB,N
ES2015_010,La novia,ES2015_010_01,Luisa Gavasa,3,F,HE,WWE,MC,UN,AB,N
ES2015_010,La novia,ES2015_010_02,Carlos Álvarez-Nóvoa,3,M,HE,WWE,MC,SE,AB,N
ES2015_010,La novia,ES2015_010_03,Consuelo Trujillo,2,F,HE,WWE,LM,UN,AB,N
ES2015_010,La novia,ES2015_010_04,María Alfonsa Rosso,3,F,HE,WWE,LC,UN,AB,N
ES2015_012,Amama,ES2015_012_01,Kandido Uranga,3,M,HE,WWE,MC,SE,AB,N
ES2015_012,Amama,ES2015_012_02,Amparo Badiola,2,F,HE,WWE,MC,SE,AB,N
ES2015_012,Amama,ES2015_012_03,José Ramón Soroiz,3,M,,WWE,MC,,AB,N
ES2015_013,Pikadero,ES2015_013_01,Zorion Eguileor,3,M,HE,WWE,LM,RE,AB,N
