film_id,nat_title,person_id,person_name,person_role
RO2023_001,,,Danny Trejo,SUP
RO2023_001,,,Holly Beavon,MIN
RO2023_002,,,Cristian Ilișuan,DIR
RO2023_002,,,Elena Ivanca,SUP
RO2023_002,,,Dan Chiorean,SUP
RO2023_002,,,Adriana Băilescu,SUP
RO2023_002,,,Elena Moldovan,SUP
RO2023_003,,,Vali Dobrogeanu,DIR
RO2023_003,,,Mugur Mihăescu,MIN
RO2023_004,,,Jesús del Cerro,DIR
RO2023_004,,,Elvira Deatcu,SUP
RO2023_004,,,Andreea Esca,MIN
RO2023_005,,,Igor Cobileanski,DIR
RO2023_005,,,Cristian Iacob,SUP
RO2023_006,,,Paul Negoescu,DIR
RO2023_006,,,Dorian Boguță,LEA
RO2023_006,,,Coca Bloos,SUP
RO2023_006,,,Angela Ioan,MIN
RO2023_007,,,Tudor Giurgiu,DIR
RO2023_007,,,Mirela Oprișor,MIN
RO2023_007,,,Costel Cașcaval,MIN
RO2023_007,,,Nicu Mihoc,MIN
RO2023_007,,,Nicodim Ungureanu,MIN
RO2023_008,,,Cătălin Saizescu,DIR
RO2023_008,,,Nicodim Ungureanu,SUP
RO2023_008,,,Magda Catone,MIN
RO2023_008,,,Serghei Niculescu-Mizil,SUP
RO2023_009,,,Germain Kanda,DIR
RO2023_009,,,Carmen Tănase,LEA
RO2023_009,,,Alin Panc,SUP
RO2023_009,,,Gabriela Popescu,MIN
RO2023_009,,,Marian Râlea,MIN
RO2023_009,,,Cosmin Șofron,MIN
RO2023_010,,,Bogdan Mirică,DIR
RO2023_010,,,Teodor Corban,SUP
RO2023_010,,,Sorin Tofan,MIN
RO2023_010,,,Aura Călărașu,MIN
RO2023_010,,,Vitalie Bichir,MIN
RO2023_011,,,Ciprian Mega,DIR
RO2023_011,,,Mickey Rourke,SUP
RO2023_011,,,Costel Cașcaval,MIN
RO2023_011,,,Magda Catone,MIN
RO2023_011,,,Ovidiu Crișan,MIN
RO2023_011,,,Valer Dellakeza,MIN
RO2023_011,,,Constantin Dinulescu,MIN
RO2023_011,,,András Hatházi,MIN
RO2023_011,,,Lucian Ifrim,MIN
RO2023_011,,,Anthony Delon,SUP
RO2023_011,,,Nuami Dinescu,MIN
RO2023_011,,,Mihai Gruia Sandu,MIN
RO2023_012,,,Radu Jude,DIR
RO2023_012,,,Dorina Lazăr,SUP
RO2023_012,,,László Miske,SUP
RO2023_012,,,Nicodim Ungureanu,MIN
RO2023_012,,,Rodica Negrea,MIN
RO2023_012,,,Adina Cristescu,MIN
RO2023_013,,,Carla Maria Teaha,DIR
RO2023_013,,,Nora Iuga,DOC
RO2023_013,,,Mircea Cărtărescu,DOC
RO2023_013,,,Ernest Wichner,DOC
RO2023_013,,,Vlad Zografi,DOC
RO2023_014,,,Marian Crișan,DIR
RO2023_014,,,Dan Chiorean,SUP
RO2023_014,,,Ovidiu Crișan,SUP
RO2023_014,,,Enikő Kovács,MIN
RO2023_014,,,Petre Ghimbășan,MIN
RO2023_014,,,Ion Ruscuț,MIN
RO2023_015,,,Cristi Puiu,DIR
RO2023_015,,,Dorian Boguță,MIN
RO2023_016,,,Mihai Mincan,DIR
RO2023_016,,,Soliman Cruz,LEA
RO2023_016,,,Bart Guingona,SUP
RO2023_017,,,Andrei Tănase,DIR
RO2023_017,,,Nicolae Cristache,MIN
RO2023_017,,,Elvira Deatcu,MIN
RO2023_017,,,Adina Cristescu,MIN
RO2023_018,,,Iulia Rugină,DIR
RO2023_018,,,Sorin Lupaşcu,DOC
RO2023_019,,,Tedy Necula,DIR
RO2023_019,,,Nuami Dinescu,SUP
RO2023_019,,,Adrian Păduraru,SUP
RO2023_019,,,Gelu Nițu,MIN
RO2023_019,,,Dimitrii Bogomaz,MIN
RO2023_019,,,Silviu Oltean,MIN
RO2023_020,,,Victoria Baltag,DIR
RO2023_020,,,Ion Caramitru,SUP
RO2023_020,,,Emil Coșeru,MIN
RO2023_021,,,Tudor Botezatu,DIR
RO2023_021,,,Alin Panc,LEA
RO2023_021,,,Alexandru Pop,SUP
RO2023_021,,,Sorin Misirianțu,MIN
RO2023_022,,,Cornel Mihalache,DIR
RO2023_022,,,Cornel Mihalache,DOC
RO2023_022,,,Nicu Covaci,DOC
RO2023_022,,,Josef Kappl,DOC
RO2023_022,,,Mircea Baniciu,DOC
RO2023_022,,,Erika Józsa,DOC
RO2023_022,,,Moni Bordeianu,DOC
RO2023_022,,,Valeriu Sepi,DOC
RO2023_022,,,Mani Neumann,DOC
RO2023_022,,,Andrei Păunescu,DOC
RO2023_022,,,Octavian Ursulescu,DOC
RO2023_022,,,Dan Chișu,DOC
RO2023_022,,,Doru Ionescu,DOC
RO2023_022,,,Mircea Florian,DOC
RO2023_022,,,Ovidiu Lipan,DOC
RO2023_022,,,Ioana Crăciunescu,DOC
RO2023_022,,,Victor Cârcu,DOC
RO2023_022,,,Șerban Foarță,DOC
RO2023_023,,,Alin Boeru,DIR
RO2023_023,,,Dan Perjovschi,DOC
RO2023_024,,,Adrian Popovici,DIR
RO2023_024,,,Adrian Ciobanu,SUP
RO2023_024,,,András Demeter,SUP
RO2023_024,,,Vlad Rădescu,SUP
RO2023_024,,,Eugenia Șerban,SUP
RO2023_024,,,Ștefan Velniciuc,SUP
RO2023_025,,,Cornel Gheorghiță,DIR
RO2023_025,,,Mircea Andreescu,MIN
RO2023_025,,,Firuța Apetrei,MIN
RO2023_025,,,Victoria Cociaș,MIN
RO2023_025,,,Ioana Crăciunescu,MIN
RO2023_025,,,Theodor Denis Dinulescu,MIN
RO2023_025,,,Constantin Florescu,SUP
RO2023_025,,,Alexandru Georgescu,MIN
RO2023_025,,,Mihai Gruia Sandu,SUP
RO2023_025,,,Liana Mărgineanu,MIN
RO2023_025,,,Marius Rogojinschi,MIN
RO2023_025,,,Ion Sapdaru,SUP
RO2023_026,,,Eugene Buică,DIR
RO2023_026,,,Ioana Buică,DOC
RO2023_026,,,Petre Buică,DOC
RO2023_027,,,Iura Luncașu,DIR
RO2023_027,,,Adrian Titieni,SUP
RO2023_027,,,Gabriel Radu,SUP
RO2023_027,,,Ion Sapdaru,SUP
RO2023_027,,,Annamária Albu,MIN
RO2023_028,,,Tom Wilson,DIR
RO2023_028,,,Diana Gheorghian,LEA
RO2023_029,,,Dragoș Lumpan,DIR
RO2023_030,,,Laurențiu Damian,DIR
RO2023_030,,,Laurențiu Damian,DOC
RO2023_030,,,Victor Rebengiuc,DOC
RO2023_031,,,Armine Vosganian,DIR
RO2023_031,,,Virgil Ianțu,DOC
RO2023_031,,,Armine Vosganian,DOC
RO2023_031,,,Varujan Vosganian,DOC
RO2023_031,,,Varujan Pambuccian,DOC
RO2023_031,,,Ioan-Aurel Pop,DOC
RO2023_031,,,Mihai Stepan-Cazazian,DOC
RO2023_032,,,Dani Saracut,DIR
RO2023_033,,,Florin Iepan,DIR
RO2023_033,,,Ștefan Iordănescu,DOC
RO2023_033,,,Jahn Otto Johansen,DOC
RO2023_034,,,Alexandru Badea,DIR
RO2023_034,,,Iancu Dumitrescu,DOC
RO2023_034,,,Ana-Maria Avram,DOC
RO2023_035,,,Copel Moscu,DIR
RO2023_035,,,Dan Farcaș,DOC
RO2023_035,,,Dumitru Prunariu,DOC
RO2023_036,,,Dragoș Zămosteanu,DIR
RO2023_036,,,Viorel Simionescu,DOC
RO2014_015,,,Cornel Gheorghiță,DIR
RO2014_015,,,Serge Riaboukine,LEA
RO2014_015,,,Constantin Florescu,SUP
RO2014_015,,,Sanda Toma,MIN
RO2019_022,,,Mihai Mincan,DIR
RO2019_022,,,George Chiper,DIR
RO2016_021,,,Gheorghe Preda,DIR
RO2016_021,,,Florin Andreescu,DOC
RO2016_021,,,Gheorghe Preda,DOC
RO2016_021,,,Onuț Danciu,DOC
RO2016_022,,,Sorin Luca,DIR
RO2016_022,,,Rodion Ladislau Roșca,DOC
RO2017_025,,,Liviu Tofan,DIR
RO2017_025,,,Corina Chiriac,DOC
RO2017_025,,,Ioan Dan,DOC
RO2017_025,,,Aurică Geneti,DOC
RO2014_016,,,Răzvan Georgescu,DIR
RO2014_016,,,Horst Teltschik,DOC
RO2014_016,,,Hansi Schmidt,DOC
RO2014_016,,,Hans-Dietrich Genscher,DOC
RO2014_016,,,Heinz-Günther Hüsch,DOC
RO2014_016,,,Klaus Kinkel,DOC
RO2014_017,,,Daniel Nicolae Djamo,DIR
HU2022_001,,,Lia Pokorny,LEA
HU2022_001,,,Tibor Szervét,SUP
HU2022_001,,,István Znamenák,SUP
HU2022_001,,,György Bajomi Nagy,MIN
HU2022_001,,,Zoltán Barabás Kiss,MIN
HU2022_001,,,Éva Bay,MIN
HU2022_001,,,Balázs Lévai,DIR
HU2022_001,,,Dániel Tiszeker,DIR
HU2022_002,,,Gábor Rohonyi,DIR
HU2022_002,,,Csaba Vékes,DIR
HU2022_002,,,Szabolcs Thuróczy,LEA
HU2022_002,,,Juli Básti,SUP
HU2022_002,,,László Keszég,MIN
HU2022_002,,,Péter Lecső,MIN
HU2022_002,,,Judit Meszléry,MIN
HU2022_002,,,Zoltán Mucsi,SUP
HU2022_002,,,Péter Scherer,SUP
HU2022_003,,,Ádám Tősér,DIR
HU2022_003,,,Zoltán Seress,LEA
HU2022_003,,,Tibor Gáspár,SUP
HU2022_003,,,Ildikó Tóth,SUP
HU2022_003,,,Péter Takátsy,MIN
HU2022_003,,,Gábor Csőre,MIN
HU2022_003,,,József Varga,MIN
HU2022_003,,,Béla Gados,MIN
HU2022_003,,,Áron Őze,MIN
HU2022_003,,,László Görög,MIN
HU2022_003,,,Titusz Kovács,MIN
HU2022_003,,,Dezső Rancsó,MIN
HU2022_004,,,Yvonne Kerékgyártó,DIR
HU2022_004,,,Zoltán Mucsi,SUP
HU2022_004,,,László Szacsvay,MIN
HU2022_004,,,Kati Zsurzs,MIN
HU2022_004,,,Bori Péterfy,MIN
HU2022_004,,,Tamás Jordán,MIN
HU2022_004,,,Éva Kerekes,MIN
HU2022_004,,,Helga Mandel,MIN
HU2022_005,,,Ljasuk Dimitry,DIR
HU2022_005,,,Ljasuk Dimitry,LEA
HU2022_005,,,János Papp,VOI
HU2022_006,,,Szilárd Bernáth,DIR
HU2022_006,,,Szabolcs Thuróczy,SUP
HU2022_006,,,Éva Bandor,MIN
HU2022_006,,,Attila Bocsárszky,MIN
HU2022_007,,,János Kulka,LEA
HU2022_007,,,Péter Fazakas,DIR
HU2022_007,,,Péter Scherer,SUP
HU2022_007,,,József Szarvas,MIN
HU2022_007,,,Mária Varga,MIN
HU2022_007,,,Gabi Fon,MIN
HU2022_007,,,Zoltán Rátóti,MIN
HU2022_007,,,István Znamenák,MIN
HU2022_007,,,Anna Györgyi,MIN
HU2022_008,,,Sándor Csoma,DIR
HU2022_008,,,Zsolt Trill,SUP
HU2022_008,,,Ildikó Tóth,SUP
HU2022_008,,,Enikő Nagy,SUP
HU2022_008,,,Lajos Ottó Horváth,MIN
HU2022_008,,,Anna Fehér,MIN
HU2022_008,,,Árpád Sopsits,MIN
HU2022_008,,,Gábor Ferenczi,MIN
HU2022_009,,,Gábor Benő Baranyi,DIR
HU2022_009,,,Kati Sólyom,SUP
HU2022_009,,,András Hatházi,SUP
HU2022_009,,,Mátyás Dráfi,SUP
HU2022_009,,,Ágnes Máhr,MIN
HU2022_009,,,Béla Kósa,MIN
HU2022_009,,,András Ambrus,MIN
HU2022_009,,,Emese Vasvári,MIN
HU2022_009,,,Zsolt Körtvélyessy,MIN
HU2022_009,,,Konrád Quintus,MIN
HU2022_010,,,Isti Madarász,DIR
HU2022_010,,,Teréz Csombor,MIN
HU2022_010,,,Miklós Galla,SUP
HU2022_010,,,János Kulka,SUP
HU2022_010,,,Erzsébet Kútvölgyi,SUP
HU2022_010,,,Pál Lovas,MIN
HU2022_010,,,Miklós Székely B.,MIN
HU2022_011,,,Tamás Babos,DIR
HU2022_011,,,Ádám Tősér,DIR
HU2022_011,,,Péter Barbinek,MIN
HU2022_011,,,Péter Dóczy,MIN
HU2022_011,,,László Horányi,MIN
HU2022_011,,,József Kelemen,MIN
HU2022_011,,,András Schlanger,MIN
HU2022_011,,,Imre Szélyes,MIN
HU2022_012,,,Fanni Szilágyi,DIR
HU2022_012,,,Magdi Bódy,SUP
HU2022_012,,,Can Togay,MIN
HU2022_012,,,Ödön Rubold,MIN
HU2022_012,,,Katalin Udvarias,MIN
HU2022_013,,,István Znamenák,SUP
HU2022_013,,,Máté Fazekas,DIR
HU2022_013,,,Mari Nagy,SUP
HU2022_013,,,Zsolt Trill,MIN
HU2022_013,,,Bori Péterfy,MIN
HU2022_014,,,Gábor Zsigmond Papp,DIR
HU2022_014,,,Géza Bereményi,DOC
HU2022_014,,,Bertalan Bagó,DOC
HU2022_014,,,György Cserhalmi,DOC
HU2022_014,,,Frigyes Gödrös,DOC
HU2022_014,,,Sándor Sőth,DOC
HU2022_014,,,Can Togay,DOC
HU2022_014,,,András Vetró,DOC
HU2022_015,,,Ágnes Sós,DIR
HU2022_015,,,ifj. András Petróczy,DIR
HU2022_016,,,László Csuja,DIR
HU2022_016,,,Anna Nemes,DIR
HU2022_016,,,Éva Kerekes,SUP
HU2022_016,,,János Papp,SUP
HU2022_016,,,Gábor Ferenczi,MIN
HU2022_016,,,Katalin Lőrincz,MIN
HU2022_016,,,László Valiszka,MIN
HU2022_016,,,Éva Rebecca Kovács,MIN
HU2022_017,,,Kata Oláh,DIR
HU2022_017,,,Ágnes Keleti,DOC
HU2022_018,,,Szabolcs Fazakas,DIR
HU2022_019,,,György Cserhalmi,SUP
HU2022_019,,,Szabolcs Hajdu,SUP
HU2022_019,,,Josef Nadj,MIN
HU2022_019,,,Miklós Paizs,MIN
HU2022_019,,,Ibolya Péva,MIN
HU2022_019,,,Igor Buharov,DIR
HU2022_019,,,Ivan Buharov,DIR
HU2022_020,,,Ferenc Dalnoky,DIR
HU2022_020,,,Péter Erdei,LEA
HU2022_020,,,Sándorné Tar,SUP
HU2022_021,,,András Kécza,DIR
HU2022_021,,,Mihály Víg,DOC
HU2022_022,,,András Csapó,DIR
HU2022_022,,,Orsolya Báthory,DOC
HU2022_022,,,Zoltán Csankó,DOC
HU2022_022,,,Gábor Csőre,DOC
HU2022_022,,,Szilvia Dallos,DOC
HU2022_022,,,Attila Epres,DOC
HU2022_022,,,Edit Farkasinszky,DOC
HU2022_022,,,Margit Földessy,DOC
HU2022_022,,,Péter Galambos,DOC
HU2022_022,,,Oszkár Gáti,DOC
HU2022_022,,,Gábor Hevér,DOC
HU2022_022,,,Nándor Holl,DOC
HU2022_022,,,Ferenc Haber,DOC
HU2022_022,,,József Kerekes,DOC
HU2022_022,,,Artúr Kálid,DOC
HU2022_023,,,Attila Magyar,DIR
HU2022_023,,,Steve Hajdu,LEA
HU2022_023,,,Antal Cserna,SUP
HU2022_023,,,Iván Dengyel,SUP
HU2022_023,,,Anna Györgyi,MIN
HU2022_023,,,Gábor Harsányi,MIN
HU2022_023,,,Levente Harsányi,MIN
HU2022_023,,,Péter Kálloy Molnár,MIN
HU2022_023,,,Kati Lázár,MIN
HU2022_023,,,Enikő Nagy,MIN
HU2022_024,,,György Pálfi,DIR
HU2022_024,,,Attila Menszátor-Héresz,SUP
HU2022_025,,,Zoltán Fehér,DIR
HU2022_025,,,Ernő Fekete,NAR
HU2022_026,,,Csaba Szekeres,DIR
HU2022_027,,,István Nyíri Kovács,DIR
HU2022_027,,,Éva Bakos,SUP
HU2022_027,,,Antal Leisen,MIN
HU2022_027,,,Győző Szabó,SUP
HU2022_027,,,Enikő Börcsök,VOI
HU2022_027,,,Judit Csoma,VOI
HU2022_027,,,Kati Zsurzs,VOI
HU2022_027,,,Béla Szemán,MIN
HU2022_027,,,Béla Ficzere,MIN
HU2022_027,,,Sándor Köleséri,MIN
HU2022_027,,,Zsolt Páll,MIN
HU2022_027,,,Gábor Dióssy,MIN
HU2022_028,,,Csaba Bollók,DIR
HU2022_028,,,Gábor Medvigy,DIR
HU2022_028,,,János Tóth,DOC
HU2022_028,,,Gábor Gelencsér,DOC
HU2022_028,,,Péter Eötvös,DOC
HU2022_028,,,Sándor Kardos,DOC
HU2022_029,,,Szilárd Matusik,DIR
HU2022_029,,,József Bozai,NAR
HU2022_029,,,László Földes,DOC
HU2021_001,,,Keith English,DIR
HU2021_001,,,Szabolcs Bede-Fazekas,SUP
HU2021_001,,,Gábor Csőre,MIN
HU2021_001,,,Sándor Tóth,MIN
HU2021_001,,,Erika Pápai,MIN
HU2021_001,,,Ákos Kőszegi,MIN
HU2021_001,,,Áron Őze,MIN
HU2021_002,,,Dániel Tiszeker,DIR
HU2021_002,,,Lia Pokorny,SUP
HU2021_002,,,Péter Scherer,SUP
HU2021_002,,,Béla Szerednyey,MIN
HU2021_002,,,Imre Csuja,MIN
HU2021_002,,,Judit Hernádi,MIN
HU2021_002,,,Árpád Némedi,MIN
HU2021_003,,,Gábor Herendi,DIR
HU2021_003,,,Tibor Gáspár,MIN
HU2021_004,,,Tamás Jordán,LEA
HU2021_004,,,Kristóf Deák,DIR
HU2021_004,,,Judit Pogány,SUP
HU2021_004,,,János Papp,SUP
HU2021_004,,,Ildikó Hámori,MIN
HU2021_004,,,Teri Tordai,MIN
HU2021_004,,,Krisztina Szalay,MIN
HU2021_004,,,Ildikó Hűvösvölgyi,MIN
HU2021_004,,,László Keszég,MIN
HU2021_004,,,István Mikó,MIN
HU2021_004,,,Ági Voith,MIN
HU2021_004,,,László Baranyi,MIN
HU2021_004,,,Teréz Csombor,MIN
HU2021_005,,,Kata Dobó,DIR
HU2021_005,,,Buda Gulyás,DIR
HU2021_005,,,Attila Magyar,MIN
HU2021_005,,,Kati Zsurzs,MIN
HU2021_006,,,Péter Bergendy,DIR
HU2021_006,,,Zsolt Anger,SUP
HU2021_006,,,Gábor Reviczky,MIN
HU2021_006,,,Andrea Ladányi,MIN
HU2021_006,,,Mari Nagy,MIN
HU2021_006,,,István Fazekas,MIN
HU2021_006,,,Ildikó Tóth,MIN
HU2021_006,,,Márta Szabó,MIN
HU2021_006,,,Eszter Kiss,MIN
HU2021_007,,,Zoltán Török,DIR
HU2021_007,,,Lia Pokorny,NAR
HU2021_008,,,Ildikó Enyedi,DIR
HU2021_008,,,Sergio Rubini,SUP
HU2021_008,,,Josef Hader,MIN
HU2021_008,,,Udo Samel,MIN
HU2021_008,,,Ulrich Matthes,MIN
HU2021_008,,,Nayef Rashed,MIN
HU2021_008,,,Herman Gilis,MIN
HU2021_009,,,Károly Eperjes,DIR
HU2021_009,,,Károly Eperjes,LEA
HU2021_009,,,Annamária Bede-Fazekas,MIN
HU2021_009,,,Angéla Császár,MIN
HU2021_009,,,Iván Dengyel,MIN
HU2021_009,,,Mátyás Dráfi,MIN
HU2021_009,,,Tamás Farkas,MIN
HU2021_009,,,Frigyes Gödrös,MIN
HU2021_009,,,Tamás Jakab,MIN
HU2021_009,,,Pál Kanda,MIN
HU2021_009,,,János Koltai,MIN
HU2021_009,,,Auguszta Tóth,SUP
HU2021_009,,,László Lippai,SUP
HU2021_009,,,Károly Nemcsák,SUP
HU2021_010,,,Péter Varsics,DIR
HU2021_010,,,Géza D. Hegedűs,MIN
HU2021_011,,,Hajni Kis,DIR
HU2021_011,,,Éva Füsti Molnár,SUP
HU2021_011,,,Balázs Galkó,SUP
HU2021_011,,,Zsuzsa Száger,MIN
HU2021_011,,,Katalin Andai,MIN
HU2021_011,,,Krisztina Urbanovits,MIN
HU2021_012,,,Viktor Oszkár Nagy,DIR
HU2021_012,,,Szabolcs Thuróczy,SUP
HU2021_012,,,Zoltán Rajkai,SUP
HU2021_012,,,Krisztina Urbanovits,MIN
HU2021_012,,,Mari Nagy,MIN
HU2021_012,,,Dusán Vitanovics,MIN
HU2021_012,,,Judit Csoma,MIN
HU2021_013,,,Kristóf Jurik,DIR
HU2021_013,,,Péter Scherer,NAR
HU2021_014,,,Gábor Rózsa,DIR
HU2021_014,,,Péter Trokán,SUP
HU2021_015,,,Gábor Fabricius,DIR
HU2021_015,,,István Lénárt,SUP
HU2021_015,,,Pál Frenák,SUP
HU2021_015,,,Ildikó Bánsági,MIN
HU2021_015,,,Mihály Víg,MIN
HU2021_015,,,János Szirtes,MIN
HU2021_015,,,János Vető,MIN
HU2021_016,,,Cristina Groșan,DIR
HU2021_016,,,Judit Hernádi,SUP
HU2021_016,,,Katalin Lőrincz,MIN
HU2021_016,,,Szabolcs Thuróczy,MIN
HU2021_016,,,Katalin Takács,MIN
HU2021_016,,,Gábor Dióssy,MIN
HU2021_017,,,Cecília Felméri,DIR
HU2021_017,,,Teodóra Uhrik,MIN
HU2021_018,,,Nándor Lőrincz,DIR
HU2021_018,,,Bálint Nagy,DIR
HU2021_018,,,Tibor Gáspár,SUP
HU2021_018,,,Ágnes Máhr,MIN
HU2021_019,,,Ákos Badits,DIR
HU2021_019,,,Sarolta Zalatnay,MIN
HU2021_019,,,Veronika Varga,SUP
HU2021_019,,,Attila Árpa,SUP
HU2021_019,,,Itala Békés,MIN
HU2021_019,,,Ilona Kassai,MIN
HU2021_019,,,Sándor Terhes,MIN
HU2021_020,,,Balázs Krasznahorkai,DIR
HU2021_020,,,Lajos Kovács,SUP
HU2021_021,,,Péter Gothár,DIR
HU2021_021,,,Juli Básti,MIN
HU2021_021,,,István Znamenák,MIN
HU2021_021,,,Krisztina Urbanovits,MIN
HU2021_021,,,Enikő Börcsök,MIN
HU2021_021,,,Zoltán Bezerédi,MIN
HU2021_022,,,Zoltán Fehér,DIR
HU2021_022,,,Péter Forgács,NAR
HU2021_023,,,Judit Simon,DIR
HU2021_023,,,András Koltai,DOC
HU2021_023,,,Róbert Hermann,DOC
HU2021_023,,,Gyula Kedves,DOC
HU2021_023,,,Tamás Csikány,DOC
HU2021_023,,,Béla Borsi-Kálmán,DOC
HU2021_024,,,Tibor Dusa,DIR
HU2021_024,,,Imre Tóth (Bruti),SUP
HU2021_025,,,György Dobray,DIR
HU2021_025,,,Gunter Demnig,DOC
HU2020_001,,,Balázs Lóth,DIR
HU2020_001,,,Gábor Reviczky,SUP
HU2020_001,,,Géza D. Hegedűs,SUP
HU2020_001,,,Annamária Babják,MIN
HU2020_001,,,Ferenc Borbiczki,MIN
HU2020_001,,,Yu Debin,MIN
HU2020_002,,,István Szabó,DIR
HU2020_002,,,Klaus Maria Brandauer,LEA
HU2020_002,,,Károly Eperjes,SUP
HU2020_002,,,Dorottya Udvaros,SUP
HU2020_002,,,András Stohl,SUP
HU2020_002,,,Éva Kerekes,SUP
HU2020_002,,,Mari Csomós,MIN
HU2020_002,,,Ági Szirtes,MIN
HU2020_002,,,Péter Andorai,MIN
HU2020_002,,,Eszter Csákányi,MIN
HU2020_002,,,Enikő Börcsök,MIN
HU2020_002,,,András Bálint,MIN
HU2020_002,,,Péter Barbinek,MIN
HU2020_002,,,Tamás Andor,MIN
HU2020_003,,,Nóra Lakos,DIR
HU2020_003,,,Rémusz Szikszai,MIN
HU2020_003,,,Pál Mácsai,MIN
HU2020_004,,,Lili Horvát,DIR
HU2020_004,,,Andor Lukáts,SUP
HU2020_004,,,Attila Mokos,SUP
HU2020_004,,,Kati Zsurzs,MIN
HU2020_005,,,Bence Gyöngyössy,DIR
HU2020_005,,,Tibor Gáspár,LEA
HU2020_005,,,Miklós Székely B.,SUP
HU2020_005,,,Anikó Für,SUP
HU2020_005,,,Zoltán Seress,SUP
HU2020_005,,,András Hatházi,SUP
HU2020_005,,,Szabolcs Bede-Fazekas,SUP
HU2020_005,,,Sándor Lukács,MIN
HU2020_005,,,Pál Oberfrank,SUP
HU2020_005,,,Péter Barbinek,MIN
HU2020_005,,,Sándor Terhes,MIN
HU2020_005,,,István Kovács,MIN
HU2020_005,,,Dezső Rancsó,MIN
HU2020_005,,,Imre Harmath,MIN
HU2020_005,,,Katalin Gyöngyössy,MIN
HU2020_006,,,Antonin Krizsanics,DIR
HU2020_006,,,Géza M. Tóth,DIR
HU2020_006,,,Judit Pogány,NAR
HU2020_007,,,Csaba Martin,DIR
HU2020_007,,,Kála Czupi,DIR
HU2020_007,,,Imre Csuja,SUP
HU2020_007,,,Norbert Növényi,MIN
HU2020_008,,,Eszter Petrovics,DIR
HU2020_008,,,Gergő Kaszás,NAR
HU2020_009,,,László Barna,DIR
HU2020_009,,,Ferenc Mezei,DOC
HU2020_010,,,Tamás Buvári,DIR
HU2020_010,,,Andrea Takáts,MIN
HU2020_010,,,András Fésős,MIN
HU2020_010,,,Györgyi Módri,MIN
HU2020_010,,,Csaba Kőrösi,MIN
HU2020_011,,,Dóra Szűcs,DIR
HU2020_011,,,Péter Kálloy Molnár,SUP
HU2020_011,,,Anna Ráckevei,MIN
HU2020_012,,,József Sipos,DIR
HU2020_012,,,István Horthy,DOC
HU2020_013,,,László Illés,DIR
HU2020_013,,,Miklós Székely B.,LEA
HU2020_013,,,Ákos Horváth,SUP
HU2020_013,,,Tamás Jordán,SUP
HU2019_001,,,Zolee Ganxsta,MIN
HU2019_001,,,Márta Martin,MIN
HU2019_001,,,Kata Dobó,DIR
HU2019_001,,,Buda Gulyás,DIR
HU2019_002,,,Juli Básti,SUP
HU2019_002,,,Dénes Orosz,DIR
HU2019_002,,,Luca Bercovici,MIN
HU2019_002,,,György Cserhalmi,MIN
HU2019_002,,,Gyula Bodrogi,MIN
HU2019_002,,,Judit Pogány,MIN
HU2019_002,,,Anna Györgyi,MIN
HU2019_003,,,Márk Bodzsár,DIR
HU2019_003,,,István Znamenák,SUP
HU2019_003,,,Roland Rába,SUP
HU2019_003,,,Éva Kerekes,MIN
HU2019_003,,,András Balogh,MIN
HU2019_003,,,Miklós Székely B.,MIN
HU2019_004,,,Barnabás Tóth,DIR
HU2019_004,,,Mari Nagy,SUP
HU2019_004,,,Andor Lukáts,SUP
HU2019_004,,,Veronika Varga,MIN
HU2019_004,,,Egyed Serf,MIN
HU2019_004,,,Éva Igó,MIN
HU2019_005,,,Attila Szász,DIR
HU2019_005,,,József Gyabronka,SUP
HU2019_005,,,Attila Egyed,SUP
HU2019_005,,,Zoltán Tamási,SUP
HU2019_005,,,László Quitt,MIN
HU2019_005,,,Imre Szélyes,MIN
HU2019_006,,,Attila Hartung,DIR
HU2019_006,,,Gábor Péter Vincze,SUP
HU2019_006,,,András Stohl,SUP
HU2019_006,,,Péter Trokán,MIN
HU2019_006,,,Gábor Hevér,MIN
HU2019_007,,,Béla Bagota,DIR
HU2019_007,,,András Hatházi,SUP
HU2019_007,,,Júlia Nyakó,SUP
HU2019_007,,,Annamária Albu,MIN
HU2019_008,,,Kristóf Jurik,DIR
HU2019_008,,,Géza M. Tóth,DIR
HU2019_008,,,Péter Scherer,NAR
HU2019_009,,,János Lerner,DIR
HU2019_009,,,Margit Hertelendy,DOC
HU2019_010,,,Zoltán Nagy,DIR
HU2019_010,,,Gábor Máté,LEA
HU2019_010,,,Mária Varga,SUP
HU2019_010,,,László Görög,MIN
HU2019_010,,,Gábor Németh,MIN
HU2019_010,,,Bernadette Mayer,MIN
HU2019_011,,,Balázs Lévai,DIR
HU2019_011,,,Kati Sólyom,DOC
HU2019_012,,,Péter Szajki,DIR
HU2019_012,,,Juli Básti,SUP
HU2019_012,,,Katalin Andai,SUP
HU2019_012,,,Ferenc Borbiczki,SUP
HU2019_012,,,Zsolt László,MIN
HU2019_012,,,Júlia Nyakó,MIN
HU2019_012,,,Péter Scherer,MIN
HU2019_013,,,György Mór Kárpáti,DIR
HU2019_013,,,Karl Fischer,MIN
HU2019_014,,,Levente Király,DIR
HU2019_014,,,Bud Spencer,DOC
HU2019_014,,,Salvatore Borghese,DOC
HU2019_014,,,Guido De Angelis,DOC
HU2019_014,,,Maurizio De Angelis,DOC
HU2019_014,,,Terence Hill,DOC
