film_id,nat_title,film_genre,,,,,,,,,,,,,,,,,,,,,,,
GB2021_007,Supernova,ROA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_008,Boxing Day,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_008,Boxing Day,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_009,Mothering Sunday,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_009,Mothering Sunday,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_009,Mothering Sunday,HIS,,,,,,,,,,,,,,,,,,,,,,,
GB2021_010,The Last Bus,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_010,The Last Bus,ROA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_011,Off the rails,ROA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_011,Off the rails,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_011,Off the rails,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_012,The Mauritanian,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_012,The Mauritanian,BIO,,,,,,,,,,,,,,,,,,,,,,,
GB2021_012,The Mauritanian,COU,,,,,,,,,,,,,,,,,,,,,,,
GB2021_014,Rise of the Footsoldier: Origins,CRI,,,,,,,,,,,,,,,,,,,,,,,
GB2021_014,Rise of the Footsoldier: Origins,ACT,,,,,,,,,,,,,,,,,,,,,,,
GB2021_015,To Olivia,BIO,,,,,,,,,,,,,,,,,,,,,,,
GB2021_015,To Olivia,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_015,To Olivia,HIS,,,,,,,,,,,,,,,,,,,,,,,
GB2021_015,To Olivia,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_016,Sir Alex Ferguson: Never Give In,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_016,Sir Alex Ferguson: Never Give In,DEX,,,,,,,,,,,,,,,,,,,,,,,
GB2021_016,Sir Alex Ferguson: Never Give In,SPO,,,,,,,,,,,,,,,,,,,,,,,
GB2021_016,Sir Alex Ferguson: Never Give In,BIO,,,,,,,,,,,,,,,,,,,,,,,
GB2021_017,After Love,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_018,Six Minutes to Midnight,SPY,,,,,,,,,,,,,,,,,,,,,,,
GB2021_018,Six Minutes to Midnight,THR,,,,,,,,,,,,,,,,,,,,,,,
GB2021_018,Six Minutes to Midnight,HIS,,,,,,,,,,,,,,,,,,,,,,,
GB2021_018,Six Minutes to Midnight,WAR,,,,,,,,,,,,,,,,,,,,,,,
GB2021_018,Six Minutes to Midnight,ACT,,,,,,,,,,,,,,,,,,,,,,,
GB2021_019,The Dig,HIS,,,,,,,,,,,,,,,,,,,,,,,
GB2021_019,The Dig,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_019,The Dig,BIO,,,,,,,,,,,,,,,,,,,,,,,
GB2021_019,The Dig,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_020,The Unforgivable,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_021,Mosley,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_021,Mosley,SPO,,,,,,,,,,,,,,,,,,,,,,,
GB2021_022,Dracula on Holiday,HOR,,,,,,,,,,,,,,,,,,,,,,,
GB2021_022,Dracula on Holiday,MUS,,,,,,,,,,,,,,,,,,,,,,,
GB2021_022,Dracula on Holiday,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_023,The Football Monologues,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_023,The Football Monologues,SPO,,,,,,,,,,,,,,,,,,,,,,,
GB2021_023,The Football Monologues,MPF,,,,,,,,,,,,,,,,,,,,,,,
GB2021_024,The United Way,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_024,The United Way,SPO,,,,,,,,,,,,,,,,,,,,,,,
GB2021_025,Everybody's Talking About Jamie,COA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_025,Everybody's Talking About Jamie,MUS,,,,,,,,,,,,,,,,,,,,,,,
GB2021_025,Everybody's Talking About Jamie,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_025,Everybody's Talking About Jamie,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_026,The Obscure Life of the Grand Duke of Corsica,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_026,The Obscure Life of the Grand Duke of Corsica,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_026,The Obscure Life of the Grand Duke of Corsica,HIS,,,,,,,,,,,,,,,,,,,,,,,
GB2021_027,Great North: A Run. A River. A Region.,DEX,,,,,,,,,,,,,,,,,,,,,,,
GB2021_028,Red Mist,CRI,,,,,,,,,,,,,,,,,,,,,,,
GB2021_028,Red Mist,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_028,Red Mist,THR,,,,,,,,,,,,,,,,,,,,,,,
GB2021_028,Red Mist,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_029,Almost Liverpool 8,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_030,Creation Stories,MUS,,,,,,,,,,,,,,,,,,,,,,,
GB2021_030,Creation Stories,BIO,,,,,,,,,,,,,,,,,,,,,,,
GB2021_030,Creation Stories,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_031,Twist,HEI,,,,,,,,,,,,,,,,,,,,,,,
GB2021_031,Twist,THR,,,,,,,,,,,,,,,,,,,,,,,
GB2021_031,Twist,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_032,To Be Someone,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_032,To Be Someone,CRI,,,,,,,,,,,,,,,,,,,,,,,
GB2021_032,To Be Someone,MUS,,,,,,,,,,,,,,,,,,,,,,,
GB2021_033,The Human Factor,DEX,,,,,,,,,,,,,,,,,,,,,,,
GB2021_033,The Human Factor,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_034,The Toll,CRI,,,,,,,,,,,,,,,,,,,,,,,
GB2021_034,The Toll,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_034,The Toll,ACT,,,,,,,,,,,,,,,,,,,,,,,
GB2021_035,Undergods,SCI,,,,,,,,,,,,,,,,,,,,,,,
GB2021_035,Undergods,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_035,Undergods,THR,,,,,,,,,,,,,,,,,,,,,,,
GB2021_035,Undergods,MPF,,,,,,,,,,,,,,,,,,,,,,,
GB2021_035,Undergods,DYS,,,,,,,,,,,,,,,,,,,,,,,
GB2021_036,Lawrence: After Arabia,HIS,,,,,,,,,,,,,,,,,,,,,,,
GB2021_036,Lawrence: After Arabia,THR,,,,,,,,,,,,,,,,,,,,,,,
GB2021_036,Lawrence: After Arabia,SPY,,,,,,,,,,,,,,,,,,,,,,,
GB2021_036,Lawrence: After Arabia,BIO,,,,,,,,,,,,,,,,,,,,,,,
GB2021_037,Men Who Sing,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_037,Men Who Sing,DOB,,,,,,,,,,,,,,,,,,,,,,,
GB2021_037,Men Who Sing,MUS,,,,,,,,,,,,,,,,,,,,,,,
GB2021_038,The War Below,WAR,,,,,,,,,,,,,,,,,,,,,,,
GB2021_038,The War Below,HIS,,,,,,,,,,,,,,,,,,,,,,,
GB2021_038,The War Below,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_039,Janine Jansen Falling for Stradivari,DOB,,,,,,,,,,,,,,,,,,,,,,,
GB2021_039,Janine Jansen Falling for Stradivari,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_039,Janine Jansen Falling for Stradivari,MUS,,,,,,,,,,,,,,,,,,,,,,,
GB2021_040,Misha and the Wolves,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_040,Misha and the Wolves,DPE,,,,,,,,,,,,,,,,,,,,,,,
GB2021_040,Misha and the Wolves,NOI,,,,,,,,,,,,,,,,,,,,,,,
GB2021_040,Misha and the Wolves,THR,,,,,,,,,,,,,,,,,,,,,,,
GB2021_041,Bull,THR,,,,,,,,,,,,,,,,,,,,,,,
GB2021_041,Bull,ACT,,,,,,,,,,,,,,,,,,,,,,,
GB2021_041,Bull,CRI,,,,,,,,,,,,,,,,,,,,,,,
GB2021_042,La Cha Cha,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_042,La Cha Cha,ROA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_042,La Cha Cha,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_042,La Cha Cha,MPF,,,,,,,,,,,,,,,,,,,,,,,
GB2021_043,Shepherd,HOR,,,,,,,,,,,,,,,,,,,,,,,
GB2021_043,Shepherd,THR,,,,,,,,,,,,,,,,,,,,,,,
GB2021_044,Arsène Wenger: Invincible,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_044,Arsène Wenger: Invincible,SPO,,,,,,,,,,,,,,,,,,,,,,,
GB2021_045,The Colour Room,DRA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_045,The Colour Room,HIS,,,,,,,,,,,,,,,,,,,,,,,
GB2021_045,The Colour Room,BIO,,,,,,,,,,,,,,,,,,,,,,,
GB2021_045,The Colour Room,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_046,Rebel Dykes,DEX,,,,,,,,,,,,,,,,,,,,,,,
GB2021_046,Rebel Dykes,DPA,,,,,,,,,,,,,,,,,,,,,,,
GB2021_046,Rebel Dykes,DPE,,,,,,,,,,,,,,,,,,,,,,,
GB2021_047,Rare Beasts,ROM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_047,Rare Beasts,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_048,Blithe Spirit,COM,,,,,,,,,,,,,,,,,,,,,,,
GB2021_048,Blithe Spirit,FAN,,,,,,,,,,,,,,,,,,,,,,,
GB2021_048,Blithe Spirit,ROM,,,,,,,,,,,,,,,,,,,,,,,
RO2021_001,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2021_001,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_002,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_003,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2021_003,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_004,,DOB,,,,,,,,,,,,,,,,,,,,,,,
RO2021_005,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2021_005,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_005,,ROM,,,,,,,,,,,,,,,,,,,,,,,
RO2021_006,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_006,,ROM,,,,,,,,,,,,,,,,,,,,,,,
RO2021_007,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_008,,DPE,,,,,,,,,,,,,,,,,,,,,,,
RO2021_009,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_009,,ROA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_010,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_010,,THR,,,,,,,,,,,,,,,,,,,,,,,
RO2021_010,,HIS,,,,,,,,,,,,,,,,,,,,,,,
RO2021_011,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_012,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_012,,COA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_013,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2021_014,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_014,,HIS,,,,,,,,,,,,,,,,,,,,,,,
RO2021_014,,COA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_015,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_015,,HIS,,,,,,,,,,,,,,,,,,,,,,,
RO2021_016,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_017,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2021_017,,HIS,,,,,,,,,,,,,,,,,,,,,,,
RO2021_018,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2021_018,,CRI,,,,,,,,,,,,,,,,,,,,,,,
RO2021_018,,SCI,,,,,,,,,,,,,,,,,,,,,,,
RO2022_001,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_001,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_002,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_002,,ROM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_002,,THR,,,,,,,,,,,,,,,,,,,,,,,
RO2022_003,,HOR,,,,,,,,,,,,,,,,,,,,,,,
RO2022_004,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_005,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_005,,ROM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_006,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_006,,HIS,,,,,,,,,,,,,,,,,,,,,,,
RO2022_007,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_007,,FAN,,,,,,,,,,,,,,,,,,,,,,,
RO2022_007,,CHI,,,,,,,,,,,,,,,,,,,,,,,
RO2022_008,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_009,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_009,,HIS,,,,,,,,,,,,,,,,,,,,,,,
RO2022_010,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_010,,CRI,,,,,,,,,,,,,,,,,,,,,,,
RO2022_011,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_011,,SPO,,,,,,,,,,,,,,,,,,,,,,,
RO2022_012,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_012,,HIS,,,,,,,,,,,,,,,,,,,,,,,
RO2022_012,,WAR,,,,,,,,,,,,,,,,,,,,,,,
RO2022_013,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_013,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_013,,ROM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_013,,ROA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_014,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_014,,FAN,,,,,,,,,,,,,,,,,,,,,,,
RO2022_014,,CHI,,,,,,,,,,,,,,,,,,,,,,,
RO2022_015,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_016,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_017,,DPE,,,,,,,,,,,,,,,,,,,,,,,
RO2022_018,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_018,,ROM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_018,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_019,,BIO,,,,,,,,,,,,,,,,,,,,,,,
RO2022_019,,ROM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_020,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_021,,HIS,,,,,,,,,,,,,,,,,,,,,,,
RO2022_021,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_021,,COA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_022,,HIS,,,,,,,,,,,,,,,,,,,,,,,
RO2022_022,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_023,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_023,,THR,,,,,,,,,,,,,,,,,,,,,,,
RO2022_023,,CRI,,,,,,,,,,,,,,,,,,,,,,,
RO2022_024,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_025,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_026,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_027,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_028,,DOB,,,,,,,,,,,,,,,,,,,,,,,
RO2022_029,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_030,,DEX,,,,,,,,,,,,,,,,,,,,,,,
RO2022_031,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_031,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_031,,MPF,,,,,,,,,,,,,,,,,,,,,,,
RO2022_032,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_032,,HIS,,,,,,,,,,,,,,,,,,,,,,,
RO2022_033,,COM,,,,,,,,,,,,,,,,,,,,,,,
RO2022_034,,DOB,,,,,,,,,,,,,,,,,,,,,,,
RO2022_035,,CRI,,,,,,,,,,,,,,,,,,,,,,,
RO2022_035,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_035,,THR,,,,,,,,,,,,,,,,,,,,,,,
RO2022_036,,DRA,,,,,,,,,,,,,,,,,,,,,,,
RO2022_036,,MET,,,,,,,,,,,,,,,,,,,,,,,
RO2022_037,,DOB,,,,,,,,,,,,,,,,,,,,,,,
RO2022_037,,SPO,,,,,,,,,,,,,,,,,,,,,,,
DE2021_001,Weissbier im Blut,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_001,Weissbier im Blut,CRI,,,,,,,,,,,,,,,,,,,,,,,
DE2021_002,Die Vergesslichkeit der Eichhörnchen ,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_002,Die Vergesslichkeit der Eichhörnchen ,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_003,Home,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_003,Home,THR,,,,,,,,,,,,,,,,,,,,,,,
DE2021_004,Herr Bachmann und seine Klasse ,DOB,,,,,,,,,,,,,,,,,,,,,,,
DE2021_005,Töchter ,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_005,Töchter ,ROA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_005,Töchter ,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_006,Sommer-Rebellen,CHI,,,,,,,,,,,,,,,,,,,,,,,
DE2021_006,Sommer-Rebellen,ADV,,,,,,,,,,,,,,,,,,,,,,,
DE2021_007,Walchensee Forever,DPA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_007,Walchensee Forever,DPE,,,,,,,,,,,,,,,,,,,,,,,
DE2021_008,Mein Sohn,COA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_008,Mein Sohn,ROA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_008,Mein Sohn,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_009,Das schwarze Quadrat,CRI,,,,,,,,,,,,,,,,,,,,,,,
DE2021_009,Das schwarze Quadrat,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_009,Das schwarze Quadrat,ROA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_010,Szenen meiner Ehe ,DPE,,,,,,,,,,,,,,,,,,,,,,,
DE2021_011,Kids Run ,CRI,,,,,,,,,,,,,,,,,,,,,,,
DE2021_011,Kids Run ,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_011,Kids Run ,ROM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_012,Stillstehen,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_013,"
Stowaway",ADV,,,,,,,,,,,,,,,,,,,,,,,
DE2021_013,"
Stowaway",SCI,,,,,,,,,,,,,,,,,,,,,,,
DE2021_013,Stowaway,THI,,,,,,,,,,,,,,,,,,,,,,,
DE2021_014,Catweazle,ADV,,,,,,,,,,,,,,,,,,,,,,,
DE2021_014,Catweazle,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_014,Catweazle,FAM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_014,Catweazle,FAN,,,,,,,,,,,,,,,,,,,,,,,
DE2021_015,Ich bin dein Mensch,ROM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_015,Ich bin dein Mensch,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_015,Ich bin dein Mensch,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_015,Ich bin dein Mensch,SCI,,,,,,,,,,,,,,,,,,,,,,,
DE2021_016,Shorty und das Geheimnis des Zauberriffs,FAM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_017,Im Feuer,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_017,Im Feuer,WAR,,,,,,,,,,,,,,,,,,,,,,,
DE2021_018,Nebenan,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_018,Nebenan,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_019,Wir alle. Das Dorf,DOB,,,,,,,,,,,,,,,,,,,,,,,
DE2021_020,Gasmann,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_020,Gasmann,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_021,Glück,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_021,Glück,ROM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_022,Smelliville,ADV,,,,,,,,,,,,,,,,,,,,,,,
DE2021_022,Smelliville,FAM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_023,Julia muss sterben,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_023,Julia muss sterben,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_024,Ostwind - Der große Orkan,ADV,,,,,,,,,,,,,,,,,,,,,,,
DE2021_024,Ostwind - Der große Orkan,FAM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_025,Fabian oder Der Gang vor die Hunde,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_025,Fabian oder Der Gang vor die Hunde,ROM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_026,Kaiserschmarrndrama,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_027,Kultourhelden,DPA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_028,Look Me Over: Liberace,DPA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_029,Kunst kommt aus dem Schnabel wie er gewachsen ist,DPA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_030,Nahschuss,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_031,Neubau ,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_032,Wem gehört mein Dorf?,DPA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_033,Die Frau des Piloten,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_033,Die Frau des Piloten,ROM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_034,König der Raben,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_034,König der Raben,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_035,Coup,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_036,Sky Sharks,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_036,Sky Sharks,HOR,,,,,,,,,,,,,,,,,,,,,,,
DE2021_036,Sky Sharks,SCI,,,,,,,,,,,,,,,,,,,,,,,
DE2021_037,Tides,ADV,,,,,,,,,,,,,,,,,,,,,,,
DE2021_037,Tides,SCI,,,,,,,,,,,,,,,,,,,,,,,
DE2021_037,Tides,THR,,,,,,,,,,,,,,,,,,,,,,,
DE2021_037,Tides,DYS,,,,,,,,,,,,,,,,,,,,,,,
DE2021_038,Bekenntnisse des Hochstaplers Felix Krull,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_038,Bekenntnisse des Hochstaplers Felix Krull,CRI,,,,,,,,,,,,,,,,,,,,,,,
DE2021_038,Bekenntnisse des Hochstaplers Felix Krull,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_039,Mary Bauermeister - eins und eins ist drei,DPA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_039,Mary Bauermeister - eins und eins ist drei,DPA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_040,Vic the Viking and the Magic Sword,ACT ,,,,,,,,,,,,,,,,,,,,,,,
DE2021_040,Vic the Viking and the Magic Sword,ADV,,,,,,,,,,,,,,,,,,,,,,,
DE2021_040,Vic the Viking and the Magic Sword,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_040,Vic the Viking and the Magic Sword,FAM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_041,1986,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_041,1986,THR,,,,,,,,,,,,,,,,,,,,,,,
DE2021_042,Beckenrand Sheriff,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_042,Beckenrand Sheriff,SPO,,,,,,,,,,,,,,,,,,,,,,,
DE2021_043,Curveball,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_043,Curveball,CRI,,,,,,,,,,,,,,,,,,,,,,,
DE2021_043,Curveball,HIS,,,,,,,,,,,,,,,,,,,,,,,
DE2021_043,Curveball,WAR,,,,,,,,,,,,,,,,,,,,,,,
DE2021_044,Ein Nasser Hund,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_044,Ein Nasser Hund,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_044,Ein Nasser Hund,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_044,Ein Nasser Hund,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_044,Ein Nasser Hund,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_045,Ivie wie Ivie,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_045,Ivie wie Ivie,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_046,Je Suis Karl,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_046,Je Suis Karl,ROM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_046,Je Suis Karl,THR,,,,,,,,,,,,,,,,,,,,,,,
DE2021_047,Gender Crisis,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_047,Gender Crisis,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_048,The Royal Game,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_048,The Royal Game,THR,,,,,,,,,,,,,,,,,,,,,,,
DE2021_048,The Royal Game,WAR,,,,,,,,,,,,,,,,,,,,,,,
DE2021_049,The Sunlit Night,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_049,The Sunlit Night,ROM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_050,Zu den Sternen,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_050,Zu den Sternen,THR,,,,,,,,,,,,,,,,,,,,,,,
DE2021_051,Nö,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_051,Nö,ROM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_052,Die Pfefferkörner und der Schatz der Tiefsee,ACT ,,,,,,,,,,,,,,,,,,,,,,,
DE2021_052,Die Pfefferkörner und der Schatz der Tiefsee,ADV,,,,,,,,,,,,,,,,,,,,,,,
DE2021_052,Die Pfefferkörner und der Schatz der Tiefsee,COM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_052,Die Pfefferkörner und der Schatz der Tiefsee,CRI,,,,,,,,,,,,,,,,,,,,,,,
DE2021_052,Die Pfefferkörner und der Schatz der Tiefsee,FAM,,,,,,,,,,,,,,,,,,,,,,,
DE2021_053,Le Prince,DRA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_054,Lost in Face,DOB,,,,,,,,,,,,,,,,,,,,,,,
DE2021_056,Das Haus,DRA,DYS,,,,,,,,,,,,,,,,,,,,,,
DE2021_056,Das Haus,SCI,,,,,,,,,,,,,,,,,,,,,,,
DE2021_056,Das Haus,THR,,,,,,,,,,,,,,,,,,,,,,,
DE2021_057,Der Siebzehnte,DPA,,,,,,,,,,,,,,,,,,,,,,,
DE2021_058,Uta,DOB,,,,,,,,,,,,,,,,,,,,,,,
