person_id,person_name,birth_year,death_year,gender,,,,,,,,,,,,,,,,,,,,,
TBD,Marie Laforêt,1939,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marie Pillet,1941,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marie Rivière,1956,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marie-Anne Chazel,1951,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marie-Castille Mention-Schaar,1963,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marie-Christine Adam,1950,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marie-Christine Barrault,1944,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marie-Christine Orry,1959,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marie-France Mignal,1940,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marie-France Pisier,1944,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marie-France Santon,1942,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marie-Monique Robin,1960,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marie-Pierre Casey,1937,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marilyne Canto,1961,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marilú Marini,1945,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marina Foïs,1970,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marisa Berenson,1947,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marisa Borini,1930,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marisa Paredes,1946,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marthe Keller,1945,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Marthe Villalonga,1932,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Martin Bourboulon,1979,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Martin Lamotte,1947,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Martine Chevallier,1949,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Martine Sarcey,1928,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Mary Steenburgen,1953,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Mary-Noël Niba,?,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Mathieu Amalric,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mathieu Carrière,1950,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mathieu Gérault,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mathieu Kassovitz,1967,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mathilda May,1965,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Mathilde Seigner,1968,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Matt Dillon,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Maureen Lipman,1946,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Maurice Bénichou,1943,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Maurice Chevit,1923,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Maurice Garrel,1923,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Maurice Risch,1943,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Max von Sydow,1929,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Maxime Roy,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Med Hondo,1936,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mel Gibson,1956,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mia Hansen-Løve,1981,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Michael Lonsdale,1931,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michale Boganim,1977,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Aumont,1936,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Blanc,1952,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Boujenah,1952,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Bouquet,1925,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Duchaussoy,1938,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Fau,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Favory,1940,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Galabru,1922,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Gohou,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Houellebecq,1956,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Jonasz,1947,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Leclerc,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Leeb,1947,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Ocelot,1943,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Piccoli,1925,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Robin,1930,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Serrault,1928,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Subor,1935,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Michel Vuillermoz,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Micheline Presle,1922,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Michelle Fairley,1963,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Michelle Marquais,1926,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Michelle Pfeiffer,1958,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Michèle Bernier,1956,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Michèle Laroque,1960,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Michèle Moretti,1940,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Mikhaël Hers,1975,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Miou-Miou,1950,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Mireille Perrier,1959,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Mohamed Hamidi,1972,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mona Achache,1981,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Monica Bellucci,1964,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Monique Chaumette,1927,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Morgan Freeman,1937,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Mouloud Achour,1980,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Muriel Robin,1955,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Murielle Magellan,1967,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Mylène Demongeot,1935,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Mylène Farmer,1961,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Myriam Boyer,1948,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Mélissa Drigeard,?,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nadia Barentin,1936,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nadège Loiseau,1977,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nafsika Guerry-Karamaounas,?,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Natasha Parry,1930,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nathalie Baye,1948,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nathalie Boutefeu,1968,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nathalie Delon,1941,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nathalie Nattier,1924,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nathalie Richard,1963,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nathan Cogan,1914,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nathaniel Hlimi,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Navot Papushado,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Naël Marandin,1980,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nelly Borgeaud,1931,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nessim Chikhaoui,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nick Nolte,1941,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nicolas Bedos,1979,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nicolas Benamou,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nicolas Briançon,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nicolas Cuche,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nicolas Marié,1954,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nicolas Pariser,1974,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nicolas Pleskof,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nicolas Silberg,1944,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nicolas Vanier,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nicolas Vaude,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nicole Calfan,1947,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nicole Croisille,1936,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nicole Garcia,1946,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Niels Arestrup,1949,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Nine Antico,1981,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Nora Martirosyan,1973,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Noémie Lefort,?,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Noémie Lvovsky,1964,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Odette Laure,1917,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Odile Mallet,1930,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Olivier Baroux,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Olivier Baroux,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Olivier Broche,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Olivier Claverie,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Olivier Dahan,1967,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Olivier Ducray,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Olivier Gourmet,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Olivier Marchal,1958,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Olivier Perrier,1940,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Olivier Peyon,1969,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Olivier Rabourdin,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Olivier Saladin,1952,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Olivier Treiner,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pascal Elbé,1967,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pascal Elbé,1967,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pascal Greggory,1954,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pascal Légitimus,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pascal N'Zonzi,1951,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pascal Plisson,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pascal Rabaté,1961,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pascal Tagnati,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pascale Arbillot,1970,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Pascale Roberts,1930,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Patrice Leconte,1947,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Patrice Rocca,1947,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Patricia Mazuy,1960,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Patricia Mazuy,1960,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Patrick Bauchau,1938,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Patrick Bosso,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Patrick Bouchitey,1946,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Patrick Bruel,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Patrick Catalifo,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Patrick Chesnais,1947,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Patrick d'Assumçao,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Patrick Descamps,1956,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Patrick Puzenat,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,F,1956,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Patrick Timsit,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Paul Blain,1960,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Paul Le Person,1931,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Paul Verhoeven,1938,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Peter Coyote,1941,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Peter Dourountzis,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Brigaud,1935,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Caubère,1950,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Chevallier,1956,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe de Chauveron,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe du Janerand,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Duquesne,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Faucon,1958,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Guillard,1961,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Harel,1956,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Lacheau,1980,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Lacôte,1969,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Laudenbach,1936,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Le Guay,1956,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Lemaire,1927,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Morier-Genoud,1944,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Nahon,1938,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Noiret,1930,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Rebbot,1964,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Torreton,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippe Uchan,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Philippine Leroy-Beaulieu,1963,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Pierce Brosnan,1956,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pierre Arditi,1944,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pierre Cassignard,1965,2021,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pierre Coré,1969,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pierre Filmon,1970,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pierre Meunier,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pierre Mondy,1925,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pierre Pinaud,1969,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pierre Richard,1934,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pierre Santini,1938,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pierre Tchernia,1928,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pierre Vaneck,1931,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pierre Vernier,1931,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Pierre-Olivier Scotto,1954,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Quentin Dupieux,1974,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Quentin Reynaud,1982,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Rachid Bouchareb,1953,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Rana Kazkaz,?,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Ray Wise,1947,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Raymond Bouchard,1945,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Rebecca Zlotowski,1980,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Renaud Rutten,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Renée Le Calm,1918,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Richard Anconina,1953,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Richard Berry,1950,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Richard Bohringer,1942,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Richard Fréchette,1955,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Robert Charlebois,1944,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Robert Coudray,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Robert de Niro,1943,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Robert Guédiguian,1953,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Robert Kramer,1939,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Robert Rollis,1921,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Robert Willar,1923,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Roberta Torre,1962,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Roberto Herlitzka,1937,2024,M,,,,,,,,,,,,,,,,,,,,,
TBD,Roger Dumas,1932,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Roger Ibáñez,1931,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Roger Mirmont,1946,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Roland Bertin,1930,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Roland Blanche,1943,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Roland Giraud,1942,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Romain Goupil,1951,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Romain Quirot,1985,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Romane Gueret,?,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Romy Trajman,?,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Ronald Guttman,1952,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Rosanna Arquette,1959,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Roschdy Zem,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Rossy de Palma,1964,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Rufus,1942,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ruggero Raimondi,1941,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Rutger Hauer,1944,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Régis Laspalès,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Régis Sauder,1970,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Rémy Girard,1950,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Rémy Roubakha,1958,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Rüdiger Vogler,1942,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sabine Azéma,1949,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sam Karmann,1953,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sam Louwyck,1966,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sam Neill,1947,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sami Bouajila,1966,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sami Frey,1937,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Samir Guesmi,1967,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Samuel Benchetrit,1973,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Samuel Churin,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Samuel Tourneux,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sandrine Bonnaire,1967,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sandrine Dumas,1963,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sandrine Kiberlain,1968,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Santiago Mitre,1980,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sebastian Koch,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Serge Avedikian,1955,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Serge Avédikian,1955,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Serge Bozon,1972,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Serge Merlin,1932,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Serge Moati,1946,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Serge Papagalli,1947,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Serge Riaboukine,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sergi López,1965,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sergio Castellito,1953,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Shozo Awazu,1923,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Shulamit Adar,?,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sid Ahmed Agoumi,1940,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sidse Babett Knudsen,1968,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sim,1926,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Simon Abkarian,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Smaïn Faïrouze,1958,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sophie Guillemin,1977,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sophie Marceau,1966,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sotigui Kouyaté,1936,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Souad Amidou,1959,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Stanislas Merhar,1971,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Stanley Townsend,1961,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Stefania Sandrelli,1946,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Stellan Skarsgård,1951,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Stephen Rea,1946,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sting,1951,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Stéphan Wojtowicz,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Stéphane Brizé,1966,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Stéphane De Groodt,1966,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Stéphane Foenkinos,1968,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Stéphane Freiss,1960,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Susana Lastreto,?,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Suzanne Clément,1969,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Suzanne Flon,1918,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Suzanne Lindon,2000,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sylvain Desclous,1973,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sylvain Labrosse,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sylvie Audcoeur,?,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sylvie Granotier,1951,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sylvie Joly,1934,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sylvie Ohayon,1970,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sylvie Testud,1971,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sylvie Vartan,1944,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Sébastien Betbeder,1975,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sébastien Blemon,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Sébastien Marnier,1977,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Tanya Lopert,1942,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Tarzan Nasser,1988,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Tassadit Mandi,1954,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Tchéky Karyo,1953,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Terence Stamp,1938,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Terry Gilliam,1940,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Terry Jones,1942,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Thibault de Montalembert,1962,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Thibault Segouin,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Thierry de Peretti,1970,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Thierry Dechilly,?,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Thierry Godard,1967,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Thierry Lhermitte,1952,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Thitia Marquez,1987,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Thomas Chabrol,1963,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Thomas Gilou,1955,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Thomas Kruithof,1976,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Thomas Lacoste,1972,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Théo Légitimus,1929,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Ticky Holgado,1944,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Tilda Swinton,1960,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Tim Roth,1961,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Toby Jones,1966,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Togo Igawa,1946,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Tom Wilkinson,1948,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Toni Servillo,1959,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Tonie Marshall,1951,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Tsilla Chelton,1919,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Ulrich Tukur,1957,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Valeria Bruni Tedeschi,1964,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Valeria Golino,1966,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Valériane de Villeneuve,1959,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Valérie Bonneton,1970,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Valérie Dréville,1962,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Valérie Lagrange,1942,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Valérie Lemercier,1964,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Valérie Mairesse,1954,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Valérie Stroh,1958,,F,,,,,,,,,,,,,,,,,,,,,
TBD,Vania Vilers,1938,,M,,,,,,,,,,,,,,,,,,,,,
TBD,Vernon Dobtcheff,1934,,M,,,,,,,,,,,,,,,,,,,,,
