film_id,nat_title,person_id,person_name,role_class,,,,,,,,,,,,,,,,,,,,,
FR2020_088,Miss,TBD,Amanda Lear,MIN,,,,,,,,,,,,,,,,,,,,,
FR2020_089,Le Feu sacré,TBD,Eric Guéret,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_090,Pas en mon nom!,TBD,Daniel Kupferstein,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_091,ADN,TBD,Maïwenn,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_091,ADN,TBD,Omar Marwan,SUP,,,,,,,,,,,,,,,,,,,,,
FR2020_091,ADN,TBD,Fanny Ardant,SUP,,,,,,,,,,,,,,,,,,,,,
FR2020_091,ADN,TBD,Alain Françon,SUP,,,,,,,,,,,,,,,,,,,,,
FR2020_091,ADN,TBD,Caroline Chaniolleau,SUP,,,,,,,,,,,,,,,,,,,,,
FR2020_092,Sous les étoiles de Paris,TBD,Claus Drexel,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_092,Sous les étoiles de Paris,TBD,Catherine Frot,LEA,,,,,,,,,,,,,,,,,,,,,
FR2020_092,Sous les étoiles de Paris,TBD,Jean-Henri Compère,SUP,,,,,,,,,,,,,,,,,,,,,
FR2020_092,Sous les étoiles de Paris,TBD,Raphaël Thiery,SUP,,,,,,,,,,,,,,,,,,,,,
FR2020_092,Sous les étoiles de Paris,TBD,Farida Rahouaj,SUP,,,,,,,,,,,,,,,,,,,,,
FR2020_092,Sous les étoiles de Paris,TBD,Dominique Frot,MIN,,,,,,,,,,,,,,,,,,,,,
FR2020_093,Garçon chiffon,TBD,Nicolas Maury,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_093,Garçon chiffon,TBD,Nathalie Baye,LEA,,,,,,,,,,,,,,,,,,,,,
FR2020_093,Garçon chiffon,TBD,Jean-Marc Barr,SUP,,,,,,,,,,,,,,,,,,,,,
FR2020_093,Garçon chiffon,TBD,Dominique Reymond,SUP,,,,,,,,,,,,,,,,,,,,,
FR2020_093,Garçon chiffon,TBD,Robert Cantarella,MIN,,,,,,,,,,,,,,,,,,,,,
FR2020_094,Contre vents et marées,TBD,Jean-Philippe Jacquemin,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_095,Forte,TBD,Katia Lewkowicz,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_095,Forte,TBD,Valérie Lemercier,SUP,,,,,,,,,,,,,,,,,,,,,
FR2020_096,Humilitas,TBD,Gilles Murigneux,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_096,Humilitas,TBD,Valérie Bochard,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_096,Humilitas,TBD,Jean Claude Guillaume,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_097,Les Rivières,TBD,Mai Hua,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_098,La Vertu des impondérables,TBD,Claude Lelouch,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_098,La Vertu des impondérables,TBD,Béatrice Dalle,SUP,,,,,,,,,,,,,,,,,,,,,
FR2020_098,La Vertu des impondérables,TBD,Rufus,SUP,,,,,,,,,,,,,,,,,,,,,
FR2020_098,La Vertu des impondérables,TBD,Agnès Soral,SUP,,,,,,,,,,,,,,,,,,,,,
FR2020_099,Un pas vers vous dans l&apos;Allier,TBD,Christopher Tourneur,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_099,Un pas vers vous dans l&apos;Allier,TBD,Stefan Colomb,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_100,Changer le monde,TBD,Frank Cassenti,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_100,Changer le monde,TBD,Archie Shepp,DOC,,,,,,,,,,,,,,,,,,,,,
FR2020_101,Ni les femmes ni la terre!,TBD,Marine Allard,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_101,Ni les femmes ni la terre!,TBD,Lucie Assemat,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_101,Ni les femmes ni la terre!,TBD,Coline Dhaussy,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_102,Les Belles Dames,TBD,Marion Lippmann,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_102,Les Belles Dames,TBD,Sébastien Daguerressar,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_103,Homo Botanicus,TBD,Guillermo Quintero,DIR,,,,,,,,,,,,,,,,,,,,,
FR2020_103,Homo Botanicus,TBD,Julio Betancur,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_001,Il grande giorno,TBD,Massimo Venier,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_001,Il grande giorno,TBD,Giovanni Storti,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_001,Il grande giorno,TBD,Aldo Baglio,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_001,Il grande giorno,TBD,Giacomo Poretti,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_002,La stranezza,TBD,Roberto Andò,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_002,La stranezza,TBD,Toni Servillo,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_002,La stranezza,TBD,Aurora Quattrocchi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_002,La stranezza,TBD,Renato Carpentieri,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_003,L&apos;immensità,TBD,Emanuele Crialese,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_003,L&apos;immensità,TBD,Alvia Reale,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_003,L&apos;immensità,TBD,Aurora Quattrocchi ,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_004,Il colibrì,TBD,Francesca Archibugi,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_004,Il colibrì,TBD,Pierfrancesco Favino,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_004,Il colibrì,TBD,Nanni Moretti,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_005,Nostalgia,TBD,Mario Martone,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_005,Nostalgia,TBD,Tommaso Ragno,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_005,Nostalgia,TBD,Aurora Quattrocchi ,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_006,Belli ciao,TBD,Gennaro Nunziante,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_006,Belli ciao,TBD,Giorgio Colangeli ,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_007,Corro da te,TBD,Massimo Venier,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_007,Corro da te,TBD,Michele Placido,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_007,Corro da te,TBD,Piera Degli Esposti,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_008,Siccità,TBD,Paolo Virzì,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_008,Siccità,TBD,Silvio Orlando,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_008,Siccità,TBD,Tommaso Ragno,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_008,Siccità,TBD,Max Tortora,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_008,Siccità,TBD,Diego Ribon,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_008,Siccità,TBD,Monica Bellucci,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_008,Siccità,TBD,Gianni Di Gregorio,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_009,Vicini di casa,TBD,Paolo Costella,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_009,Vicini di casa,TBD,Claudio Bisio,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_010,Il sesso degli angeli,TBD,Leonardo Pieraccioni,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_010,Il sesso degli angeli,TBD,Leonardo Pieraccioni,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_011,Diabolik - Ginko all&apos;attacco!,TBD,Marco Manetti,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_011,Diabolik - Ginko all&apos;attacco!,TBD,Antonio Manetti,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_011,Diabolik - Ginko all&apos;attacco!,TBD,Monica Bellucci,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_012,Il Principe di Roma,TBD,Edoardo Falcone,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_012,Il Principe di Roma,TBD,Marco Giallini,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_012,Il Principe di Roma,TBD,Sergio Rubini,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_013,Astolfo,TBD,Gianni Di Gregorio,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_013,Astolfo,TBD,Gianni Di Gregorio,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_013,Astolfo,TBD,Stefania Sandrelli,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_013,Astolfo,TBD,Gigio Morra,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_013,Astolfo,TBD,Alfonso Santagata,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_014,Ti mangio il cuore,TBD,Pippo Mezzapesa,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_014,Ti mangio il cuore,TBD,Michele Placido,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_014,Ti mangio il cuore,TBD,Tommaso Ragno,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_015,Esterno notte - Parte 1,TBD,Marco Bellocchio,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_015,Esterno notte - Parte 1,TBD,Fabrizio Gifuni,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_015,Esterno notte - Parte 1,TBD,Margherita Buy,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_015,Esterno notte - Parte 1,TBD,Toni Servillo,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_016,C&apos;era una volta il crimine,TBD,Massimiliano Bruno,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_016,C&apos;era una volta il crimine,TBD,Marco Giallini,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_017,Settembre,TBD,Giulia Steigerwalt,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_017,Settembre,TBD,Fabrizio Bentivoglio,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_018,Quasi orfano,TBD,Umberto Carteni,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_018,Quasi orfano,TBD,Adriano Pappalardo,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_018,Quasi orfano,TBD,Paolo Sassanelli,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_018,Quasi orfano,TBD,Nunzia Schiano,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_018,Quasi orfano,TBD,Bebo Storti,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_019,Margini,TBD,Niccolò Falsetti,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_019,Margini,TBD,Nicola Rignanese,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_020,Esterno notte - Parte 2,TBD,Marco Bellocchio,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_020,Esterno notte - Parte 2,TBD,Marco Bellocchio,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_020,Esterno notte - Parte 2,TBD,Fabrizio Gifuni,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_020,Esterno notte - Parte 2,TBD,Margherita Buy,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_021,Tutti a bordo,TBD,Luca Miniero,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_021,Tutti a bordo,TBD,Giovanni Storti,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_021,Tutti a bordo,TBD,Carlo Buccirosso,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_021,Tutti a bordo,TBD,Gigio Alberti,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_021,Tutti a bordo,TBD,Elena Cotta,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_022,Alla vita (Tu choisiras la vie),TBD,Stéphane Freiss,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_022,Alla vita (Tu choisiras la vie),TBD,Nicola Rignanese,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_022,Alla vita (Tu choisiras la vie),TBD,Luigi Diberti,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_023,Leonora addio,TBD,Paolo Taviani,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_023,Leonora addio,TBD,Roberto Herlitzka,NAR,,,,,,,,,,,,,,,,,,,,,
IT2022_024,Il giorno più bello,TBD,Andrea Zalone,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_024,Il giorno più bello,TBD,Carlo Buccirosso,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_024,Il giorno più bello,TBD,Orsetta De Rossi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_025,La mia ombra è tua,TBD,Eugenio Cappuccio,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_025,La mia ombra è tua,TBD,Marco Giallini,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_025,La mia ombra è tua,TBD,Isabella Ferrari,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_025,La mia ombra è tua,TBD,Claudio Bigagli,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_026,Altrimenti ci arrabbiamo,TBD,Antonio Usbergo aka Younuts,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_026,Altrimenti ci arrabbiamo,TBD,Niccolò Celaia aka Younuts,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_026,Altrimenti ci arrabbiamo,TBD,Christian De Sica,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_027,Per niente al mondo,TBD,Ciro D&apos;Emilio,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_027,Per niente al mondo,TBD,Diego Ribon,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_027,Per niente al mondo,TBD,Boris Isaković,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_028,Piano Piano,TBD,Nicola Prosatore,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_028,Piano Piano,TBD,Lello Arena,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_028,Piano Piano,TBD,Giovanni Esposito,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_029,Orlando,TBD,Daniele Vicari,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_029,Orlando,TBD,Michele Placido,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_030,Una boccata d&apos;aria,TBD,Alessio Lauria,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_030,Una boccata d&apos;aria,TBD,Aldo Baglio,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_030,Una boccata d&apos;aria,TBD,Tony Sperandeo,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_031,Una femmina,TBD,Francesco Costabile,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_031,Una femmina,TBD,Anna Maria De Luca,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_032,Gigi la legge,TBD,Alessandro Comodin,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_032,Gigi la legge,TBD,Pier Luigi Mecchia,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_033,Acqua e anice,TBD,Corrado Ceron,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_034,Acqua e anice,TBD,Stefania Sandrelli,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_035,Acqua e anice,TBD,Paolo Rossi,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_036,Acqua e anice,TBD,Stefano Bicocchi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_034,Piove,TBD,Paolo Strippoli,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_034,Piove,TBD,Orso Maria Guerrini,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_035,La cena perfetta,TBD,Davide Minnella,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_035,La cena perfetta,TBD,Gianfranco Gallo,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_036,Aiuto! È Natale!,TBD,Kristoph Tassin,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_036,Aiuto! È Natale!,TBD,Richard Dreyfuss,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_037,Marcel!,TBD,Jasmine Trinca,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_037,Marcel!,TBD,Giovanna Ralli,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_037,Marcel!,TBD,Umberto Orsini,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_038,La Ballata dei Gusci Infranti,TBD,Federica Biondi,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_038,La Ballata dei Gusci Infranti,TBD,Giorgio Colangeli ,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_038,La Ballata dei Gusci Infranti,TBD,Lina Sastri,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_039,Bentu,TBD,Salvatore Mereu,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_039,Bentu,TBD,Peppeddu Cuccu,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_040,The Land of Dreams,TBD,Nicola Abbatangelo,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_040,The Land of Dreams,TBD,Paolo Calabresi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_040,The Land of Dreams,TBD,Carla Signoris,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_041,Il mio amico Massimo,TBD,Alessandro Bencivenga,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_041,Il mio amico Massimo,TBD,Lello Arena,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_041,Il mio amico Massimo,TBD,Carlo Verdone,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_041,Il mio amico Massimo,TBD,Nino Frassica ,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_042,The Christmas Show,TBD,Alberto Ferrari,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_042,The Christmas Show,TBD,Tullio Solenghi,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_042,The Christmas Show,TBD,Ornella Muti,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_042,The Christmas Show,TBD,Francesco Pannofino,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_043,Spaccaossa,TBD,Vincenzo Pirrotta,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_043,Spaccaossa,TBD,Ninni Bruschetta,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_043,Spaccaossa,TBD,Aurora Quattrocchi ,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_044,La California,TBD,Cinzia Bomoll,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_044,La California,TBD,Piera Degli Esposti,NAR,,,,,,,,,,,,,,,,,,,,,
IT2022_044,La California,TBD,Andrea Roncato,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_044,La California,TBD,Angela Baraldi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_044,La California,TBD,Stefano Bicocchi,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_045,Sposa in rosso,TBD,Gianni Costantino,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_045,Sposa in rosso,TBD,Massimo Ghini,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_045,Sposa in rosso,TBD,Anna Galiena,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_045,Sposa in rosso,TBD,Dino Abbrescia,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_045,Sposa in rosso,TBD,Cristina Donadio,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_045,Sposa in rosso,TBD,Maurizio Marchetti,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_046,Il Cristo in gola,TBD,Antonio Rezza,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_046,Il Cristo in gola,TBD,Antonio Rezza,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_047,Vetro,TBD,Domenico Croce,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_047,Vetro,TBD,Tommaso Ragno,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_048,"Franco Zeffirelli, Conformista Ribelle",TBD,Anselma Dell&apos;Olio,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_048,"Franco Zeffirelli, Conformista Ribelle",TBD,Adriana Asti,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_048,"Franco Zeffirelli, Conformista Ribelle",TBD,Jeremy Irons,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_049,Sulle nuvole,TBD,Tommaso Paradiso,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_049,Sulle nuvole,TBD,Gigio Alberti,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_050,The Hanging Sun Il Sole di mezzanotte,TBD,Francesco Carrozzini,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_050,The Hanging Sun Il Sole di mezzanotte,TBD,Charles Dance,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_050,The Hanging Sun Il Sole di mezzanotte,TBD,Peter Mullen,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_051,Quel posto nel tempo,TBD,Giuseppe Alessio Nuzzo,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_051,Quel posto nel tempo,TBD,Leo Gullotta,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_052,Io lo so chi siete,TBD,Alessandro Colizzi,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_052,Io lo so chi siete,TBD,Vincenzo Agostini,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_053,Takeaway,TBD,Renzo Carbonera,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_053,Takeaway,TBD,Paolo Calabresi,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_053,Takeaway,TBD,Anna Ferruzzo,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_054,Femminile Singolare,TBD,Elena Beatrice,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_054,Femminile Singolare,TBD,James Bort,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_054,Femminile Singolare,TBD,Rafael Farina Issas,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_054,Femminile Singolare,TBD,Kristian Gianfreda,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_054,Femminile Singolare,TBD,Daniele Lince,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_054,Femminile Singolare,TBD,Adriano Morelli,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_054,Femminile Singolare,TBD,Matteo Pianezzi,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_054,Femminile Singolare,TBD,More Raca,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_054,Femminile Singolare,TBD,Catherine Deneuve,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_054,Femminile Singolare,TBD,Monica Guerritore,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_055,The Last Ride of the Wolves,TBD,Alberto De Michele,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_055,The Last Ride of the Wolves,TBD,Pasquale De Michele,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_056,Amma’s Way – Un abbraccio al mondo,TBD,Anna Agnelli,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_056,Amma’s Way – Un abbraccio al mondo,TBD,Mata Amritanandamayi,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_057,Se fate i bravi,TBD,Stefano Collizzolli,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_057,Se fate i bravi,TBD,Daniele Gaglianone,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_057,Se fate i bravi,TBD,Evandro Fornasier ,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_058,L&apos;angelo dei muri,TBD,Lorenzo Bianchini,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_058,L&apos;angelo dei muri,TBD,Pierre Richard,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_059,Il tempo rimasto,TBD,Daniele Gaglianone,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_060,Le voci sole,TBD,Andrea Brusa,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_060,Le voci sole,TBD,Marco Scotuzzi,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_060,Le voci sole,TBD,Giovanni Storti,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_060,Le voci sole,TBD,Alessandra Faiella,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_061,Con chi viaggi,TBD,Niccolò Celaia aka Younuts,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_061,Con chi viaggi,TBD,Antonio Usbergo aka Younuts,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_061,Con chi viaggi,TBD,Pasquale Lillo Petrolo,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_062,Quattordici giorni - Una storia d&apos;amore,TBD,Ivan Cotroneo,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_062,Quattordici giorni - Una storia d&apos;amore,TBD,Thomas Trabacchi,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_063,Il mammone,TBD,Giovanni Bognetti,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_063,Il mammone,TBD,Diego Abatantuono ,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_063,Il mammone,TBD,Angela Finocchiaro,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_064,Porpora,TBD,Roberto Cannavò,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_064,Porpora,TBD,Porpora Marcasciano,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_064,Porpora,TBD,Nicole De Leo,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_065,L&apos;Onda Lunga: storia extra ordinaria di un&apos;associazione,TBD,Francesco Ranieri Martinotti,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_065,L&apos;Onda Lunga: storia extra ordinaria di un&apos;associazione,TBD,Giuliano Montaldo,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_065,L&apos;Onda Lunga: storia extra ordinaria di un&apos;associazione,TBD,Marco Bellocchio,DOC,,,,,,,,,,,,,,,,,,,,,
IT2022_066,My Soul Summer,TBD,Fabio Mollo,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_066,My Soul Summer,TBD,Tommaso Ragno,LEA,,,,,,,,,,,,,,,,,,,,,
IT2022_066,My Soul Summer,TBD,Lunetta Savino,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_067,Gli anni belli,TBD,Lorenzo d&apos;Amico de Carvalho,DIR,,,,,,,,,,,,,,,,,,,,,
IT2022_067,Gli anni belli,TBD,Ninni Bruschetta ,SUP,,,,,,,,,,,,,,,,,,,,,
IT2022_067,Gli anni belli,TBD,Rosalia Porcaro,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_067,Gli anni belli,TBD,Bebo Storti,MIN,,,,,,,,,,,,,,,,,,,,,
IT2022_068,Last Stop before Chocolate Mountain,TBD,Susanna della Sala,DIR,,,,,,,,,,,,,,,,,,,,,
