id,type,slug,name,birthYear,deathYear,nationality,gender,character,director
Toyah Wilcox,Person,toyah-wilcox,Toyah Wilcox,1958,0,United Kingdom of Great Britain and Northern Ireland (the),Female identifying,"[{'ability': 'Able-bodied', 'age': '3: Third Age (60-75)', 'assistedMobility': 'No', 'class': 'Lower Middle class', 'film': {'filmType': 'Fiction film', 'genre': 'Musical', 'id': 'GB2021_031', 'production': {'country': 'United Kingdom of Great Britain and Northern Ireland (the)', 'share': 'Majority coproducer'}, 'release': {'type': 'VOD release', 'year': 2021}, 'slug': 'gb2021-031-to-be-someone', 'tags': 'legacy', 'title': {'english': '', 'native': 'To Be Someone'}}, 'gender': 'Female identifying', 'id': 'GB2021_031_03', 'origin': 'White Western European', 'profession': 'Unknown', 'role': 'Unknown', 'sexuality': 'Unknown'}, {'ability': 'Able-bodied', 'age': '3: Third Age (60-75)', 'assistedMobility': 'No', 'class': 'Unknown', 'film': {'filmType': 'Fiction film', 'genre': 'War Film', 'id': 'GB2019_043', 'production': {'country': 'France', 'share': 'Minority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2019}, 'slug': 'gb2019-043-invasion-planet-earth', 'tags': 'supranational institutions', 'title': {'english': '', 'native': 'Invasion Planet Earth'}}, 'gender': 'Female identifying', 'id': 'GB2019_043_01', 'origin': 'White Western European', 'profession': 'Employed', 'role': 'Unknown', 'sexuality': 'Unknown'}, {'ability': 'Able-bodied', 'age': '3: Third Age (60-75)', 'assistedMobility': 'No', 'class': 'Middle class', 'film': {'filmType': 'Fiction film', 'genre': 'Biopic', 'id': 'GB2022_058', 'production': {'country': 'United Kingdom of Great Britain and Northern Ireland (the)', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2022}, 'slug': 'gb2022-058-give-them-wings', 'tags': 'urban', 'title': {'english': '', 'native': 'Give Them Wings'}}, 'gender': 'Female identifying', 'id': 'GB2022_058_02', 'origin': 'White Western European', 'profession': 'Unknown', 'role': 'Unknown', 'sexuality': 'Heterosexual'}, {'ability': 'Able-bodied', 'age': '3: Third Age (60-75)', 'assistedMobility': 'No', 'class': 'Upper Middle class', 'film': {'filmType': 'Fiction film', 'genre': 'Action', 'id': 'GB2018_042', 'production': {'country': 'United Kingdom of Great Britain and Northern Ireland (the)', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2018}, 'slug': 'gb2018-042-lies-we-tell', 'tags': 'interracial relationships', 'title': {'english': '', 'native': 'Lies We Tell'}}, 'gender': 'Female identifying', 'id': 'GB2018_042_03', 'origin': 'White Western European', 'profession': 'Unemployed', 'role': 'Unknown', 'sexuality': 'Heterosexual'}]",
Traian Băsescu,Person,traian-basescu,Traian Băsescu,1951,0,Romania,Male identifying,,
Traute Hoess,Person,traute-hoess,Traute Hoess,1950,0,Germany,Female identifying,,
Trevor Fox,Person,trevor-fox,Trevor Fox,0,0,United Kingdom of Great Britain and Northern Ireland (the),Male identifying,"[{'ability': 'Able-bodied', 'age': '3: Third Age (60-75)', 'assistedMobility': 'No', 'class': 'Lower Middle class', 'film': {'filmType': 'Fiction film', 'genre': 'Drama', 'id': 'GB2023_003', 'production': {'country': 'Belgium', 'share': 'Minority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2023}, 'slug': 'gb2023-003-the-old-oak', 'tags': 'volunteering', 'title': {'english': '', 'native': 'The Old Oak'}}, 'gender': 'Male identifying', 'id': 'GB2023_003_02', 'origin': 'White Western European', 'profession': 'Unemployed', 'role': 'Unknown', 'sexuality': 'Unknown'}]",
Trevor Hardy,Person,trevor-hardy,Trevor Hardy,0,0,United Kingdom of Great Britain and Northern Ireland (the),Male identifying,,"[{'filmType': 'Animation', 'genre': 'Sports Film', 'id': 'GB2019_062', 'production': {'country': 'United Kingdom of Great Britain and Northern Ireland (the)', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2019}, 'slug': 'gb2019-062-strike', 'tags': 'power', 'title': {'english': '', 'native': 'Strike'}}]"
Trevor Laird,Person,trevor-laird,Trevor Laird,1957,0,United Kingdom of Great Britain and Northern Ireland (the),Male identifying,"[{'ability': 'Able-bodied', 'age': '3: Third Age (60-75)', 'assistedMobility': 'No', 'class': 'Lower Middle class', 'film': {'filmType': 'Fiction film', 'genre': 'Musical', 'id': 'GB2021_031', 'production': {'country': 'United Kingdom of Great Britain and Northern Ireland (the)', 'share': 'Majority coproducer'}, 'release': {'type': 'VOD release', 'year': 2021}, 'slug': 'gb2021-031-to-be-someone', 'tags': 'legacy', 'title': {'english': '', 'native': 'To Be Someone'}}, 'gender': 'Male identifying', 'id': 'GB2021_031_04', 'origin': 'Black Western European', 'profession': 'Unknown', 'role': 'Unknown', 'sexuality': 'Unknown'}]",
Trevor Nelson,Person,trevor-nelson,Trevor Nelson,1964,0,United Kingdom of Great Britain and Northern Ireland (the),Male identifying,,
Trevor Nunn,Person,trevor-nunn,Trevor Nunn,1940,0,United Kingdom of Great Britain and Northern Ireland (the),Male identifying,,"[{'filmType': 'Fiction film', 'genre': 'Historical film (Heritage Film)', 'id': 'GB2019_010', 'production': {'country': 'United Kingdom of Great Britain and Northern Ireland (the)', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2019}, 'slug': 'gb2019-010-red-joan', 'tags': 'collective trauma', 'title': {'english': '', 'native': 'Red Joan'}}]"
Trey Gunn,Person,trey-gunn,Trey Gunn,1961,0,United States of America (the),Male identifying,,
Trini Muñoz,Person,trini-munoz,Trini Muñoz,0,0,Spain,Female identifying,,
Trish Osmond,Person,trish-osmond,Trish Osmond,1944,0,United Kingdom of Great Britain and Northern Ireland (the),Female identifying,,
Tristan Aurouet,Person,tristan-aurouet,Tristan Aurouet,1973,0,France,Male identifying,,"[{'filmType': 'Fiction film', 'genre': 'Comedy', 'id': 'FR2020_007', 'production': {'country': 'France', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2020}, 'slug': 'fr2020-007-selfie', 'tags': 'education', 'title': {'english': '', 'native': 'Selfie'}}]"
Tristan Séguéla,Person,tristan-seguela,Tristan Séguéla,1978,0,France,Male identifying,,"[{'filmType': 'Fiction film', 'genre': 'Comedy', 'id': 'FR2019_213', 'production': {'country': 'France', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2011}, 'slug': 'fr2019-213-docteur', 'tags': 'grief', 'title': {'english': 'A Good Doctor', 'native': 'Docteur ?'}}]"
Tsilla Chelton,Person,tsilla-chelton,Tsilla Chelton,1919,0,France,Female identifying,,
Tudor Giurgiu,Person,tudor-giurgiu,Tudor Giurgiu,1972,0,Romania,Male identifying,,"[{'filmType': 'Fiction film', 'genre': 'Drama', 'id': 'RO2019_005', 'production': {'country': 'Spain', 'share': 'Minority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2019}, 'slug': 'ro2019-005-parking', 'tags': '', 'title': {'english': 'Parking', 'native': 'Parking'}}]"
Tudor Platon,Person,tudor-platon,Tudor Platon,1991,0,Romania,Male identifying,,"[{'filmType': 'Documentary', 'genre': 'Documentary – Observational mode', 'id': 'RO2021_004', 'production': {'country': 'Romania', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2021}, 'slug': 'ro2021-004-casa-cu-papusi', 'tags': 'personal memory', 'title': {'english': 'House of Dolls', 'native': 'Casa cu păpuși'}}]"
Tudorel Filimon,Person,tudorel-filimon,Tudorel Filimon,1953,0,Romania,Male identifying,,
Tuki Jencquel,Person,tuki-jencquel,Tuki Jencquel,1974,0,Venezuela (Bolivarian Republic of),Male identifying,,"[{'filmType': 'Documentary', 'genre': 'Documentary – Observational mode', 'id': 'DE2023_066', 'production': {'country': 'France', 'share': 'Minority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2023}, 'slug': 'de2023-066-jackie-the-wolf', 'tags': 'motherhood', 'title': {'english': 'Jackie the Wolf', 'native': 'Jackie the Wolf'}}]"
Tullio Solenghi,Person,tullio-solenghi,Tullio Solenghi,1948,0,Italy,Male identifying,,
Txema Blasco,Person,txema-blasco,Txema Blasco,1941,0,Spain,Male identifying,,
Tía Juana la del Pipa,Person,tia-juana-la-del-pipa,Tía Juana la del Pipa,1948,0,Spain,Female identifying,,
Ubaydah Abu-Usayd,Person,ubaydah-abu-usayd,Ubaydah Abu-Usayd,0,0,France,Male identifying,,"[{'filmType': 'Fiction film', 'genre': 'Drama', 'id': 'FR2020_023', 'production': {'country': 'France', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2020}, 'slug': 'fr2020-023-soumaya', 'tags': 'racial discrimination', 'title': {'english': '', 'native': 'Soumaya'}}]"
Udo Kier,Person,udo-kier,Udo Kier,1944,0,Germany,Male identifying,"[{'ability': 'Able-bodied', 'age': '3: Third Age (60-75)', 'assistedMobility': 'No', 'class': 'Upper Middle class', 'film': {'filmType': 'Fiction film', 'genre': 'Horror', 'id': 'GB2019_077', 'production': {'country': 'United States of America (the)', 'share': 'Minority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2018}, 'slug': 'gb2019-077-puppet-master-the-littlest-reich', 'tags': 'state institutions', 'title': {'english': '', 'native': 'Puppet Master: The Littlest Reich'}}, 'gender': 'Male identifying', 'id': 'GB2019_077_02', 'origin': 'White Western European', 'profession': 'Self-employed', 'role': 'Unknown', 'sexuality': 'Unknown'}]",
Udo Samel,Person,udo-samel,Udo Samel,1953,0,Germany,Male identifying,,
Ueli Jäggi,Person,ueli-jaggi,Ueli Jäggi,1954,0,Switzerland,Male identifying,,
Ugo Conti,Person,ugo-conti,Ugo Conti,1955,0,Italy,Male identifying,,
Ugo Pagliai,Person,ugo-pagliai,Ugo Pagliai,1937,0,Italy,Male identifying,,
Ugur Yücel,Person,ugur-yucel,Ugur Yücel,1957,0,Turkey,Male identifying,,
Uli Bauer,Person,uli-bauer,Uli Bauer,1935,0,Germany,Female identifying,,
Uli Gaulke,Person,uli-gaulke,Uli Gaulke,1968,0,Germany,Male identifying,,"[{'filmType': 'Documentary', 'genre': 'Documentary – Participatory mode', 'id': 'DE2019_047', 'production': {'country': 'Germany', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2019}, 'slug': 'de2019-047-sunset-over-mulholland-drive', 'tags': 'elderhood', 'title': {'english': 'Sunset Over Mulholland Drive', 'native': 'Sunset Over Mulholland Drive'}}]"
Ulla Geiger,Person,ulla-geiger,Ulla Geiger,1951,2024,Germany,Female identifying,,
Ulli Maier,Person,ulli-maier,Ulli Maier,1957,0,Austria,Female identifying,,
Ulrich Brendel,Person,ulrich-brendel,Ulrich Brendel,1965,0,Germany,Male identifying,,
Ulrich Gantz,Person,ulrich-gantz,Ulrich Gantz,0,0,Germany,Male identifying,,
Ulrich Gregor,Person,ulrich-gregor,Ulrich Gregor,1932,0,Germany,Male identifying,,
Ulrich Kodjo Wendt,Person,ulrich-kodjo-wendt,Ulrich Kodjo Wendt,1962,0,Germany,Male identifying,,
Ulrich Köhler,Person,ulrich-kohler,Ulrich Köhler,1969,0,Germany,Male identifying,,"[{'filmType': 'Fiction film', 'genre': 'Science Fiction', 'id': 'DE2018_101', 'production': {'country': 'Germany', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2018}, 'slug': 'de2018-101-in-my-room', 'tags': 'non-human companionship', 'title': {'english': 'In My Room', 'native': 'In My Room'}}]"
Ulrich Matthes,Person,ulrich-matthes,Ulrich Matthes,1959,0,Germany,Male identifying,"[{'ability': 'Able-bodied', 'age': '2: Late Middle Age (55-60)', 'assistedMobility': 'No', 'class': 'Upper class', 'film': {'filmType': 'Fiction film', 'genre': 'Thriller', 'id': 'GB2022_051', 'production': {'country': 'United States of America (the)', 'share': 'Minority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2022}, 'slug': 'gb2022-051-munich-the-edge-of-war', 'tags': 'state institutions', 'title': {'english': '', 'native': 'Munich: The Edge of War'}}, 'gender': 'Male identifying', 'id': 'GB2022_051_06', 'origin': 'White Western European', 'profession': 'Self-employed', 'role': 'Unknown', 'sexuality': 'Heterosexual'}]",
Ulrich Noethen,Person,ulrich-noethen,Ulrich Noethen,1959,0,Germany,Male identifying,,
Ulrich Schmissat,Person,ulrich-schmissat,Ulrich Schmissat,1955,0,Germany,Male identifying,,
Ulrich Seidl,Person,ulrich-seidl,Ulrich Seidl,1952,0,Austria,Male identifying,,"[{'filmType': 'Fiction film', 'genre': 'Comedy', 'id': 'DE2022_080', 'production': {'country': 'Germany', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2022}, 'slug': 'de2022-080-rimini', 'tags': 'parenthood', 'title': {'english': 'Rimini', 'native': 'Rimini'}}]"
Ulrich Staets,Person,ulrich-staets,Ulrich Staets,0,0,Germany,Male identifying,,
Ulrich Tomsen,Person,ulrich-tomsen,Ulrich Tomsen,1963,0,Denmark,Male identifying,,
Ulrich Tukur,Person,ulrich-tukur,Ulrich Tukur,1957,0,Germany,Male identifying,"[{'ability': 'Able-bodied', 'age': '3: Third Age (60-75)', 'assistedMobility': 'No', 'class': 'Middle class', 'film': {'filmType': 'Animation', 'genre': 'Fantasy', 'id': 'DE2019_065', 'production': {'country': 'Germany', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2019}, 'slug': 'de2019-065-benjamin-blumchen', 'tags': 'non-human companionship', 'title': {'english': 'Benjamin the Elephant', 'native': 'Benjamin Blümchen'}}, 'gender': 'Male identifying', 'id': 'DE2019_065_02', 'origin': 'White Western European', 'profession': 'Employed', 'role': 'Unknown', 'sexuality': 'Heterosexual'}]",
Ulrike Arnold,Person,ulrike-arnold,Ulrike Arnold,1965,0,Germany,Female identifying,,
Ulrike Bliefert,Person,ulrike-bliefert,Ulrike Bliefert,1951,0,Germany,Female identifying,,
Ulrike Johannson,Person,ulrike-johannson,Ulrike Johannson,1951,0,Germany,Female identifying,,
Ulrike Kriener,Person,ulrike-kriener,Ulrike Kriener,1954,0,Germany,Female identifying,,
Ulrike Krumbiegel,Person,ulrike-krumbiegel,Ulrike Krumbiegel,1961,0,Germany,Female identifying,"[{'ability': 'Able-bodied', 'age': '3: Third Age (60-75)', 'assistedMobility': 'No', 'class': 'Middle class', 'film': {'filmType': 'Fiction film', 'genre': 'Coming of Age', 'id': 'DE2018_005', 'production': {'country': 'Germany', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2018}, 'slug': 'de2018-005-die-anfangerin', 'tags': 'urban', 'title': {'english': '', 'native': 'Die Anfängerin'}}, 'gender': 'Female identifying', 'id': 'DE2018_005_01', 'origin': 'White Western European', 'profession': 'Employed', 'role': 'Unknown', 'sexuality': 'Heterosexual'}]",
Ulrike Ottinger,Person,ulrike-ottinger,Ulrike Ottinger,1942,0,Germany,Female identifying,,"[{'filmType': 'Documentary', 'genre': 'Documentary – Performative mode', 'id': 'DE2020_023', 'production': {'country': 'Germany', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2020}, 'slug': 'de2020-023-paris-calligrammes', 'tags': 'artistic creation', 'title': {'english': '', 'native': 'Paris Calligrammes'}}]"
Ulrike Schaz,Person,ulrike-schaz,Ulrike Schaz,1985,0,Germany,Female identifying,,"[{'filmType': 'Documentary', 'genre': 'Documentary – Poetic mode', 'id': 'DE2021_064', 'production': {'country': 'Germany', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2021}, 'slug': 'de2021-064-paris-kein-tag-ohne-dich', 'tags': 'professional politics', 'title': {'english': 'Paris - No Day Without You', 'native': 'Paris - Kein Tag ohne dich'}}]"
Ulrike Willenbacher,Person,ulrike-willenbacher,Ulrike Willenbacher,1955,0,Germany,Female identifying,"[{'ability': 'Able-bodied', 'age': '3: Third Age (60-75)', 'assistedMobility': 'No', 'class': 'Upper class', 'film': {'filmType': 'Fiction film', 'genre': 'Drama', 'id': 'DE2022_075', 'production': {'country': 'Germany', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2022}, 'slug': 'de2022-075-da-kommt-noch-was', 'tags': 'romance', 'title': {'english': '', 'native': 'Da kommt noch was'}}, 'gender': 'Female identifying', 'id': 'DE2022_075_01', 'origin': 'White Western European', 'profession': 'Retired', 'role': 'Unknown', 'sexuality': 'Heterosexual'}]",
Umberto Cantoni,Person,umberto-cantoni,Umberto Cantoni,1959,0,Italy,Male identifying,,
Umberto Carteni,Person,umberto-carteni,Umberto Carteni,1970,0,Italy,Male identifying,,"[{'filmType': 'Fiction film', 'genre': 'Comedy', 'id': 'IT2022_018', 'production': {'country': 'Italy', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2022}, 'slug': 'it2022-018-quasi-orfano', 'tags': 'intergenerational conflict', 'title': {'english': 'Almost an orphan', 'native': 'Quasi orfano'}}]"
Umberto Orsini,Person,umberto-orsini,Umberto Orsini,1934,0,Italy,Male identifying,,
Umberto Riccioni Carteni,Person,umberto-riccioni-carteni,Umberto Riccioni Carteni,1970,0,Italy,Male identifying,,"[{'filmType': 'Fiction film', 'genre': 'Comedy', 'id': 'IT2023_119', 'production': {'country': 'Italy', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2023}, 'slug': 'it2023-119-la-seconda-chance', 'tags': 'parenthood', 'title': {'english': 'The Second Chance', 'native': 'La seconda chance'}}]"
Umberto Smaila,Person,umberto-smaila,Umberto Smaila,1950,0,Italy,Male identifying,"[{'ability': 'Able-bodied', 'age': '3: Third Age (60-75)', 'assistedMobility': 'No', 'class': 'Middle class', 'film': {'filmType': 'Fiction film', 'genre': 'Multi-protagonist film', 'id': 'IT2022_076', 'production': {'country': 'Italy', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2022}, 'slug': 'it2022-076-la-banda-del-buffardello-e-il-manoscritto-di-leonardo-da-vinci', 'tags': 'elderhood', 'title': {'english': '', 'native': 'La Banda del Buffardello e il manoscritto di Leonardo da Vinci'}}, 'gender': 'Male identifying', 'id': 'IT2022_076_01', 'origin': 'White Western European', 'profession': 'Self-employed', 'role': 'Leading actor', 'sexuality': 'Heterosexual'}]",
Umberto Spinazzola,Person,umberto-spinazzola,Umberto Spinazzola,1966,0,Italy,Male identifying,,"[{'filmType': 'Fiction film', 'genre': 'Drama', 'id': 'IT2023_082', 'production': {'country': 'Italy', 'share': 'Majority coproducer'}, 'release': {'type': 'Theatrical release', 'year': 2023}, 'slug': 'it2023-082-non-moriro-di-fame', 'tags': 'homosociality', 'title': {'english': 'I will not starve', 'native': 'Non morirò di fame'}}]"
