filmId,title,titleEn,director,releaseType,releaseDate,type,releaseYear,directorName,directorBirthYear,directorDeathYear,directorGender,directorNationality,genre,trailerUrl,posterUrl,synopsis,synopsisEn,country,productionShare,tags,charId,perId,charAge,charGender,charSexuality,charOrigin,charClass,charProfession,charAbility,assistedMobility,perName,perBirthYear,perDeathYear,perGender,perNationality,perRole
FR2022_125,Citoyen d'honneur,,Mohamed Hamidi,THE,2022-09-14,F,2022,,0,0,,,"['DRA', 'COM']",https://www.youtube.com/watch?v=ChfofxO4UEo,https://medias.unifrance.org/medias/136/215/251784/format_page/citoyen-d-honneur.jpg,"Samir Amin est un écrivain comblé, Prix Nobel de littérature, qui vit à Paris, loin de son pays natal, l'Algérie. Il refuse systématiquement toutes les invitations qui lui sont faites. Jusqu'au jour où il décide d'accepter d'être fait « Citoyen d'honneur » de Sidi Mimoun, la petite ville où il est né. Mais est-ce vraiment une bonne idée que de revoir les habitants de cette ville, qui sont devenus, d'année en année, les personnages de ses différents romans ?","Samir Amin is a fulfilled writer, Nobel Prize for Literature, who lives in Paris, far from his native country, Algeria.He systematically refuses all the invitations made to him. Until the day when he decides to accept to be made ""Honorary Citizen"" of Sidi Mimoun, the small town where he was born.But should he again meet with the inhabitants of this city, who year after year became the heroes of his various novels?",FR,MAJ,"['personal memory', 'artistic creation', 'self-employment', 'national identity', 'celebrity', 'rural', 'return home', 'state institutions', 'professional politics']",FR2022_125_01,Kad Merad,2,M,HE,NAF,UC,SE,AB,N,,0,0,,,
FR2022_126,Tout fout le camp,Thick and Thin,Sébastien Betbeder,THE,2022-09-14,F,2022,,0,0,,,COM,https://www.youtube.com/watch?v=wdeVhhgJvcc,https://medias.unifrance.org/medias/130/214/251522/format_page/tout-fout-le-camp.jpg,"Dans une ville du Nord de la France, Thomas, pigiste au journal local, doit faire le portrait d'Usé, musicien atypique et ancien candidat à l'élection municipale. Tandis que les deux hommes apprennent à se connaître, ils découvrent, le corps inanimé de Jojo. Mais ce dernier ressuscite...","Thomas, a frustrated reporter who works for a local newspaper in North of France, is assigned to write a portrait of alternative musician and recent mayoral candidate Usé. After the interview, the two men happen upon the inanimate body of a man lying in a desolate alley. To their surprise, the man – Jojo – rises before them like a zombie. He appears to be fine, but has lost his memory. Some clues lead them to Jojo’s little sister Marilou. Through a series of unexpected events, the newfound friends forge bonds and embark upon a surreal journey.",FR,MAJ,"['grandparenthood', 'rural']",,,,,,,,,,,,0,0,,,
FR2022_127,Transe,Trance,Emilio Belmonte,THE,2022-09-14,D,2022,,0,0,,,DOB,https://www.youtube.com/watch?v=s8MBdI0-1NI,https://medias.unifrance.org/medias/154/224/254106/format_page/transe.jpg,"Transe est un voyage au coeur du mystère de la musique Flamenco de la main du maître flûtiste Jorge Pardo, père de la fusion flamenco-jazz aux côtés du guitariste Paco de Lucía. À 62 ans, le maestro relève avec sa flûte et son saxophone le défi de réunir un groupe avec les plus grands musiciens d'aujourd'hui pour un concert de fusion unique. Transe est une aventure qui fait la part belle aux performances musicales avec un featuring exceptionnel rarement réuni. De l’Andalousie à New York en passant par l’Inde, Jorge Pardo nous livre sa vision de la musique et de la vie d’un artiste incontournable dans l’histoire du Flamenco.","At the age of 62, the legend of flamenco music Jorge Pardo comes into the challenge to gather a band with the greatest musicians from today for a unique fusion concert, accepting for the first time to be on the front of the scene with his flute and saxophone. Meet the master of Flamenco-jazz and dive in a world of rhythm, traveling from Spain to New York or India, sharing the mystery of Flamenco to new generations. Will he succeed in organizing the concert of his life? And if so, with what success? Trance is a human trip full of exceptional musical performances, in intimacy and on stage, featuring stunning artists in the most ambitious film about Flamenco music for many years.","['ES', 'IT', 'FR']","['MAJ', 'MIN']","['celebrity', 'cultural memory', 'artistic creation', 'self-employment']",,,,,,,,,,,,0,0,,,
FR2022_128,L'Ombre de Goya par Jean-Claude Carrière,"Goya, Carrière & the Ghost of Buñuel",José Luis López-Linares,THE,2022-09-21,D,2022,,0,0,,,"['DPA', 'DOB']",https://www.youtube.com/watch?v=Vr2GeIFytfU,https://medias.unifrance.org/medias/223/222/253663/format_page/l-ombre-de-goya-par-jean-claude-carriere.jpg,"Amoureux des arts et fin connaisseur de Goya, Jean-Claude Carrière nous guide dans son œuvre incomparable. Pour en percer le mystère, il accomplit un dernier voyage en Espagne qui le ramène sur les traces du peintre. Des liens se tissent avec des artistes issus du monde du cinéma, de la littérature et de la musique montrant à quel point l'œuvre de Goya est influente. Au-delà de sa portée immense, c'est un dialogue entre les vivants et les morts qui s'engage.","In his last journey, screenwriter Jean Claude Carriere returns to Spain and talks to us about the painter, Francisco de Goya, that he always admired (and to whom he dedicated a film, The Ghosts of Goya with Milos Forman). Very quickly, personal memories begin to emerge. Buñuel and Surrealism obviously, but also how Goya anticipated modernity, not only in the pictorial sense but also on the topics covered that preoccupied him: war, migration, disability (Goya was deaf), the ‘’little people’’ and above all, the stigmata of a mad world. Goya, as Malraux said, was the last of the Classics and the first of the Moderns. Travelling to Goya’s key places, diving into his abundant work, the filmmaker José Luis López- Linares (Bosch: The Garden of Dreams) and Jean-Claude Carrière, one of the most prolific scriptwriters of all times (Belle de Jour, That Obscure Object of Desire, Valmont, At Eternity’s Gate) invite us on a journey into human genius.","['ES', 'PT', 'FR']","['MAJ', 'MIN']","['celebrity', 'artistic creation']",,,,,,,,,,,,0,0,,,
FR2022_129,Les Enfants des autres,Other People's Children,Rebecca Zlotowski,THE,2022-09-21,F,2022,,0,0,,,DRA,https://www.youtube.com/watch?v=XTIG8qHyKrI,https://medias.unifrance.org/medias/210/218/252626/format_page/les-enfants-des-autres.jpg,"Rachel a 40 ans, pas d’enfant. Elle aime sa vie : ses élèves du lycée, ses amis, ses ex, ses cours de guitare. En tombant amoureuse d’Ali, elle s’attache à Leila, sa fille de 4 ans. Elle la borde, la soigne, et l’aime comme la sienne. Mais aimer les enfants des autres, c’est un risque à prendre.","Rachel loves her life, her students, her friends, her ex, her guitar lessons. When she falls in love with Ali, she grows close to his 4-year-old daughter, Leila. She tucks her in, looks after her, and loves her like a mother... which she isn’t. Not yet. Rachel is 40. The desire for a family of her own is growing stronger, and the clock is ticking. Is it too late?",FR,MAJ,"['self-employment', 'parenthood', 'extended family', 'high rank employment', 'sex', 'reignited passion', 'romance', 'urban', 'independent home']",FR2022_129_01,Roschdy Zem,2,M,HE,NAF,UM,EM,AB,N,,0,0,,,
FR2022_130,Les Secrets de mon père,My Father's Secrets,Véra Belmont,THE,2022-09-21,A,2022,,0,0,,,DRA,https://www.youtube.com/watch?v=1tL0aBCy10o,https://medias.unifrance.org/medias/238/224/254190/format_page/les-secrets-de-mon-pere.jpg,"Dans les années 60, en Belgique, Michel et son frère Charly vivent une enfance heureuse dans leur famille juive. Leur père, taiseux et discret, ne livre rien de son passé. Les deux frères l’imaginent en grand aventurier, pirate ou chercheur de trésors… Mais que cache-t-il ?","At 20 years old, Michel’s father returned to his native Belgium, marrying and fathering four children, two girls and two boys. This is the story of Michel’s family. They must understand the many issues their father has had to face throughout his childhood, and grow up to become strong independent people in their own right.","['BE', 'FR']","['MAJ', 'MIN']","['personal memory', 'marriage', 'parenthood', 'racial discrimination', 'urban', 'cultural memory', 'independent home']",,,,,,,,,,,,0,0,,,
FR2022_131,Une belle course,Driving Madeleine,Christian Carion,THE,2022-09-21,F,2022,,0,0,,,"['DRA', 'COM']",https://www.youtube.com/watch?v=HMaiuxtXiLE,https://medias.unifrance.org/medias/47/215/251695/format_page/une-belle-course.jpg,"Madeleine, 92 ans, appelle un taxi pour rejoindre la maison de retraite où elle doit vivre désormais. Elle demande à Charles, un chauffeur un peu désabusé, de passer par les lieux qui ont compté dans sa vie, pour les revoir une dernière fois. Peu à peu, au détour des rues de Paris, surgit un passé hors du commun qui bouleverse Charles. Il y a des voyages en taxi qui peuvent changer une vie…","Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. Charles, a taxi driver, comes to pick her and in no hurry to reach, she asks him to go through places of the capital, which have counted in her life.","['BE', 'FR']","['MAJ', 'MIN']","['widowhood', 'personal memory', 'cross-gender friendship', 'intergenerational friendship', 'stages of life', 'retirement home', 'urban', 'retirement']",FR2022_131_01,Line Renaud,4,F,HE,WWE,MC,RE,AB,N,,0,0,,,
FR2022_132,Jumeaux mais pas trop,Two of a Kind,"Olivier Ducray, Wilfried Méance",THE,2022-09-28,F,2022,,0,0,,,COM,https://www.youtube.com/watch?v=7mODL1A1PWY,https://medias.unifrance.org/medias/10/225/254218/format_page/jumeaux-mais-pas-trop.jpg,"33 ans après leur naissance, deux frères jumeaux découvrent soudainement l’existence l’un de l’autre.. Pour Grégoire et Anthony, la surprise est d’autant plus grande que l’un est blanc, l’autre noir ! Il y avait une chance sur un million que ce phénomène génétique survienne. Mais leur couleur de peau est loin d’être la seule chose qui les différencie ! En faisant connaissance, aucun des deux n’a l’impression d’avoir tiré le gros lot…",,FR,MAJ,"['state institutions', 'marriage', 'parenthood']",,,,,,,,,,,,0,0,,,
FR2022_133,La Cour des Miracles,SOS : Save Our School,"Carine May, Hakim Zouhani",THE,2022-09-28,F,2022,,0,0,,,COM,https://www.youtube.com/watch?v=ckLx5oXst98,https://medias.unifrance.org/medias/190/209/250302/format_page/la-cour-des-miracles.jpg,"Jacques Prévert, école primaire en Seine-Saint-Denis, est menacée par l’arrivée d’un nouvel établissement scolaire bobo-écolo flambant neuf. Zahia la directrice de l’école, en quête de mixité sociale, s’associe à Marion, jeune instit pleine d’idées, pour créer la première « école verte » de banlieue et attirer les nouveaux habitants. Mais pour ça, il va falloir composer avec une équipe pédagogique disons... hétéroclite, et pas vraiment tournée vers la nature.","The future of a school in a Parisian suburb is under threat when a brand new, fancy school springs up right next door. Principal Zahia fears she’ll lose the little social diversity she has left. She decides to team up with Marion; a young and inexperienced but committed teacher. Together they plan to turn their endangered establishment into the very first suburban green school. To pull it off, they will have to work with a team of characters who are not exactly “pro-Nature!”",FR,MAJ,"['ecology', 'urban', 'education']",,,,,,,,,,,,0,0,,,
FR2022_134,Le Sixième Enfant,The Sixth Child,Léopold Legrand,THE,2022-09-28,F,2022,,0,0,,,DRA,https://www.youtube.com/watch?v=59CVWyWgV9I,https://medias.unifrance.org/medias/6/219/252678/format_page/le-sixieme-enfant.jpg,"Franck, ferrailleur, et Meriem ont cinq enfants, un sixième en route, et de sérieux problèmes d’argent. Julien et Anna sont avocats et n’arrivent pas à avoir d’enfant. C’est l’histoire d’un impensable arrangement.","Franck is a scrap dealer who lives with Meriem in the outskirts of Paris. They have five children, a sixth on the way, and serious money problems. Julien and Anna are lawyers and can’t have children. This is the story of an unthinkable arrangement.",FR,MAJ,parenthood,,,,,,,,,,,,0,0,,,
FR2022_135,Maria rêve,Maria into Life,"Lauriane Escaffre, Yvonnick Muller",THE,2022-09-28,F,2022,,0,0,,,"['ROM', 'COM']",https://www.youtube.com/watch?v=Bo3SZyuzxXA,https://medias.unifrance.org/medias/79/219/252751/format_page/maria-reve.jpg,"Maria est femme de ménage. Mariée depuis 25 ans, réservée, timide et maladroite, elle ne quitte jamais son carnet à fleurs dans lequel elle écrit des poèmes en secret. Lorsqu’elle est affectée à l'École des Beaux-Arts, elle rencontre Hubert, le gardien fantasque de l'école, et découvre un lieu fascinant où règnent la liberté, la créativité et l'audace... Dans ce monde si nouveau, Maria, qui a toujours été dévouée et discrète, va-t-elle enfin se laisser envahir par la vie ?","Maria prides herself on hard work and devotion. Kindhearted and a little clumsy, she has always been a cleaning lady. But she has a secret passion. Hidden inside the little red book she takes everywhere are poems she writes but shares with no one, especially not with her indifferent husband. When Maria gets a job on the cleaning crew at the prestigious Paris Beaux-Arts fine arts academy, everything changes. She immediately hits it off with Hubert, the school's eccentric long-time custodian, obsessed with mastering the iconic dance moves of Elvis Presley. Hubert knows all the students and every inch of the campus by heart. Maria is amazed by the grandeur and beauty of Paris Beaux Arts. She befriends some of the students and even poses for them. As she adapts to her new job and explores the artistic world of the school, she gets herself into some tricky situations. Luckily, Hubert is always nearby to help her out! The bond that grows between them breaks through Maria's solitude, as she rediscovers herself and a world of emotion. Will she dare make the leap of faith to enjoy life and love to the fullest?",FR,MAJ,"['artistic creation', 'marriage', 'intergenerational friendship', 'infidelity', 'low rank employment', 'women empowerment', 'urban']",FR2022_135_01,Karin Viard,2,F,HE,WWE,LM,EM,AB,N,,0,0,,,
FR2022_136,Vacances,Vacations,"Leo Wolfenstein, Béatrice de Staël",THE,2022-09-28,F,2022,,0,0,,,THR,https://www.youtube.com/watch?v=mE6BP-eRR_k,https://medias.unifrance.org/medias/111/218/252527/format_page/vacances.jpg,"Pour la première fois, Marie passe ses vacances seule avec ses enfants, sans son mari. Un soir, perdue, elle se laisse séduire par un jeune homme au charme magnétique…","Her distant husband refusing to join, a mother spends the holidays alone with her children for the first time. Lost in her life, she opens up to a seducing and strange and young man, who slowly draws her into his dark trap.",FR,MAJ,"['independent home', 'precarity', 'parenthood', 'rural']",,,,,,,,,,,,0,0,,,
FR2022_137,Être prof,Teach Me If You Can,Émilie Thérond,THE,2022-10-05,D,2022,,0,0,,,"['DEX', 'DOB']",https://www.youtube.com/watch?v=bSSDVPxkB1Q,https://medias.unifrance.org/medias/105/217/252265/format_page/etre-prof.jpg,"Elles vivent aux quatre coins de la planète et se battent au quotidien pour transmettre leur savoir. D’un campement nomade enseveli sous les neiges de Sibérie à la brousse étouffante du Burkina, en passant par les terres inondées du Bangladesh, trois enseignantes sont portées par une même vocation : un enfant éduqué peut changer le monde. Elles sont prêtes pour cela à affronter mille défis pour faire de l’enseignement une véritable aventure et bouleverser les destins de leurs élèves.","From a Siberian nomads’ camp buried under snow to the remote bush of Burkina Faso, passing by the flooded lands of Bangladesh, Émilie Thérond follows teachers inspired by their sole and common vocation. They are the heroes who will help nurture the adults of tomorrow. They know an educated child can change the world... This film is the story of magical encounters that have transformed the lives of children and their teachers alike.","['US', 'FR']","['MAJ', 'MIN']",,,,,,,,,,,,,0,0,,,
FR2022_138,L'Origine du mal,The Origin of Evil,Sébastien Marnier,THE,2022-10-05,F,2022,,0,0,,,"['THR', 'DRA']",https://www.youtube.com/watch?v=zHTwboq1qL4,https://medias.unifrance.org/medias/79/221/253263/format_page/l-origine-du-mal.jpg,"Dans une luxueuse villa en bord de mer, une jeune femme modeste retrouve une étrange famille : un père inconnu et très riche, son épouse fantasque, sa fille, une femme d’affaire ambitieuse, une ado rebelle ainsi qu’une inquiétante servante. Quelqu’un ment. Entre suspicions et mensonges, le mystère s’installe et le mal se répand...","In a luxurious seaside villa, a modest young woman finds herself in the company of a strange family : an unknown and wealthy father, his extravagant wife, his daughter, an ambitious woman, a rebellious teenager, and their creepy maid. Someone is lying. Between suspicions and lies, a mystery grows and the evil spreads.","['CA', 'FR']","['MAJ', 'MIN']","['abuse', 'rescue mission', 'self-employment', 'marriage', 'parenthood', 'cross-gender friendship', 'intergenerational friendship', 'rural', 'grandparenthood', 'multigenerational family', 'wealth', 'independent home']",FR2022_138_01,Jacques Weber,3,M,HE,WWE,UC,SE,AB,N,,0,0,,,
FR2022_139,La Combattante,Mary Jo Will See You at 4,Camille Ponsin,THE,2022-10-05,D,2022,,0,0,,,DPA,https://www.youtube.com/watch?v=jriOho3oVBA,https://medias.unifrance.org/medias/151/226/254615/format_page/la-combattante.jpg,"Marie-José Tubiana, 90 ans, est une ethnologue à la retraite, spécialiste du Darfour. Chaque jour, elle recueille minutieusement des témoignages de réfugiés pour authentifier leur récit et compléter leur dossier de demandeur d’asile. Malgré son âge, elle met à contribution son savoir et le travail de toute une vie de recherche, pour mener son combat. Le combat d’une vie dédiée à autrui.","Somewhere in Paris, an old lady awaits a visit. For a long time, she was an ethnologist, specialist of the region of Darfur. The visitors she receives daily do not come here just for tea. What they are looking for is the crucial help that only this 90-year-old woman can give them. All of them are survivors of the genocide that has struck the populations of Darfur since 2003. During each visit, the old lady's apartment becomes the closed doors of an intensely truthful exchange...","['BE', 'FR']","['MAJ', 'MIN']","['volunteering', 'rescue mission', 'interracial relationships', 'activism', 'independent home', 'retirement']",,,,,,,,,,,,0,0,,,
FR2022_140,Novembre,November,Cédric Jimenez,THE,2022-10-05,F,2022,,0,0,,,DTH,https://www.youtube.com/watch?v=t8CHwgz4sY4,https://medias.unifrance.org/medias/207/225/254415/format_page/novembre.jpg,Une plongée au cœur de l’Anti-Terrorisme pendant les 5 jours d'enquête qui ont suivi les attentats du 13 novembre.,Plunge into the heart of the Anti-Terrorist investigation during the 5-day manhunt following the November 13 terrorist attacks.,FR,MAJ,"['high rank employment', 'state institutions', 'urban']",,,,,,,,,,,,0,0,,,
FR2022_141,Un beau matin,One Fine Morning,Mia Hansen-Løve,THE,2022-10-05,F,2022,,0,0,,,"['ROM', 'DRA']",https://www.youtube.com/watch?v=Vkf40GlqebY,https://medias.unifrance.org/medias/39/225/254247/format_page/un-beau-matin.jpg,"Sandra rend souvent visite à son père, Georg, atteint d’une maladie neurodégénérative. Alors qu’elle s’engage avec sa famille dans un parcours du combattant dans les hôpitaux et les Ehpads pour installer Georg en lieu sûr, Sandra fait la rencontre inattendue de Clément, un ami perdu de vue avec qui s’ouvre une relation passionnée, mais incertaine.","Sandra lives in a small apartment in Paris with her eight-year-old daughter. She regularly visits her father, Georg, who suffers from a neurodegenerative disease that undermines his capacities day by day. While she embarks with her family on an obstacle course through nursing homes to install Georg in a safe place, Sandra unexpectedly runs into Clément. Although he is not free, a passionate relationship begins…","['DE', 'GB', 'FR']","['MAJ', 'MIN']","['hospital', 'parenthood', 'extended family', 'dementia', 'caregiving', 'urban', 'retirement home', 'independent home', 'medical treatment', 'retirement']",,,,,,,,,,,,0,0,,,
FR2022_142,Une femme de notre temps,A Woman,Jean-Paul Civeyrac,THE,2022-10-05,F,2022,,0,0,,,DRA,https://www.youtube.com/watch?v=AzR9bGASMhw,https://medias.unifrance.org/medias/158/226/254622/format_page/une-femme-de-notre-temps.jpg,"Juliane, commissaire de police à Paris, est une femme d’une grande intégrité morale. Mais la découverte de la double vie de son mari va soudain la conduire à commettre des actes dont elle ne se serait jamais crue capable…","Juliane, a police commissioner in Paris, is a woman with great moral integrity. But when she discovers her husband’s double life, she starts committing acts she never would have thought herself capable of…",FR,MAJ,"['rescue mission', 'marriage', 'infidelity', 'rural', 'high rank employment', 'crime', 'sex']",FR2022_142_01,Sophie Marceau,2,F,HE,WWE,UM,EM,AB,N,,0,0,,,
FR2022_143,L'Innocent,The Innocent,Louis Garrel,THE,2012-10-22,F,2012,,0,0,,,COM,https://www.youtube.com/watch?v=A2kjh2Z1K0A,https://medias.unifrance.org/medias/121/223/253817/format_page/the-innocent.jpg,"Quand Abel apprend que sa mère Sylvie, la soixantaine, est sur le point de se marier avec un homme en prison, il panique. Épaulé par Clémence, sa meilleure amie, il va tout faire pour essayer de la protéger. Mais la rencontre avec Michel, son nouveau beau-père, pourrait bien offrir à Abel de nouvelles perspectives…","When Abel learns that his 60-year-old mother Sylvie is about to marry a man in prison he freaks out. With the help of his best friend, Clémence, he will do whatever it takes to protect her. But meeting Michel, his new stepfather, may well offer him a new perspective…",FR,MAJ,"['volunteering', 'rescue mission', 'marriage', 'parenthood', 'self-employment', 'in-laws', 'crime', 'intergenerational conflict', 'romance', 'new start']","['FR2022_143_01', 'FR2022_143_02']","['Anouk Grinberg', 'Roschdy Zem']",2,"['F', 'M']",HE,"['NAF', 'WWE']",MC,"['RE', 'SE']",AB,N,,0,0,,,
FR2022_144,Le Petit Nicolas: Qu'est-ce qu'on attend pour être heureux ?,Little Nicholas – Happy As Can Be,"Amandine Fredon, Benjamin Massoubre",THE,2012-10-22,A,2012,,0,0,,,"['ADV', 'CHI', 'COM']",https://www.youtube.com/watch?v=HV9Los09F24,https://medias.unifrance.org/medias/237/221/253421/format_page/le-petit-nicolas-qu-est-ce-qu-on-attend-pour-etre-heureux.jpg,"Penchés sur une large feuille blanche quelque part entre Montmartre et Saint-Germain-des-Prés, Jean-Jacques Sempé et René Goscinny donnent vie à un petit garçon rieur et malicieux, le Petit Nicolas. Entre camaraderie, disputes, bagarres, jeux, bêtises, et punitions à la pelle, Nicolas vit une enfance faite de joies et d’apprentissages. Au fil du récit, le garçon se glisse dans l’atelier de ses créateurs, et les interpelle avec drôlerie. Sempé et Goscinny lui raconteront leur rencontre, leur amitié, mais aussi leurs parcours, leurs secrets et leur enfance.","Once upon a time, there was a little boy drawn in black ink. This little boy went off to win the hearts of millions of readers. From the school yard to the beach, from Paris to the countryside, join Little Nicholas with his family and friends for exciting new adventures.","['LU', 'FR']","['MAJ', 'MIN']","['artistic creation', 'self-employment', 'parenthood', 'celebrity', 'grandparenthood', 'urban']",,,,,,,,,,,,0,0,,,
FR2022_145,Les Harkis,Harkis,Philippe Faucon,THE,2012-10-22,F,2012,,0,0,,,"['HIS', 'WAR', 'DRA']",https://www.youtube.com/watch?v=t1Wnyx-t8qA,https://medias.unifrance.org/medias/126/226/254590/format_page/les-harkis.jpg,"Fin des années 50, début des années 60, la guerre d’Algérie se prolonge. Salah, Kaddour et d’autres jeunes Algériens sans ressources rejoignent l’armée française, en tant que harkis. Á leur tête, le lieutenant Pascal. L'issue du conflit laisse prévoir l'indépendance prochaine de l'Algérie. Le sort des harkis paraît très incertain. Pascal s’oppose à sa hiérarchie pour obtenir le rapatriement en France de tous les hommes de son unité.","During the Algerian War (1954-1962), many impoverished young Algerian men, known as « Harkis », volunteered to join the French Army. Salah and Kaddour find themselves under the orders of Lieutenant Pascal. But as the conflict draws to an end, the prospect of independence looms. The outlook for Harkis seems bleak. Lieutenant Pascal confronts his superiors, insisting that every single man in his platoon must be evacuated to France.","['BE', 'FR']","['MAJ', 'MIN']","['state institutions', 'power']",,,,,,,,,,,,0,0,,,
FR2022_146,"Simone, le voyage du siècle",Simone: Woman of the Century,Olivier Dahan,THE,2012-10-22,F,2012,,0,0,,,BIO,https://www.youtube.com/watch?v=cRbr8nDHr00,https://medias.unifrance.org/medias/122/183/243578/format_page/simone-le-voyage-du-siecle.jpg,"Le destin de Simone Veil, son enfance, ses combats politiques, ses tragédies. Le portrait épique et intime d’une femme au parcours hors du commun qui a bousculé son époque en défendant un message humaniste toujours d’une brûlante actualité.","The biopic about Simone Veil, one of the prominent women in France in the 20th Century. Simone Veil’s life story, from her childhood to her major political battles, seen through the pivotal events of the twentieth century. An intimate and epic portrait of an extraordinary woman who eminently challenged and transformed her era: her humanist message is still keenly relevant today.",FR,MAJ,"['collective trauma', 'supranational institutions', 'marriage', 'power', 'racial discrimination', 'gender discrimination', 'gray face', 'state institutions', 'stages of life', 'women empowerment', 'professional politics', 'eu']",FR2022_146_01,Elsa Zylberstein,5,F,HE,WWE,UC,EM,AB,N,,0,0,,,
FR2022_147,Temps morts,,"Vincent Dieutre, Julien Thèves",THE,2012-10-22,D,2012,,0,0,,,DPE,https://www.dailymotion.com/video/x8dtv83,https://fr.web.img6.acsta.net/c_310_420/pictures/22/09/23/16/31/1750494.jpg,"L’un est confiné à Paris, l’autre à la campagne. L’un est écrivain, l’autre réalisateur. Au printemps 2020, tous deux correspondent avec leurs téléphones. Ils filment le réel et se filment dans l’épreuve, pendant l’épidémie. Cette traversée du temps est un document historique, intime et collectif, drôle et profond, tourné dans l’urgence de l’événement. Que faire de ce « temps mort », de ce temps retrouvé ?",,FR,MAJ,"['independent home', 'artistic creation', 'self-employment', 'covid-19', 'intergenerational friendship', 'urban']",,,,,,,,,,,,0,0,,,
FR2022_148,Belle et Sébastien : Nouvelle génération,Belle and Sebastian - Next Generation,Pierre Coré,THE,2022-10-19,F,2022,,0,0,,,CHI,https://www.youtube.com/watch?v=lsHJK0bgyRw,https://medias.unifrance.org/medias/62/225/254270/format_page/belle-et-sebastien-nouvelle-generation.png,"Sébastien, 10 ans, passe ses vacances à contrecœur à la montagne chez sa grand-mère et sa tante. Il doit donner un coup de main à la bergerie, rien de bien excitant pour un garçon des villes comme lui… mais c’est sans compter sur sa rencontre avec Belle, une chienne immense et maltraitée par son maître. Prêt à tout pour éviter les injustices et protéger sa nouvelle amie, Sébastien va vivre l’été le plus fou de sa vie.","10-year-old Sebastien reluctantly spends his vacation in the mountains with his grandmother and aunt. He is to help them with the sheep, hardly an exciting prospect for a city boy like him... but that is without considering his encounter with Belle, a huge dog mistreated by her owner. Ready to do anything to fight injustice and to protect his new-found friend, Sebastien will spend the craziest summer of his life.",FR,MAJ,"['self-employment', 'rural', 'grandparenthood', 'multigenerational family', 'independent home']",FR2022_148_01,Michèle Laroque,3,F,,WWE,MC,SE,AB,N,,0,0,,,
FR2022_149,Le Nouveau Jouet,The New Toy,James Huth,THE,2022-10-19,F,2022,,0,0,,,COM,https://www.youtube.com/watch?v=DSoG9aRipVU,https://medias.unifrance.org/medias/86/228/255062/format_page/le-nouveau-jouet.jpg,"Sami vit heureux dans une cité de banlieue, entre ses amis, voisins et sa femme Alice. Pour l’anniversaire de son fils, l’homme le plus riche de France fait ouvrir le grand magasin qui lui appartient. Alexandre choisit Sami, le gardien de nuit, comme nouveau jouet…","Samy lives happily outside the system, in the housing projects, alongside his childhood friends and his wife Jihane, who is expecting their first child. To provide for the needs of his future family – very reluctantly – he takes a job as a night watchman in a luxury goods store. Philippe Etienne is the wealthiest man in France. Cold, unfeeling, since his wife died a year ago, he has devoted himself entirely to his business. Alexandre – his only son, and heir to the entire Etienne fortune – keeps his father at arms’ length, seeking refuge in the lonely world of the spoiled child. For his birthday, Philippe opens the toy department of the store where Samy works and tells Alexandre he can take whatever he wants. Alexandre chooses Samy!",FR,MAJ,"['widowhood', 'abuse', 'parenthood', 'superior-employee relationship', 'high rank employment', 'low rank employment', 'wealth', 'independent home']",FR2022_149_01,Daniel Auteuil,3,M,HE,WWE,UC,SE,AB,N,,0,0,,,
FR2022_150,"Le Pharaon, le Sauvage et la Princesse","The Black Pharaoh, the Savage and the Princess",Michel Ocelot,THE,2022-10-19,A,2022,,0,0,,,FAN,https://www.youtube.com/watch?v=R2OZlvZvJiE,https://medias.unifrance.org/medias/163/217/252323/format_page/le-pharaon-le-sauvage-et-la-princesse.jpg,"3 contes, 3 époques, 3 univers : une épopée de l'Egypte antique, une légende médiévale de l'Auvergne, une fantaisie du XVIIIe siècle dans des costumes ottomans et des palais turcs, pour être emporté par des rêves contrastés, peuplés de dieux splendides, de tyrans révoltants, de justiciers réjouissants, d'amoureux astucieux, de princes et de princesses n'en faisant qu'à leur tête- dans une explosion de couleur.","Three tales, three ages, three worlds. At the time of Ancient Egypt, a young king becomes the first black pharaoh to deserve the hand of his loved one. During the French Middle Ages, a mysterious wild boy steals from the rich to give to the poor. In the 18th century Turkey, a prince of pastries and a princess of roses escape the palace to live their love.","['BE', 'FR']","['MAJ', 'MIN']","['supernatural entity', 'self-employment']",,,,,,,,,,,,0,0,,,
FR2022_151,Reprise en main,The Takeover,Gilles Perret,THE,2022-10-19,F,2022,,0,0,,,"['DRA', 'COM']",https://www.youtube.com/watch?v=vB2YNPhW4a4,https://medias.unifrance.org/medias/42/223/253738/format_page/reprise-en-main.jpg,"Comme son père avant lui, Cédric travaille dans une entreprise de mécanique de précision en Haute-Savoie. L’usine doit être de nouveau cédée à un fonds d’investissement. Epuisés d’avoir à dépendre de spéculateurs cyniques, Cédric et ses amis d’enfance tentent l’impossible : racheter l’usine en se faisant passer pour des financiers !","Cédric is a worker in a precision mechanics factory in the French Alps. When he finds out that the factory is about to be sold to an investment fund, he joins forces with two of his childhood friends to pull off the biggest heist. With the help of occasional allies from the corporate world, this unexpected team of amateurs will learn the ropes of business and try to beat the financial system at its own game to put the company back into its employees’ hands.",FR,MAJ,"['high rank employment', 'superior-employee relationship', 'power', 'class conflict']",,,,,,,,,,,,0,0,,,
